 	può	che	sono	ancora	svegli	</S>
a31	0.09607823	0.12825002	0.11533746	0.15071856	0.149366655	0.36024907
a7	0.0463619573333	0.228485403333	0.0776688793333	0.101857444667	0.148765318333	0.396861013333
a31	0.0269725881111	0.352961451111	0.0729962774444	0.0682930195557	0.187623802778	0.291152884444
a7	0.0266338237037	0.47574060037	0.0691789461481	0.0512105738519	0.156691146593	0.220544928148
a31	0.0215463122346	0.453199910123	0.052940322716	0.0397945409506	0.137581041198	0.294937919383
a37	0.0254514274115	0.399960833374	0.102840332905	0.0444275626502	0.134319167066	0.293000723128
a31	0.0442219334705	0.397609311125	0.190416504302	0.0610835928834	0.0924447323553	0.214223964376
a39	0.0488236371568	0.316115973708	0.238351068101	0.0875653429611	0.0971366441184	0.212007341459
a31	0.0433333543856	0.276009581236	0.263163629367	0.103468907654	0.117586744706	0.196437777153
a20	0.0400786917952	0.213221263745	0.293541203122	0.114402269218	0.115537752902	0.223218825718
a31	0.0488243872651	0.177681637915	0.328738254374	0.161577076406	0.0884086089673	0.194770021906
a46	0.063927735755	0.137511445972	0.313273154791	0.241098258802	0.0878111913224	0.156378210635
a8	0.078036313585	0.113762761991	0.251824461597	0.313611886267	0.0940266241075	0.148737980212
a46	0.109597581195	0.12968031733	0.202308210532	0.286476362089	0.134843280036	0.137094276737
a8	0.135838900398	0.157115702443	0.180217673511	0.22573587403	0.160265640012	0.140826238912
a31	0.140582480133	0.197122144148	0.19718144117	0.19048855001	0.142263380004	0.132362044637
a20	0.144331613378	0.223007908049	0.212164243723	0.155960142003	0.136272586668	0.128263519879
</S>	0.147212486689	0.219167919025	0.208036621862	0.155538411002	0.137343983334	0.132700569939
