 	da	da	un	famoso	poeta	</S>
a31	0.096488505	0.089957435	0.14062295	0.142450431	0.22489175	0.3055889
a37	0.0780300263333	0.0730000583333	0.209344473333	0.060649401	0.22164032	0.357335686667
a31	0.108105136778	0.125609926111	0.274007331111	0.0232076695	0.17695777	0.292112142222
a28	0.206677638926	0.208086802037	0.238138327037	0.0122459916667	0.126429073333	0.208422174074
a31	0.219965159642	0.187201037346	0.266251749012	0.00929696722223	0.094627361111	0.222657738025
a20	0.149023739881	0.220225339115	0.331987053004	0.0114578430741	0.0803346203703	0.206971436008
a13	0.162768353294	0.280278486372	0.353787967668	0.025038474358	0.0470804067901	0.131046325336
a39	0.169820591098	0.306463228791	0.350812369223	0.0322077254527	0.03551139293	0.105184631779
a31	0.145889510366	0.288969246264	0.359478609741	0.0472535858176	0.04541287831	0.112996123926
a35	0.193292050122	0.180783250421	0.349755243247	0.0639501846059	0.0592545101033	0.152964767975
a31	0.208424613374	0.146518328474	0.314977464416	0.0900888808686	0.0902933273678	0.149697430992
a17	0.147564944458	0.133239602825	0.309002171472	0.132510693623	0.113338349123	0.164344295331
a31	0.139939528153	0.142821484275	0.283640740491	0.160013711208	0.116613213041	0.156971366777
</S>	0.152586489077	0.160645697137	0.262253185246	0.172295675604	0.132230706521	0.119988285888
