 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.09190284	0.065925747	0.111504355	0.0919905781	0.140670265	0.15587655	0.179511675	0.16261799
a20	0.100390283333	0.0660724066667	0.105054741667	0.0338283391	0.118838236	0.152678623333	0.258086265	0.165051126667
a31	0.109101637778	0.0998068558889	0.120482807222	0.0140382191333	0.104735863	0.125947011111	0.273559581667	0.152328052222
a29	0.0881787542593	0.0780610152963	0.186660595741	0.0074588075111	0.109153574333	0.107188403704	0.253240620556	0.170058247407
a31	0.0937468497531	0.0501333350988	0.224445635247	0.00458511873703	0.139400058111	0.107985324568	0.216832173519	0.162871519136
a20	0.0791861945844	0.0450258683663	0.346368895082	0.00366189207901	0.144595170037	0.104130078189	0.138177176173	0.138854726379
a31	0.0659668615281	0.0430899807888	0.438280265027	0.002772896093	0.154059817346	0.0816380993963	0.088587108391	0.12560496546
a18	0.067316971176	0.0494438512629	0.481649041676	0.002175167831	0.153973539115	0.0701964417988	0.0606278651303	0.11461711182
a20	0.0643804457253	0.0629869980876	0.573770600559	0.00206043971033	0.0927473963717	0.0618202645996	0.0441485347101	0.0980853022733
a31	0.0970039952418	0.0936966226959	0.53433923352	0.00209807163678	0.0927777487906	0.0578742051999	0.0379432302367	0.0842668890911
a28	0.109718418414	0.100508574232	0.523132311173	0.00222997721226	0.0882206795969	0.0470158194	0.0367321614122	0.0924420630304
a31	0.139317349471	0.108708311411	0.451682570391	0.00389010667075	0.0705131498656	0.0459115778	0.0499454864707	0.13003143101
a11	0.193370039824	0.13501522047	0.32283565013	0.00871703049025	0.0775068852885	0.0487157212667	0.0609426651569	0.152896760337
a24	0.203171733275	0.121423770157	0.26117659671	0.0219093388301	0.121567987096	0.0654191204222	0.0741809820523	0.131150433446
a38	0.228973384425	0.126509790052	0.212820748903	0.0555020249434	0.119804090365	0.0795368434741	0.0794203326841	0.097432734482
a31	0.254184604808	0.154296213351	0.213605596301	0.110796881648	0.0717480437883	0.0651493254914	0.0620455555614	0.068173723494
a46	0.216972168269	0.150533637784	0.206448398767	0.134584959216	0.0636789902628	0.0764780041638	0.0732027865205	0.0781010048313
a20	0.15662814609	0.122137555928	0.235154829589	0.162281341739	0.0619684460876	0.0833020560546	0.0908538088402	0.0876738166104
a31	0.147511305363	0.0986075386427	0.26803076653	0.213460707246	0.0606261780292	0.0660833986849	0.0798058862801	0.0658742572035
a46	0.180510998454	0.100852152881	0.22848434551	0.210269702415	0.0657429110097	0.0704298362283	0.0733261904267	0.0703839007345
a31	0.144402271485	0.0953343309603	0.248414861837	0.203687707472	0.0595054333366	0.0751387554094	0.0896677764756	0.0838488802448
a8	0.134395615828	0.0922082403201	0.251830723946	0.207034715824	0.0591237257789	0.0734901418031	0.0989531854919	0.0829636400816
a31	0.131474590943	0.0917002867734	0.250581961315	0.200907185275	0.0599528362596	0.074949360601	0.104920165497	0.0855136033605
</S>	0.0896965989715	0.0864405833867	0.289957005657	0.203765267638	0.0545049996298	0.0748961103005	0.111946710249	0.0887927266802
