 	deve	che	entra	da	qui	</S>
a31	0.0801647625	0.081364155	0.09795457675	0.1003559835	0.186580365	0.453580155
a21	0.0451203058333	0.066078805	0.0402556330833	0.0722957201667	0.219995675	0.556253871667
a31	0.0418859562778	0.151918175	0.0172704613611	0.0736076900556	0.273217951667	0.442099763889
a20	0.0743105230926	0.269085278333	0.0122131091204	0.0559080800185	0.253721213889	0.334761771296
a11	0.0868471286975	0.263475909444	0.0134629670401	0.0276119633395	0.217480941296	0.391121067099
a31	0.0560056805658	0.174706661481	0.0152964993467	0.0210639944465	0.203608713765	0.5293184557
a37	0.0617445835219	0.220207715494	0.0215031341156	0.0232258088155	0.157026407922	0.516292368567
a31	0.065602171174	0.256283398498	0.0309698857052	0.0365160969385	0.105348660307	0.505279806189
a8	0.0512225183913	0.200595109499	0.0540468015684	0.0609372623128	0.0944222944357	0.538776002063
a31	0.0706761407971	0.201475113166	0.0980820391895	0.0830041657709	0.119122874812	0.427639634021
a46	0.0855018389324	0.196176744389	0.125838473063	0.081884170257	0.127236561604	0.38336219134
a31	0.107007521644	0.16160471813	0.166045021021	0.0850262300857	0.160037780535	0.320278727113
</S>	0.136252660822	0.145207994065	0.205535985511	0.0959999750428	0.191315000268	0.225688388556
