 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.146423998	0.052587943	0.19063745	0.14132057	0.15419235	0.163809705	0.1510279575
a20	0.244779929333	0.084648823	0.272472903333	0.0896761323333	0.11700844	0.103359536333	0.0880542331667
a35	0.256142863111	0.149128561	0.240773014444	0.0649377197778	0.164006573333	0.0881879434443	0.0368233127222
a20	0.199654527704	0.150233187	0.171317734815	0.0841268432593	0.259436847778	0.109867444481	0.0253633995741
a38	0.171243545901	0.0902917253333	0.174942614938	0.191374187753	0.236302389259	0.10885510816	0.0269904075247
a31	0.124111526967	0.0445146874444	0.198240578313	0.294689152584	0.195945533086	0.104838969387	0.0376595308416
a18	0.0697045196557	0.0223367684815	0.214465726104	0.255140327528	0.255871074362	0.123471973129	0.0590096102805
a23	0.0408963108852	0.0118644794938	0.306592982035	0.159669575843	0.274521291454	0.13561361771	0.0708417234268
a24	0.0279638869617	0.0065859363646	0.455823207345	0.0900982739477	0.210224430485	0.134630419237	0.0746738478089
a37	0.0208321663206	0.00715184665487	0.414226402448	0.0593075816492	0.199662136828	0.160304603079	0.13851528927
a20	0.0254025747735	0.016815890885	0.259995290816	0.0605555308831	0.259658355609	0.181755187693	0.195817189757
a31	0.0424563682578	0.0252977146283	0.242950453605	0.0659129342944	0.257345165203	0.188782219231	0.177255186586
a20	0.0774562660859	0.0355081418761	0.341750951202	0.0681742587648	0.177527868401	0.16465632641	0.134926215529
a33	0.0896336820286	0.051560297292	0.293296813734	0.0803114815883	0.1807731128	0.150950318803	0.15347430851
a31	0.0821028986762	0.073810615764	0.151947167911	0.133461257196	0.194424144267	0.183572746268	0.180681189503
a20	0.105740914225	0.0948913619213	0.17810865597	0.158232259065	0.144169958089	0.173626265423	0.145230599834
a31	0.122934216075	0.107636493974	0.19560998399	0.158369009688	0.126709042696	0.159338935141	0.129402349945
a20	0.127376093358	0.122389087991	0.157726619997	0.164853929896	0.131459514232	0.16166270838	0.134532069982
a31	0.128810571119	0.12730769933	0.144910743332	0.167484133299	0.132808238077	0.162677536127	0.136001056661
</S>	0.123936580559	0.124574429665	0.132063836666	0.181107296649	0.130139039038	0.173288203064	0.13489057833
