 	non	sono	ancora	vestita	</S>
a31	0.12487513	0.108058108	0.153919855	0.346297425	0.26684947
a23	0.237610816667	0.0642938036667	0.146718878333	0.349139525	0.202236954333
a31	0.487361738889	0.0713988668889	0.124482582778	0.207089071667	0.109667685778
a7	0.56891627963	0.0807029656296	0.0911072742593	0.185760830556	0.073512610926
a31	0.60460059321	0.0685045218765	0.0844791647531	0.188439265519	0.0539764703087
a13	0.535980547737	0.0776813739588	0.0879201915844	0.25449027384	0.0439276691029
a31	0.289495167246	0.0701233159863	0.0896097138615	0.44696402128	0.103807821034
a37	0.194883007082	0.0681115933288	0.10137381462	0.503868930427	0.131762660345
a18	0.180841829027	0.0874477777763	0.122328198207	0.514168353476	0.0952138267817
a31	0.128337725009	0.115493055925	0.151496569402	0.493530227825	0.111142402261
a46	0.0965923116697	0.125437197308	0.162907059801	0.391502775942	0.223560634087
a8	0.0719317852232	0.090769604436	0.161932863267	0.324176691981	0.351189031362
</S>	0.0616752676116	0.077664862218	0.174687546634	0.30490104599	0.381071265681
