 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.089226405	0.080964185	0.12413523	0.1122928	0.11950857	0.224677445	0.249195375
a20	0.115521321667	0.059919385	0.09335494	0.0794663606667	0.12966776	0.264447481667	0.257622771667
a31	0.174061850556	0.0904875516667	0.0609085566667	0.0480257815556	0.156925316667	0.276522727222	0.193068230556
a37	0.174231790185	0.0882384995556	0.0558235338889	0.0397816791852	0.135947052222	0.302889309074	0.203088136852
a31	0.166478973395	0.0548262955185	0.11758639963	0.0625809477284	0.102904314074	0.285662463025	0.209960602284
a30	0.160003674465	0.0537956851728	0.15397066821	0.0748724992428	0.079312431358	0.252140651008	0.225904380761
a13	0.134740423488	0.0572099617243	0.14387242107	0.0625752164143	0.0547019971193	0.240021940336	0.306878030254
a20	0.107526673163	0.0434725242414	0.159906710357	0.0732755921381	0.0498892357064	0.214149433445	0.351779846751
a41	0.102114714388	0.0294702094138	0.142158058452	0.0842700053794	0.0491521459021	0.206410211148	0.386424688917
a33	0.133567048129	0.0329335431379	0.107726721151	0.0701792564598	0.036557921634	0.173085513716	0.445950012972
a31	0.264590466043	0.039528630046	0.0869536370503	0.0620591121533	0.0220922092113	0.106449107905	0.418326820991
a41	0.382693105348	0.0369807700153	0.0829999956834	0.0581476740511	0.0286268294038	0.0931831343017	0.31736847033
a0	0.355700268449	0.0400811020051	0.0851666285611	0.0500851893504	0.0547062798013	0.124191216434	0.290069313443
a31	0.29227925615	0.0771842660017	0.100996456187	0.0703036631168	0.0667590166004	0.136655055478	0.255822284481
a24	0.304318578717	0.100446295334	0.107740313729	0.0887007497056	0.0672802408668	0.117313328493	0.214200464827
a31	0.281927872906	0.119107858445	0.100655926243	0.0931363515685	0.0757311689556	0.129727542831	0.199713248276
a20	0.232725660969	0.160955266148	0.118854475414	0.11340123219	0.0862473143185	0.134316490944	0.153499566092
</S>	0.237544655484	0.173988103074	0.131512637707	0.123232951095	0.0921043291593	0.115253080472	0.126364268046
