 	non	aveva	da	stare	</S>
a37	0.110366407	0.065305698	0.09541922	0.45768035	0.271228285
a38	0.154304599	0.0651188346667	0.103752553333	0.485283916667	0.191540071667
a24	0.144125525	0.0551481732222	0.0975657737777	0.557851538889	0.145308990556
a8	0.0760362713333	0.0281905867407	0.0706911739259	0.67063617963	0.154445793519
a17	0.0425752664444	0.0173013685802	0.044631241642	0.67356204321	0.221930104506
a31	0.0327701921481	0.0141754921934	0.025342036214	0.651781697737	0.275930624835
a20	0.029868268716	0.0153760923978	0.022301696738	0.670117882579	0.262336114945
a8	0.0298948002387	0.0143551441326	0.017558653246	0.730909554193	0.207281874982
a31	0.0328392444129	0.0197795367109	0.0214124274153	0.785458314731	0.140510468327
a20	0.0499790548043	0.037703943237	0.0327165258051	0.69110790491	0.188492536109
a31	0.0558558949348	0.040229954079	0.0318308796017	0.66569943497	0.206383797036
a8	0.0606024816449	0.0500406233597	0.0469890238672	0.643423671657	0.198944174012
a31	0.0967381338816	0.0923287777866	0.0955977962891	0.504658907219	0.210676374671
</S>	0.119110831941	0.116466948893	0.124215428145	0.451568918609	0.188637877335
