 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.226626915	0.0750905445	0.0542215945	0.0599926075	0.061780163	0.225829865	0.2964583
a31	0.243558141667	0.0540900475	0.0363895338333	0.0668844855	0.0445991116667	0.265390645	0.289088023333
a17	0.235777010556	0.196576693833	0.0422725629444	0.0729723568333	0.0378430795556	0.202474757	0.212083524444
a11	0.258168826852	0.304863414611	0.0531106266481	0.0509392989444	0.0303309935185	0.152831401	0.149755428148
a31	0.214859135617	0.226845351537	0.0741675685494	0.0633924193148	0.0435915565062	0.224362720333	0.152781246049
a20	0.160877193539	0.156183843846	0.0920575178498	0.115499487772	0.0538726081687	0.244611720111	0.17689760535
a31	0.17346533618	0.111630234615	0.0789606759499	0.185725245924	0.0466154293896	0.180538286704	0.22306476845
a37	0.157101408727	0.0762374458717	0.0461712103166	0.164074640308	0.0340030764632	0.165987938901	0.356424299483
a24	0.0767819112423	0.0432954772906	0.0318665224389	0.0934940177693	0.0265618648211	0.185463089634	0.542537143161
a28	0.0442129220808	0.0414987674302	0.0253398244796	0.0613132052564	0.020948128607	0.191594519878	0.615092634387
a31	0.0517517920269	0.0377103374767	0.0284245444932	0.0473120417521	0.0262312902023	0.221785223293	0.586784761462
a24	0.082466257009	0.0335412211589	0.0425065898311	0.068215230584	0.0706584990674	0.237314057764	0.465298137154
a35	0.089803364003	0.0350234117196	0.0566484416104	0.090359611528	0.0973854463558	0.260000885921	0.370778832385
a31	0.064412839001	0.0311161889065	0.107637730537	0.124554341843	0.112379405452	0.232855861974	0.327043607462
a20	0.0668693973337	0.0387497053022	0.165549453512	0.152948400614	0.156290221817	0.158208357325	0.261384442487
</S>	0.0843092536668	0.0447047591511	0.177823476756	0.145819630307	0.173703125909	0.135871233662	0.237768516243
