 	lo	sentii	che	arrivò	</S>
a11	0.17310266	0.20395845	0.135446705	0.29867178	0.188820375
a31	0.118841216667	0.163976386667	0.185217888333	0.317113616667	0.214850881667
a28	0.108307828889	0.0923317345557	0.298285496111	0.301580262222	0.199494662222
a37	0.065199034963	0.0709679105186	0.352551908704	0.391342384074	0.119938709074
a20	0.0315875746543	0.0578624381729	0.459939646235	0.372044694691	0.0785655746913
a31	0.0285620125514	0.0294187417243	0.607676695412	0.23708035823	0.0972621498971
a1	0.0776786208505	0.0221641505748	0.524645321804	0.209140092743	0.166371813299
a0	0.10547438495	0.0189841368583	0.350729533935	0.301959050914	0.2228529011
a17	0.0906708929833	0.0153708104528	0.258040151312	0.390192003638	0.245726140367
a31	0.175300317661	0.0240454956509	0.189584917104	0.360082287879	0.250986986789
a0	0.209486382554	0.0310879968836	0.123526998035	0.39653631596	0.239362325596
a46	0.240677470851	0.0694312156279	0.100794191678	0.39471990532	0.194377241865
a31	0.343050590284	0.123424171876	0.122026140559	0.272107845107	0.139391300622
a18	0.331261530095	0.173315727292	0.104684414186	0.204466925036	0.186271453541
a31	0.336561053365	0.190670989097	0.101056632062	0.148275895012	0.22343546118
a39	0.382022767788	0.169433699699	0.117560210687	0.122849677004	0.208133670393
a31	0.336930719263	0.168608283233	0.158832086896	0.131936871001	0.203692040131
a46	0.257045116421	0.179486737744	0.197851298965	0.155913110334	0.209703720044
</S>	0.22787278821	0.189188993872	0.189088439483	0.169784855167	0.224064905022
