 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.0804444375	0.112334715	0.173625922	0.115374107	0.094004458	0.1288148725	0.0799387835	0.12187099	0.093591705
a31	0.0481930951667	0.112308158333	0.188278487333	0.121241275333	0.0989254813333	0.104873669167	0.0872220568333	0.14396145	0.0949963336667
a20	0.0353977313889	0.127747019444	0.188735475778	0.153358053444	0.109624643778	0.0839224497223	0.0870433689444	0.12625512	0.0879161012222
a29	0.0387191201296	0.173911536481	0.206970478593	0.175434407815	0.116282217926	0.0909301232408	0.0576151063148	0.0790021653333	0.0611347827407
a37	0.0412992977099	0.188383328827	0.192868502864	0.170284069272	0.136812579309	0.0986977010803	0.0522969031049	0.0654392121111	0.0539183572469
a8	0.0365160339033	0.155453064942	0.149286204288	0.151106671757	0.12920250977	0.142787747027	0.0757964287016	0.0834289423704	0.0764223894156
a20	0.0233869016344	0.123517006981	0.105641108096	0.096654556919	0.0896868359233	0.184276185676	0.134116799567	0.111424334123	0.131296294805
a31	0.0265361508781	0.12169302566	0.102537046032	0.0929935366397	0.0640148466411	0.143442351892	0.165153683189	0.128886698041	0.154742674935
a29	0.0250095909594	0.11957191522	0.110989507011	0.10018252888	0.0570900122137	0.095069243964	0.18431851773	0.14005713268	0.167711568312
a37	0.0149180519865	0.104624655073	0.11135647567	0.07379116796	0.0581761167379	0.076052527988	0.222200292577	0.143748900893	0.195131842771
a29	0.0098857391955	0.098918721691	0.11910303689	0.0688461359867	0.0633107969126	0.065853221996	0.242947660859	0.143129496964	0.188005224257
a31	0.00775623693183	0.0929490505637	0.14583094563	0.0908068069956	0.0728813809709	0.064693901332	0.228906580286	0.149922618988	0.146252454752
a20	0.00627136814394	0.0736259748546	0.17784735521	0.124811248999	0.0816127939903	0.0843459501107	0.188431096762	0.163294282996	0.0997598849173
a31	0.00544811201465	0.0491989429515	0.191737338403	0.148714673	0.0839669376634	0.126474765037	0.153508075587	0.170614600999	0.0703365459724
a37	0.00530616323822	0.0480096719838	0.178286542801	0.133389984333	0.0766829472211	0.193281645012	0.144593481862	0.163198037	0.0572515263241
a46	0.00458388917941	0.0493365816613	0.133895574267	0.0870148294443	0.063529432407	0.273630111671	0.168588093954	0.141191142333	0.0782303487747
a31	0.00588062839314	0.0570915472204	0.138194284756	0.0794102211481	0.0662525941357	0.35100909389	0.140828187985	0.0923436314443	0.0689897965916
a0	0.00645774579771	0.0591965617401	0.143740211585	0.074020254716	0.0672599673786	0.39509001463	0.134097052662	0.0676955511481	0.0524426225305
a31	0.00847317859924	0.0597451399134	0.149292823862	0.0690755012387	0.0613585984595	0.40917048821	0.127868927554	0.0653305220494	0.0496848175102
a1	0.0111824951997	0.0631309099711	0.151347631287	0.0655960990796	0.0627353361532	0.45747849607	0.105331785851	0.0435777103498	0.0396194991701
a13	0.0167137557332	0.0486276213237	0.106648917096	0.0463284063599	0.0630849653844	0.48348883869	0.136461425284	0.0334420047833	0.0652040497234
a39	0.0289554852444	0.0466328124412	0.103852239032	0.0478830937866	0.0621453024615	0.45534666623	0.127599638428	0.0368520862611	0.0907326832411
a18	0.0349598777481	0.0491646114804	0.128124596344	0.0519897182622	0.0578106164872	0.425311402077	0.0967822928093	0.043135690087	0.112721184414
a8	0.0386123235827	0.0488515138268	0.128891132115	0.0571411547541	0.0659925704957	0.374615117359	0.0940088276031	0.046779440029	0.145107928138
a28	0.0434966271942	0.0530853579423	0.138645374038	0.0787490882514	0.0736205634986	0.31693633912	0.0888886208677	0.0720290186763	0.134549002713
a31	0.0455656363981	0.0559707693141	0.140056144679	0.0939703740838	0.0657538728329	0.275561206373	0.0805335352892	0.127923151559	0.114665317571
a8	0.055838834466	0.0621109197714	0.123402978226	0.0886782926946	0.0674647859443	0.270546835458	0.0843500517631	0.13239502052	0.11521228919
a37	0.0691119014887	0.0748957999238	0.125191532742	0.109972387565	0.0803696486481	0.224340931819	0.082522403921	0.13305757684	0.100537783063
a31	0.0778398324962	0.0846989199746	0.118784824247	0.139627055855	0.088791466216	0.13890758394	0.086644221307	0.170823408947	0.0938826593543
a21	0.0846336994987	0.0881727266582	0.105588078082	0.125552933618	0.0902330887387	0.124877144647	0.101306878769	0.161821879649	0.117813548118
a31	0.0903170098329	0.0918289288861	0.100832811027	0.119834112873	0.0921934662462	0.119916178216	0.106415191256	0.154708559883	0.123953706039
a20	0.0999453179443	0.100309269629	0.104895108676	0.124548062624	0.0985657254154	0.107221612739	0.103663533752	0.148370629961	0.112480743346
</S>	0.106199690972	0.105312944815	0.105535089338	0.117307118812	0.102477312708	0.108735001369	0.107389871876	0.130492964981	0.116550053673
