 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.03753353945	0.0389708533	0.0422480685	0.044818666	0.0476670435	0.06760977	0.15179549	0.142515433	0.225709775	0.20113138
a28	0.0181390017833	0.0208544819667	0.0321566751667	0.0283851993333	0.0309997458333	0.0581360086667	0.24781164	0.171730651	0.15958644	0.23220019
a24	0.0128404849278	0.0182657799889	0.0412648293889	0.0255735687778	0.0251839022778	0.0580669348889	0.298891593333	0.167615850333	0.114400331667	0.237896733333
a28	0.0128557729759	0.0368583539963	0.0558724841296	0.0327513652593	0.0397723920926	0.0600890872963	0.236097194444	0.146111746778	0.139832660556	0.239758921111
a31	0.0208746546586	0.0603797479988	0.0918135813765	0.0486384017531	0.0651817973642	0.0744686814321	0.187459044815	0.112839658926	0.143339181852	0.195005227037
a20	0.0225032668862	0.0639736409996	0.111006631792	0.054158641251	0.0548404147881	0.0762861598107	0.144627198272	0.143788636309	0.115130875617	0.213684519012
a31	0.0212896022954	0.0485854309999	0.123807408597	0.0527168420837	0.030293938596	0.0740488159369	0.115833392757	0.166532212103	0.0999318632057	0.266960506337
a13	0.0176515732985	0.024357424	0.112389249532	0.0441091260279	0.022938347532	0.0854465036456	0.128115214252	0.143383987368	0.0931243790686	0.328484208779
a31	0.0109739953995	0.0131307193333	0.0737982191773	0.0324279193426	0.020312436844	0.0771352315485	0.118326984751	0.142715249123	0.0772678646895	0.43391137626
a41	0.00735255623317	0.00803715067777	0.0519720343924	0.0273200217809	0.0228792466147	0.0633820768495	0.0926925375837	0.129825038374	0.0580124648965	0.538526872087
a33	0.00418334714439	0.00442510642592	0.0268022936975	0.0190477442603	0.0232542312049	0.0558105019498	0.0805878185279	0.161982381458	0.0708192799655	0.553087297362
a8	0.00317038788146	0.00364433330864	0.0119586140658	0.0140973107534	0.0241708294016	0.0573551859833	0.0979411328426	0.207903033819	0.0900090033218	0.489750199121
a24	0.00330323179382	0.00377272910288	0.00747631542193	0.0127048115845	0.0248814438005	0.0525450776611	0.0864765059475	0.196344574606	0.0776598354406	0.534835506374
a37	0.00334027756461	0.00319626740096	0.00885301327398	0.0116960618615	0.0170693012668	0.0386444292204	0.0594519279825	0.157240692869	0.0562557211469	0.644252302125
a5	0.0117370367549	0.0135563397003	0.0470667144247	0.0769562719538	0.0452618610889	0.0495386307401	0.0517431426608	0.13764465229	0.0665757987156	0.499919547375
a31	0.0225392869183	0.0303045015668	0.133860194808	0.146088157318	0.0620780490296	0.0600929502467	0.0567090175536	0.120784706097	0.0864462882385	0.281096859125
a20	0.0294215373061	0.0380046671889	0.161886376269	0.134164637439	0.0417593093432	0.0475460667489	0.0524757628512	0.099915285699	0.109670161413	0.285156183042
a31	0.0281136137687	0.0301587922296	0.10411570509	0.0847201664797	0.0290373737811	0.0498472369163	0.0537361916171	0.0926449835663	0.120261713804	0.407364194347
a8	0.0277668672562	0.0208580539099	0.0610910726967	0.0525111464932	0.027176902927	0.0655979669721	0.114918931872	0.104512507855	0.121579371268	0.403987201449
a31	0.0325653424187	0.0328237313033	0.0631734302322	0.0861917874977	0.0727889509757	0.080929244324	0.136114050624	0.109614835952	0.123371102089	0.262427590483
a20	0.0304232284729	0.0392472851011	0.0616928144107	0.0907922801659	0.0856182123252	0.071152890108	0.0842288118747	0.0837442386507	0.13085300903	0.322247250161
a24	0.0290024041576	0.0301662140337	0.0434497818036	0.054756155722	0.0533596484417	0.0557607143693	0.0928413622916	0.0882394095502	0.166175759677	0.386248530054
a31	0.0321836010525	0.0439107023446	0.0653019412679	0.089682616574	0.0888526351472	0.0718806704564	0.100575566431	0.0933034265167	0.150348446559	0.263960383351
a37	0.0376470336842	0.0566810961149	0.081048923756	0.113838432191	0.112061983716	0.0767386881521	0.0807475211437	0.0765774238389	0.142691488853	0.221967421117
</S>	0.0401566368421	0.0520922760574	0.069094014878	0.0959263760955	0.094746674858	0.065709249076	0.0804273905718	0.0724708544195	0.170435944427	0.258940610558
