 	sono	stato	sempre	poveretti	</S>
a20	0.103476095	0.104973231	0.16009207	0.310598635	0.320859955
a4	0.135437108333	0.0728800643333	0.126811896667	0.325125611667	0.339745298333
a31	0.146322337444	0.0597677710111	0.102933023889	0.317954760556	0.373022086111
a38	0.143509380481	0.0418746865704	0.102876506296	0.309992463519	0.401746962037
a31	0.214022973494	0.0558070321901	0.118524535432	0.245794594506	0.365850877346
a7	0.153610122498	0.0421101482634	0.096633475144	0.262852951502	0.444793299115
a31	0.0691945264993	0.0196135776211	0.0551640037147	0.278687483834	0.577340369705
a21	0.0393637708331	0.011895573207	0.0386308512382	0.304942061278	0.605167709902
a20	0.0240103999444	0.00756045860233	0.0321724224127	0.311180463759	0.625076236634
a8	0.0297994126481	0.0155431417341	0.0380617081376	0.252270054586	0.664325668878
a31	0.0537255168827	0.0466014772447	0.0635147893792	0.198660321529	0.637497879626
a33	0.0752616096276	0.0574211997482	0.0800703681264	0.169813753843	0.617433059875
a20	0.107251498543	0.0801567785827	0.116770377709	0.189465004614	0.506356353292
a31	0.156178599514	0.140209909528	0.14286758057	0.205777474871	0.354966444431
a7	0.184810799838	0.161786976509	0.12214581819	0.200127694957	0.331128708144
a31	0.212205539946	0.190071475503	0.123368766063	0.194806568319	0.279547639381
a11	0.257107223315	0.240312478501	0.126312278688	0.187590676106	0.188677313127
a31	0.278512184438	0.259729166167	0.121668182896	0.187384405369	0.152706014376
a13	0.290451894813	0.265819308722	0.125470750965	0.18780901179	0.130448994792
a18	0.302710098271	0.266048022907	0.128647900322	0.17007393393	0.132520014931
a31	0.298099132757	0.262502644302	0.128564896774	0.18650286131	0.12433043831
</S>	0.293717316379	0.263448897151	0.125262808387	0.201827555655	0.115743409155
