 	mia	figlia	vuole	andare	</S>
a46	0.23196751	0.22481194	0.161390085	0.1361354475	0.245695025
a31	0.341149233333	0.23986433	0.135854791667	0.1172510375	0.165880617
a7	0.335665491111	0.20449742	0.124971520556	0.2010969925	0.133768564333
a20	0.28362640037	0.190901936667	0.119117432185	0.262346714167	0.144007474778
a31	0.314000043457	0.200048058889	0.102777814395	0.220430621389	0.162743424926
a46	0.289494777819	0.230532112963	0.120943489798	0.16246468713	0.196564874975
a31	0.336671922606	0.226280907654	0.124198756599	0.114182729043	0.198665638325
a46	0.434074917535	0.209093035885	0.098433465533	0.0898944563477	0.168504092775
a31	0.402398189178	0.231003998628	0.125963061844	0.107570422116	0.133064307592
a11	0.302145046393	0.235898666209	0.160247973948	0.130059317372	0.171649009197
a3	0.230497805464	0.255388935403	0.169813014649	0.127355269124	0.216944993066
a31	0.168427395155	0.269139515134	0.22055466155	0.153408346375	0.188470101022
a27	0.131577281718	0.229085875045	0.265588940517	0.192596835458	0.181151053674
a0	0.128070810573	0.177685545015	0.253407710172	0.205071911819	0.235764007891
</S>	0.127386910287	0.158333572508	0.235839220086	0.199860205909	0.278580103946
