 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.11677098	0.192365435	0.0732918025	0.0970106775	0.16705165	0.162051025	0.19145845
a20	0.127588406667	0.326221711667	0.0323923018333	0.0796584408333	0.151071326667	0.118391775	0.164676026667
a17	0.145910852222	0.472410070556	0.0165339889444	0.0625151422778	0.109180798889	0.0723689083333	0.121080183889
a31	0.130972044074	0.488572536852	0.0226820513148	0.0760354927593	0.109743772963	0.0630157041111	0.10897836963
a39	0.0989640346913	0.380675682284	0.0247678337716	0.0826060275864	0.137030437654	0.0968660193704	0.179089986543
a31	0.0727459215638	0.286527300761	0.0157510299239	0.0679743958621	0.198979142551	0.110404863123	0.247617362181
a20	0.0791786455213	0.279657193587	0.0142433876413	0.0695884936207	0.218279417517	0.093733141041	0.245319700727
a31	0.0997920668404	0.312851541196	0.0133055770471	0.0623786528736	0.177292059172	0.0821581836803	0.252221906909
a13	0.10817314228	0.301888827065	0.0158505405157	0.0643813409579	0.176409619724	0.0749407278934	0.258355792303
a24	0.0950739120933	0.201717615688	0.0241100358386	0.0971179903193	0.222012959908	0.0802619859645	0.279705474101
a46	0.115241288698	0.146298275229	0.0385945332795	0.135474176773	0.214029696636	0.0811561219882	0.2692059147
a31	0.245160506233	0.14106599841	0.0710455534265	0.106018896924	0.136580698212	0.0719734706627	0.228154901567
a20	0.306675245411	0.145662622803	0.0795495044755	0.069359800308	0.121000408737	0.0595678135542	0.218184623856
a31	0.332548321804	0.171325700934	0.0814676648252	0.0633196687693	0.110754608579	0.0636485945181	0.176935444619
a18	0.393219490601	0.193618493645	0.0953141216084	0.0631052629231	0.0790855335263	0.0644674248394	0.111189668206
a20	0.413394963534	0.204108587882	0.109141357203	0.0723079789744	0.0652808871754	0.0555836239465	0.0801825967353
a31	0.419531511178	0.201874125961	0.139779635734	0.0780689096581	0.0464734020585	0.0510640623155	0.0632083575784
a11	0.403250020393	0.194792521987	0.150602751911	0.086110049886	0.0465544460195	0.0538842994385	0.0648059205261
a31	0.370573606798	0.184569180662	0.155637010637	0.0904560566287	0.0545738753398	0.0763881498128	0.067802108842
a28	0.334609598933	0.185782180221	0.164836983546	0.102399325543	0.0569256437799	0.0849375416043	0.070508723614
a41	0.308710079644	0.182304970074	0.159694864515	0.111210963848	0.06316303326	0.0968826422014	0.0780334698713
a8	0.244025036548	0.160582043358	0.145107114838	0.112639769949	0.0881655097533	0.150894404067	0.0985861232904
a33	0.184484002183	0.146315497786	0.135853511613	0.117085249983	0.109739609918	0.188625794689	0.11789631443
</S>	0.171810121092	0.146405718893	0.134999535806	0.115459694991	0.113244611959	0.198607587345	0.119472717215
