 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.7643892	0.077442266	0.037951156	0.026204696	0.026653858	0.03882053	0.02853831
n	0.8701831	0.077175416	0.004727227	0.0057659643	0.01340106	0.016041338	0.012705899
a	0.5588213	0.33239865	0.019877233	0.017983066	0.023362169	0.024406709	0.023150992
v	0.19122016	0.6491521	0.06528258	0.024890548	0.023202373	0.023142353	0.023109745
o	0.011702406	0.6111135	0.10772401	0.0652564	0.06773536	0.06899646	0.067471825
r	0.050624713	0.3406667	0.40809113	0.06154351	0.04679089	0.04629443	0.04598857
à	0.00512937	0.45184153	0.3956478	0.041876536	0.035200596	0.036413677	0.033890415
s	0.080089554	0.28016636	0.42036745	0.0694759	0.051780973	0.058496226	0.03962359
o	0.0030515227	0.5170021	0.36314166	0.0436391	0.024399932	0.027459783	0.021305984
t	0.00025703412	0.030956315	0.6076628	0.2967234	0.028353417	0.018993234	0.017053789
o	0.00035779868	0.0062903664	0.61135256	0.3123046	0.026582256	0.0225429	0.020569507
t	0.00020484306	0.007545107	0.19706434	0.6527564	0.0737757	0.034165338	0.034488175
s	0.000113256065	0.0017991649	0.11298876	0.72796386	0.07324763	0.04901282	0.034874383
o	0.0009121076	0.011572844	0.18204561	0.41557392	0.13827513	0.122284986	0.12933534
m	0.00061570125	0.005519033	0.13673356	0.2773191	0.27608	0.12019307	0.18353957
ì	0.0017966101	0.0008142488	0.0072320336	0.06284092	0.22064884	0.5955786	0.111088745
k	0.005740441	0.026714733	0.08156471	0.10000517	0.56432277	0.16595778	0.055694308
a	0.0014358991	0.0020890944	0.028228614	0.20572923	0.47523996	0.22846498	0.058812268
i	0.00042937548	0.0016051325	0.036067657	0.11582059	0.6323639	0.14607577	0.067637496
m	0.0012233269	0.0012749517	0.004125584	0.026888303	0.27843285	0.28947023	0.39858472
è	0.0011926703	0.0012113719	0.0013987226	0.0042730314	0.07688888	0.5875203	0.32751495
r	0.0032769616	0.002404201	0.005915623	0.01672604	0.11802652	0.7681574	0.085493125
i	0.00075828494	0.00010861138	9.664897e-05	0.00085232407	0.057616312	0.89494276	0.045625135
</S>	0.00071218365	0.00073628844	0.0004957046	0.0013428151	0.009479437	0.4448509	0.54238266
