 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.8755727	0.023485258	0.011389183	0.03140772	0.005522818	0.0050632977	0.00506991	0.0050569763	0.0050582206	0.0050633242	0.0050574583	0.0050600925	0.0050783157	0.0068338295	0.005280837
v	0.44966212	0.2737936	0.04914422	0.016113635	0.019349707	0.019468764	0.01923696	0.019431105	0.019429155	0.019432528	0.019227317	0.019435072	0.018683197	0.017564513	0.020028146
ò	0.047706075	0.5071835	0.05790106	0.0025517785	0.019689538	0.042264152	0.035964034	0.04215394	0.042690918	0.04283079	0.036291987	0.042927597	0.02491562	0.0137099605	0.041219067
s	0.13184112	0.70054364	0.039893527	0.0014068284	0.0061999266	0.017019935	0.0060900976	0.018908748	0.017892973	0.018437922	0.006255001	0.018849162	0.0023537956	0.0013876479	0.012919695
t	0.012957538	0.8071756	0.06030664	0.0006792554	0.005383688	0.015544286	0.007711214	0.016338877	0.015844563	0.016113449	0.007880571	0.016312024	0.0031288909	0.0015675003	0.0130558275
o	0.0130702825	0.7077073	0.02246386	0.002151679	0.0069141476	0.03435616	0.0076350826	0.0446927	0.039446782	0.042221606	0.007868211	0.044437878	0.0035453949	0.0026254922	0.020863382
d	0.024585897	0.21024808	0.55096394	0.020142283	0.021414885	0.01940261	0.017462842	0.01818569	0.018118195	0.018132148	0.017266123	0.018141843	0.015211662	0.011875057	0.018848695
e	0.0013649072	0.39595637	0.3046719	0.0012629073	0.008086004	0.040113788	0.022502102	0.037902333	0.0386991	0.039169036	0.022798909	0.039500937	0.0099459505	0.004481825	0.03354386
r	0.011781264	0.03233281	0.34356546	0.36711892	0.08451396	0.030897588	0.016547231	0.014788992	0.014274043	0.014248121	0.014118109	0.014227553	0.013797357	0.013147406	0.014641228
f	0.0013396142	0.13570306	0.5025257	0.014781384	0.016125938	0.06695726	0.036039624	0.014828061	0.039046288	0.03934638	0.032566424	0.039280653	0.021514598	0.0051479144	0.034797046
ò	0.00038977913	0.04645718	0.15775077	0.008770604	0.0053285216	0.12671874	0.0196817	0.09141988	0.12683317	0.14246985	0.019007372	0.15595043	0.010727916	0.0068029677	0.08169116
m	0.0017432997	0.020628262	0.036298495	0.22677101	0.13860278	0.24737833	0.012108656	0.08942745	0.051903166	0.06375156	0.0071351673	0.07603624	0.005369749	0.005161158	0.017684685
u	0.0007747314	0.01716331	0.025849741	0.033012692	0.016819227	0.21535814	0.017780717	0.09286709	0.12697971	0.17019746	0.020391438	0.21684688	0.016864698	0.0022237604	0.02687036
e	0.0020444356	0.0021125663	0.042391345	0.21647428	0.3985109	0.21652126	0.04319132	0.015097534	0.009614297	0.009343469	0.009073783	0.009176729	0.008667104	0.007931739	0.009849294
n	4.164337e-05	0.00019763845	0.004487803	0.060557794	0.31583533	0.28345618	0.22947948	0.030710949	0.012495471	0.011430899	0.010403331	0.010470117	0.009278629	0.0076971212	0.013457568
t	0.00041161018	0.00024776653	0.009366178	0.14398018	0.0779034	0.30719078	0.30067492	0.025001446	0.026582502	0.024595179	0.02191025	0.022551812	0.019224836	0.0032253778	0.017133784
u	2.3018105e-05	0.00024502238	0.0036697756	0.0030426758	0.052256875	0.4519988	0.23703232	0.026161654	0.045570616	0.04413732	0.022571342	0.04291581	0.009259488	0.0021663792	0.05894888
t	0.000120235476	0.00028076165	0.0024810943	0.023068696	0.08690037	0.13988487	0.47629198	0.11631713	0.030032733	0.021856844	0.017799037	0.017170487	0.015473906	0.013798259	0.038523547
ò	0.00029746798	0.00026111671	0.00016002501	0.016873226	0.08246438	0.31662482	0.13305807	0.22275549	0.046655715	0.066326514	0.031402767	0.05493771	0.015288144	0.0006234527	0.012271132
g	9.445489e-05	0.0011454904	0.003119874	0.0099373385	0.009106563	0.21426821	0.17383486	0.39879242	0.07972593	0.046888374	0.0076390496	0.028726837	0.002895611	0.0028470198	0.020978004
r	3.74126e-05	0.00018853098	0.0001307354	0.00090298656	0.0150307	0.09117832	0.23361804	0.21060304	0.15011048	0.14108697	0.01207319	0.1207658	0.008870678	0.0008050077	0.014598151
a	3.0000123e-05	0.00023958307	0.0013864161	0.004211747	0.023658065	0.1871165	0.32635686	0.27568984	0.090771474	0.04214866	0.009563842	0.020412214	0.003114172	0.0017927609	0.013507794
z	0.00020289155	0.00016725813	0.0005094849	0.0020747404	0.012116107	0.036603764	0.280496	0.13626097	0.20402515	0.17586274	0.050562628	0.028851166	0.027106034	0.015602662	0.029558375
z	0.00017365994	9.297758e-05	0.000105828374	0.00032695802	0.0047313157	0.0340839	0.3651271	0.10401244	0.15286963	0.1498324	0.064573586	0.06116162	0.03335799	0.0013051534	0.028245464
