 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.83087367	0.02894768	0.017930508	0.017226733	0.017140076	0.017008314	0.020103721	0.016539587	0.017132986	0.017096728
t	0.8621647	0.0341744	0.007598834	0.019041706	0.015830088	0.0018819233	0.016085975	0.012700695	0.012704213	0.01781744
s	0.58580923	0.0876632	0.034083825	0.050996	0.0479931	0.008371842	0.04680666	0.044319592	0.043733396	0.050223127
e	0.5709401	0.047545023	0.022424024	0.07628561	0.059183534	0.0064573567	0.06056635	0.044363834	0.042419784	0.06981448
r	0.35226852	0.27337793	0.052407395	0.048706636	0.048505884	0.03126338	0.048341513	0.047655754	0.04814351	0.049329497
e	0.63276327	0.117732525	0.011743177	0.069952294	0.035148527	0.0035437793	0.034028556	0.0213349	0.020322938	0.053429972
k	0.059409034	0.7348868	0.068908274	0.021527778	0.020804796	0.015366905	0.019739557	0.019576676	0.019755786	0.020024378
a	0.012335782	0.7440954	0.051079113	0.03662241	0.033478506	0.0018281253	0.026219906	0.029689241	0.029443868	0.035207614
k	0.0031274264	0.37888968	0.48151153	0.035967298	0.024615875	0.015058666	0.015073159	0.014923991	0.015426645	0.015405609
à	0.0021963108	0.3163033	0.35086924	0.08317841	0.06596944	0.0009782559	0.019308554	0.051121794	0.05161378	0.05846091
n	0.014940413	0.0860558	0.3439975	0.3285193	0.09863062	0.0048533794	0.029834148	0.017158717	0.03868519	0.037324857
n	0.004603701	0.2521504	0.26398766	0.31259462	0.09526379	0.0010222152	0.015817724	0.013107044	0.013134409	0.028318383
i	0.006569791	0.054143686	0.32712913	0.31728062	0.09351847	0.009458479	0.050029404	0.02802631	0.040487412	0.0733567
t	0.000453903	0.0028272814	0.23261642	0.34525755	0.27470672	0.037849564	0.024981666	0.021599222	0.030103145	0.029604448
s	0.0012837546	0.006912053	0.19900627	0.26141518	0.35212892	0.002641429	0.031462464	0.044596005	0.045279525	0.055274423
ì	0.00042598788	0.0053077503	0.083760075	0.4978741	0.25182924	0.004284688	0.032967158	0.02189508	0.038402237	0.06325367
c	0.000527356	0.0039599026	0.02279171	0.5270428	0.33291057	0.061385717	0.016079182	0.006011138	0.017502597	0.011788977
h	0.0007560633	0.0016777182	0.028295066	0.5851723	0.32158855	0.010761181	0.010269784	0.0110341245	0.0114469705	0.018998275
r	0.0011324853	0.0044873613	0.030540453	0.42423654	0.45103258	0.018380383	0.024082744	0.010963426	0.013398936	0.021745123
a	0.0007036271	0.00085233204	0.02423063	0.47676134	0.31777367	0.11401572	0.027599704	0.010170042	0.010742307	0.01715059
c	0.00029807948	0.00056091615	0.007792379	0.03766164	0.20015347	0.53032386	0.13807409	0.04747568	0.019290233	0.01836967
e	0.0012116948	0.0012243222	0.0048486516	0.04454895	0.27610534	0.044172265	0.121389866	0.13247336	0.14478971	0.2292358
e	0.00032296148	0.00044608617	0.0072959797	0.016855635	0.09223701	0.43028224	0.30072537	0.068945035	0.06441214	0.01847753
n	0.00024000305	0.00026134143	0.0013641701	0.003960468	0.021818865	0.09608341	0.4686014	0.21184589	0.15008938	0.04573507
ì	0.002179025	0.00015063137	0.00030135756	0.00089057983	0.0125935655	0.038592868	0.40133715	0.3830071	0.12266698	0.03828066
c	0.0034052136	0.00048124406	0.00056406064	0.007363129	0.0151350945	0.0136838015	0.5810445	0.18389094	0.13606931	0.058362745
h	0.0007908063	0.0009685225	0.0031082602	0.013800824	0.009973809	0.057662163	0.24410166	0.40557918	0.10277584	0.16123892
e	0.0020571891	0.0002047529	0.00056246994	0.0131183425	0.019940497	0.012842865	0.5823144	0.20202936	0.12936471	0.03756542
n	0.00066968426	0.0003732359	0.0011605262	0.0034263267	0.0049803625	0.014345335	0.07244054	0.2728051	0.5317704	0.09802844
a	0.0009282471	0.00010656186	0.00019875653	0.002519342	0.003758831	0.0010361371	0.025709268	0.44946	0.34679586	0.16948709
n	0.00042931538	0.0003365987	0.00074464723	0.0010420923	0.0015876318	0.002130645	0.019205743	0.08548805	0.74167734	0.1473579
a	0.0075463406	0.00044550744	0.00033039565	0.0019905295	0.0019974713	0.0015469982	0.049416833	0.26193762	0.4118695	0.26291883
t	0.00096465927	0.00085175544	0.001339494	0.001897213	0.003181638	0.00036859087	0.013512877	0.024914967	0.7120153	0.2409535
è	0.011653148	0.0012262486	0.000518538	0.001884064	0.0016043151	0.0014790782	0.07121593	0.106083415	0.39940923	0.40492594
t	0.0002532771	4.5667766e-05	5.1053954e-05	0.0005031251	0.0003095811	0.00037898347	0.0020720775	0.028679928	0.68818974	0.27951652
s	0.004227752	0.0020430663	0.004675798	0.020080898	0.0031721646	0.0018358887	0.06312192	0.032680403	0.069352105	0.79881
i	0.0014870377	0.0005187518	0.00028506017	0.0013720063	0.00094080524	0.00014599986	0.0013333078	0.06314931	0.19452168	0.736246
</S>	0.053255145	0.0061272113	0.0013407198	0.013287099	0.0040732054	0.00090258033	0.02630847	0.055869747	0.11838529	0.7204506
