 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.75984955	0.03658005	0.04853266	0.047548227	0.032461938	0.032622226	0.04240547
a	0.34167716	0.15149231	0.10828246	0.06371658	0.111477	0.11284286	0.1105117
n	0.7266705	0.18072389	0.018709933	0.018332519	0.018514361	0.018530384	0.018518273
o	0.24296723	0.52695924	0.032686356	0.004625861	0.06324993	0.06702483	0.062486462
n	0.2688873	0.6558913	0.016086215	0.014617953	0.014793983	0.014895261	0.014827925
ò	0.08141224	0.25119588	0.022731619	0.005172616	0.18494599	0.22427152	0.23027013
n	0.049317345	0.7633194	0.052456353	0.0057159234	0.029148644	0.07389581	0.0261465
t	0.05115501	0.74826634	0.04833704	0.001980042	0.047572363	0.060625184	0.042063978
a	0.031102747	0.72820884	0.07194964	0.012987972	0.04629522	0.06902532	0.040430367
t	0.007923575	0.5435458	0.21242608	0.060697157	0.060003273	0.058313712	0.057090383
e	0.0013788879	0.21244995	0.13112964	0.0078952955	0.21039289	0.23689675	0.19985653
s	0.008319353	0.17577818	0.55473757	0.14820014	0.041640297	0.036319084	0.03500534
m	0.00022010837	0.010317723	0.3372225	0.020314347	0.21876301	0.22043847	0.1927239
à	0.001323948	0.009556957	0.054599177	0.008387255	0.27979565	0.3477047	0.29863223
n	0.0010473803	0.049916327	0.8080541	0.06549884	0.037812054	0.023645114	0.014026254
t	0.00060989585	0.008502236	0.74184024	0.099963345	0.08866673	0.03740048	0.0230171
e	0.0008287682	0.011426039	0.5057327	0.18691942	0.05557915	0.20023678	0.03927715
a	0.00046653298	0.005057184	0.07960792	0.39383814	0.36519277	0.08280051	0.07303695
n	0.00037936674	0.0015376337	0.03760591	0.24972227	0.51542217	0.116900854	0.0784318
o	2.5115167e-05	0.000103754865	0.003557952	0.06601659	0.7359842	0.10094814	0.093364276
ò	0.0017037515	0.00085990666	0.008883673	0.09381719	0.41237006	0.39147386	0.09089156
k	0.00015004107	0.000114319424	0.004835279	0.009623816	0.573145	0.3224991	0.08963239
a	0.0002852652	0.00025586228	0.00217162	0.03797182	0.45926377	0.25790042	0.24215126
v	0.000979921	0.0003974797	0.0014531995	0.0055453647	0.043748472	0.7994214	0.14845414
r	0.00023354756	0.00032273607	0.0012497576	0.0033291923	0.038292587	0.2573545	0.6992177
è	5.690529e-05	7.4896954e-05	0.0012559242	0.000921483	0.039508514	0.749695	0.20848724
c	0.00044355288	3.5099587e-05	0.00034267057	0.00058464735	0.019344863	0.17569436	0.80355483
h	0.0003954032	0.0005684726	0.0023993778	0.010008358	0.018690864	0.07146074	0.8964768
i	0.00013868633	1.672381e-05	0.00036366103	0.0003175284	0.022666529	0.297921	0.6785759
</S>	0.0006867452	0.00015104267	0.0016789187	0.0010794632	0.030353937	0.09537958	0.8706703
