 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.9508919	0.012425124	0.008930817	0.006735516	0.006992136	0.0070887427	0.0069357115
m	0.7045302	0.165807	0.026976075	0.025020577	0.025720617	0.025128536	0.026817009
à	0.6316475	0.17044851	0.04842497	0.028097695	0.047089644	0.028000245	0.046291407
k	0.27898008	0.56277436	0.045188177	0.0180551	0.038924426	0.017635215	0.03844274
i	0.31383398	0.5377877	0.047479324	0.011625561	0.03957484	0.011229468	0.038469147
n	0.06030511	0.80866164	0.067539066	0.016639218	0.015638964	0.015560867	0.01565509
a	0.045837212	0.83695996	0.051849686	0.015364616	0.017804498	0.014531996	0.017652063
t	0.020498667	0.40714166	0.45497465	0.033272445	0.027641477	0.02777641	0.028694753
è	0.003846433	0.1724083	0.62855464	0.038537554	0.057485785	0.04983056	0.049336746
l	0.04978004	0.13414787	0.6869182	0.014726252	0.05053548	0.012474047	0.051418107
i	0.0054474245	0.22509733	0.71873516	0.006962696	0.021072172	0.0036033015	0.019081922
s	0.00087025337	0.055082045	0.70537776	0.18775207	0.01926362	0.015939089	0.015715208
t	0.00056885526	0.010544836	0.7313399	0.16203901	0.036254484	0.028416505	0.030836437
i	0.005852096	0.042142868	0.418954	0.13365455	0.14826114	0.08007042	0.17106485
a	0.0009230389	0.004081021	0.096868	0.7366348	0.061912198	0.041605856	0.057975024
m	0.0004747092	0.0007514698	0.02111925	0.6562637	0.09848559	0.061536558	0.16136867
m	0.00062846945	0.0005198172	0.011594766	0.55330086	0.2895087	0.046099104	0.09834832
è	0.0003569467	0.002042154	0.037128136	0.12304865	0.14865938	0.08599972	0.6027651
n	0.0022532237	0.010498171	0.26551035	0.116832264	0.40235287	0.03409291	0.16846028
i	0.00011441809	0.00062979944	0.036011662	0.32970595	0.57249415	0.020631839	0.04041219
à	0.0015254819	0.0021079322	0.027346611	0.19802602	0.44418496	0.28189117	0.04491781
t	0.0035749474	0.00034361938	0.0028604488	0.04238937	0.41325486	0.19664523	0.34093153
t	0.00038913358	0.0001151209	0.0014940307	0.043751385	0.6411172	0.28401044	0.02912261
o	0.001396762	0.00026476287	0.0032538963	0.082282044	0.39868313	0.3768791	0.13724029
m	0.011532464	0.003600064	0.0062077423	0.01487057	0.14101022	0.41734642	0.40543246
e	0.0003815533	0.00031679386	0.001565717	0.006651395	0.14663127	0.3720949	0.47235835
k	0.0018911673	0.0007850303	0.0015499112	0.03498572	0.035631664	0.56773883	0.3574177
k	0.0022034654	0.0003965404	0.0009407174	0.0028461823	0.025664404	0.30406415	0.6638846
à	0.0040104403	0.00037491161	0.0042512603	0.010285335	0.1274608	0.44623986	0.40737736
n	0.00010999788	0.0002978715	0.00094307977	0.007726361	0.060763683	0.6416029	0.28855613
i	0.00011220894	0.000112666174	0.00018029759	0.00039969594	0.005417549	0.15733804	0.83643955
k	0.0002775806	0.00024200206	0.0011601077	0.0025962056	0.023983287	0.4167037	0.55503714
o	0.0036833491	0.0008851131	0.002584926	0.001930142	0.014748603	0.22846529	0.74770254
</S>	0.003751502	0.00427968	0.006854953	0.008734228	0.02611055	0.22073604	0.7295331
