 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.8432261	0.025470003	0.007617415	0.0065535465	0.0065693655	0.006531537	0.0065307957	0.0065295533	0.0065309983	0.006600473	0.006529326	0.006723987	0.006540597	0.006564903	0.0065542343	0.006596898	0.00676263	0.0070543597	0.011094145	0.013419052
v	0.50712687	0.11668068	0.031190986	0.02061816	0.02056122	0.020430988	0.020509284	0.020405805	0.020428455	0.020526005	0.0203265	0.02052619	0.02040148	0.020522952	0.020376341	0.020488562	0.020184418	0.020132344	0.01833389	0.020228896
ò	0.04650647	0.2253671	0.06686978	0.043900456	0.043939013	0.04089005	0.043826006	0.040204283	0.040967166	0.044499382	0.037728485	0.044515584	0.040071934	0.044406034	0.039263666	0.04312082	0.033891734	0.0326681	0.012790428	0.034573518
d	0.07448877	0.57439613	0.14646773	0.01947978	0.01923141	0.009905743	0.01860512	0.008814313	0.010038504	0.022412926	0.0061845044	0.02252093	0.008622184	0.02180783	0.007617248	0.015681772	0.0041337316	0.0037284496	0.001487319	0.004375653
ò	0.0056174784	0.57721746	0.16240895	0.022237612	0.02193378	0.014342026	0.021382278	0.013176842	0.014468701	0.023697633	0.009970551	0.023758844	0.012964811	0.023349885	0.011800414	0.019340713	0.006901112	0.0062171407	0.001897519	0.0073162853
p	0.024661565	0.34957343	0.4967479	0.014861931	0.012923535	0.0062825875	0.011214104	0.0055529736	0.006287161	0.013248066	0.003931396	0.013304193	0.0054340293	0.012920642	0.004820961	0.00955411	0.002627806	0.0023664709	0.00090162153	0.002785451
o	0.0004305326	0.21311688	0.5475728	0.024715234	0.023785936	0.008302382	0.021913597	0.007229267	0.008405104	0.032799028	0.0050941776	0.03317763	0.0070578693	0.030765867	0.006199043	0.015984252	0.0037137084	0.0034785653	0.0022377674	0.004020375
j	0.024707904	0.06814809	0.47303683	0.0749416	0.04184491	0.022925531	0.02155968	0.021169987	0.021131495	0.021193555	0.021074258	0.021167587	0.021102881	0.021150906	0.021113275	0.02111163	0.020976452	0.02085633	0.0201171	0.020669937
u	0.0018846454	0.033597566	0.6369402	0.040544398	0.028112955	0.018963939	0.019001277	0.017946983	0.018114623	0.018968398	0.01728592	0.018949088	0.017885095	0.01887639	0.017682986	0.01855782	0.016159585	0.01568864	0.008238091	0.016601365
r	0.013368225	0.01469055	0.2723376	0.25225657	0.10915051	0.028438587	0.023512408	0.02227929	0.022132792	0.02225222	0.02203239	0.022165664	0.022064451	0.022094082	0.02212904	0.022122294	0.022087183	0.021779552	0.021028908	0.02207769
ì	0.000686115	0.0044003166	0.15133043	0.3052592	0.15782055	0.03537323	0.03045778	0.02583154	0.026230864	0.028670585	0.02395959	0.02858525	0.025640007	0.028718663	0.025007766	0.02606004	0.021549005	0.020735173	0.008588812	0.025095066
z	0.00021942567	0.02372216	0.12616418	0.47045612	0.2340119	0.01122343	0.018419756	0.0054728524	0.006250223	0.023312688	0.0037295762	0.02343278	0.0052069947	0.021624357	0.0046069957	0.011665096	0.0027110975	0.002566518	0.0019513723	0.003252487
o	0.00018355473	0.010763301	0.31213784	0.28767118	0.16178328	0.015162244	0.027835943	0.009691041	0.011182923	0.034925316	0.0066405796	0.03505864	0.009402404	0.032898586	0.00824193	0.019873744	0.004589059	0.004134141	0.0024507844	0.0053734975
v	0.00092788326	0.0012277729	0.022622023	0.4614545	0.34585994	0.03943895	0.014419996	0.009625807	0.009095122	0.009483025	0.008798363	0.009204792	0.008869754	0.0090095885	0.00910876	0.008991619	0.008900909	0.008044337	0.0069258916	0.007991028
e	4.9604212e-05	0.00051202695	0.011357216	0.45010874	0.31387767	0.035020404	0.020047994	0.014652044	0.014625267	0.016366197	0.012915396	0.01610384	0.014045483	0.01602891	0.013774449	0.014949777	0.011019599	0.009846277	0.0034038564	0.011295321
k	0.00058423675	0.00025554906	0.0039055273	0.34034464	0.44198358	0.08783587	0.022087257	0.009954288	0.008662473	0.009292882	0.0082099205	0.008575205	0.008201643	0.0081366915	0.008756712	0.007984149	0.008133821	0.006198317	0.005866988	0.0050303084
k	7.720336e-06	0.00027185702	0.0030921453	0.36255008	0.3547939	0.11436518	0.032746844	0.013765409	0.012714885	0.012606628	0.0106192855	0.011262397	0.011775571	0.014017182	0.010719579	0.006424077	0.009089928	0.007998122	0.0025766022	0.008602698
i	2.5390307e-06	0.0001169388	0.0015631361	0.52056783	0.33568576	0.031978477	0.021548605	0.00833398	0.008762159	0.013529093	0.0055686776	0.012328478	0.007445431	0.015339703	0.0059388718	0.004449738	0.0023620047	0.0019590429	0.00078861427	0.0017308777
a	0.00018370546	0.0002005599	0.0026675423	0.12352199	0.50373125	0.13457921	0.06054203	0.024400584	0.018946802	0.022181345	0.016569188	0.018796718	0.016321529	0.017205501	0.016075071	0.007498511	0.0061642057	0.0037182416	0.0027099869	0.0039859894
