 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.9282874	0.05461528	0.004256771	0.0022088017	0.002105316	0.0020936152	0.00212347	0.002167866	0.0021414708
n	0.4452087	0.36538535	0.09761059	0.016049579	0.015136936	0.014811636	0.01508314	0.014917167	0.015796885
e	0.037028722	0.50954074	0.30305505	0.02610535	0.02725851	0.022141457	0.026182415	0.021896914	0.026790926
s	0.119744465	0.26355854	0.53941613	0.02073746	0.01177403	0.011132155	0.011212313	0.011122087	0.011302827
p	0.028869895	0.036133025	0.66032726	0.039249454	0.059713714	0.045933343	0.040926572	0.042371042	0.04647569
ì	0.0020370514	0.1200425	0.44240144	0.045472246	0.12830903	0.020892952	0.0898599	0.020705543	0.13027935
c	0.02130357	0.31955126	0.4620424	0.05603842	0.06383179	0.0054029534	0.027265226	0.005239649	0.039324608
c	0.010471914	0.038613264	0.5366523	0.044938274	0.2103918	0.01623444	0.044404745	0.015160091	0.08313317
e	0.0080755185	0.16631293	0.31864688	0.041454595	0.2555313	0.025392337	0.05791542	0.025043666	0.10162732
t	0.01554791	0.021623502	0.41115874	0.43671355	0.038677864	0.019408207	0.018980572	0.018730775	0.019158965
s	0.00020761591	0.0119048925	0.30562535	0.45886868	0.10803261	0.011271546	0.042621452	0.010483303	0.05098451
a	0.0011768906	0.030538209	0.32729977	0.4368132	0.10998687	0.008220784	0.03448135	0.007862975	0.04361999
o	0.011422356	0.017983865	0.050644312	0.50769067	0.29439044	0.029713858	0.028399255	0.028520713	0.031234533
s	0.00061565574	0.0023034804	0.024497392	0.4824804	0.3978967	0.036842987	0.019454898	0.015520209	0.020388154
ò	0.00010265002	0.00015456793	0.0151500385	0.14526615	0.7280726	0.05120519	0.019393833	0.015290604	0.025364283
z	0.00012846227	0.0015766246	0.002025299	0.051833697	0.8757928	0.007148551	0.016633239	0.0028817726	0.04197957
o	0.0011073373	0.00020120478	0.0014034875	0.023936754	0.9275518	0.01693781	0.008361682	0.0031667664	0.01733313
s	0.0016658616	0.0008692828	0.0051624323	0.12229592	0.5147215	0.2248271	0.0350712	0.039164513	0.056222204
p	0.00010056239	7.397757e-05	0.0033014184	0.09641417	0.46889922	0.32275352	0.04411525	0.022542365	0.041799586
i	3.548367e-05	0.00022917497	0.0015191115	0.024598932	0.24537835	0.11059962	0.15361208	0.040354636	0.42367268
c	0.0018011533	0.00044155034	0.0028165483	0.047355663	0.13018209	0.577824	0.08134761	0.07961389	0.078617595
c	0.0001218508	0.00053367834	0.0003810108	0.00094776356	0.115319945	0.557978	0.059991658	0.032198317	0.23252784
è	1.15184075e-05	0.000105123276	0.0003039426	0.013713711	0.18702379	0.14165927	0.11839931	0.08958187	0.4492015
t	0.00016855389	0.00092599005	0.005137893	0.04920356	0.3748812	0.15206365	0.2483965	0.030452922	0.13876975
s	5.2277956e-05	0.0001615394	0.0010006612	0.0050514177	0.17560557	0.47957084	0.2507092	0.014985174	0.07286326
i	5.4367752e-05	0.0001405542	0.0031580739	0.021501824	0.3566875	0.30132756	0.082963504	0.06860354	0.16556309
t	0.00043920998	0.00053572265	0.0022136844	0.006730964	0.013315354	0.087189496	0.39848506	0.37301183	0.11807872
s	0.00012089653	0.00030233245	0.00017219929	0.00027991782	0.02815896	0.43107158	0.24369128	0.05120439	0.24499853
e	1.6952754e-05	9.5658324e-05	0.00021592932	0.001918885	0.03127623	0.19288695	0.47278184	0.12612966	0.17467783
g	6.185553e-05	0.00028759913	0.0019212811	0.003854974	0.0047599915	0.05414314	0.3916274	0.4702859	0.073057875
r	0.000509024	0.0011126167	0.0002309146	0.00026093583	0.022685457	0.23893544	0.12852955	0.19196096	0.41577515
à	2.9634763e-05	0.00012392316	4.10002e-05	0.0003136994	0.0026825094	0.073642515	0.2681648	0.5544889	0.100513056
t	0.00019784893	0.0004999393	0.00017344854	0.00019925354	0.0022701442	0.005927809	0.38427302	0.40097496	0.2054836
s	0.0012920792	0.0021643105	0.00032418326	0.00023070879	0.0014910923	0.32895824	0.23803274	0.12565438	0.30185226
i	0.0008382306	0.00015340334	0.00017268675	0.00030148067	0.008412878	0.07922784	0.45939356	0.26632065	0.18517928
</S>	0.0042909463	0.012089037	0.009718961	0.0018144792	0.020173248	0.046507396	0.30070087	0.08228101	0.52242404
