 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.8602427	0.068320334	0.007975951	0.006078347	0.0055584842	0.0053699655	0.0058691013	0.008512347	0.0053140204	0.005257979	0.0052558407	0.005212113	0.0056620697	0.005370734
n	0.52177787	0.25263485	0.054358628	0.01729041	0.016905889	0.016053084	0.015179392	0.016901786	0.016976014	0.016914092	0.016885545	0.0038476933	0.016987594	0.017287182
ì	0.018008169	0.3540651	0.2613635	0.032003965	0.04064449	0.028913083	0.013412694	0.03760316	0.042642225	0.041737985	0.04123584	0.002801087	0.043257974	0.042310715
c	0.017567609	0.52179414	0.3400739	0.003774689	0.009373931	0.0025024556	0.0019406416	0.012159331	0.022984512	0.013124925	0.010878475	0.0014445822	0.026266258	0.016114512
h	0.009084693	0.13282709	0.43858296	0.013721645	0.025737852	0.011914706	0.005204709	0.028130662	0.08939173	0.037135918	0.03027569	0.00990881	0.11949341	0.048590105
e	0.023176394	0.44880962	0.3830569	0.005594135	0.014715053	0.0038838694	0.0024394956	0.016984146	0.022866417	0.017732905	0.01599961	0.0011907755	0.02393908	0.019611578
t	0.034502435	0.08645428	0.65492827	0.12064966	0.01366955	0.010624732	0.009653414	0.011240252	0.011303708	0.011241346	0.011211951	0.0019093181	0.011309073	0.011302059
o	0.00085530913	0.021881863	0.7717865	0.048358604	0.020665094	0.012662899	0.0043317275	0.016721712	0.020505995	0.01999499	0.01968834	0.0012482979	0.020952733	0.020345848
r	0.020538382	0.029748298	0.3534982	0.40335461	0.028531572	0.01986379	0.018627161	0.019778594	0.019739121	0.019687345	0.019656565	0.006932251	0.01973569	0.020308377
ì	0.0002709016	0.0041772984	0.5073782	0.18991348	0.05518128	0.007847216	0.0009793947	0.020576168	0.04703728	0.03651833	0.03264035	0.0025361686	0.053215988	0.0417279
s	0.0035559724	0.055905	0.41274402	0.26300806	0.06486956	0.0058687455	0.0042008706	0.018589612	0.042590402	0.019466043	0.015723404	0.0034435391	0.06424463	0.02579024
o	0.00030393392	0.010426235	0.6915621	0.15399885	0.038550142	0.0033077723	0.0013189652	0.009406603	0.023917936	0.011159155	0.008997294	0.0019053294	0.03069095	0.014454694
n	0.00075059634	0.00696831	0.049726367	0.5753338	0.26726738	0.022991791	0.009368614	0.011823495	0.011102488	0.010798812	0.010586249	0.0010836744	0.01093166	0.01126672
t	6.6131333e-06	0.0006376538	0.024469888	0.5076289	0.3339097	0.024295386	0.0041077337	0.015719233	0.01789881	0.017287018	0.016897991	0.0010661276	0.01861033	0.01746459
a	2.3576327e-05	0.01118046	0.021638185	0.39664078	0.20098272	0.015070071	0.00738269	0.048283767	0.06475755	0.051786706	0.046944905	0.0033404687	0.06919892	0.062769234
c	9.19624e-05	0.002418627	0.0024919044	0.1788265	0.48493513	0.07930059	0.020381644	0.033423964	0.031825367	0.031304944	0.02992462	0.0020130982	0.032638468	0.070423104
e	6.7436913e-06	0.00018526177	0.0031926506	0.022594446	0.3734038	0.03097796	0.002387151	0.0429647	0.113248326	0.08574222	0.074663	0.006685471	0.13762312	0.10632518
r	0.00085439027	0.0032071352	0.0038332932	0.09218602	0.48744503	0.24393335	0.039323933	0.026867334	0.020527825	0.01862194	0.016727986	0.0059446106	0.017132943	0.023394298
ò	2.1891778e-06	0.00012404259	0.0023083056	0.019522808	0.51640105	0.14947326	0.0032667723	0.042411644	0.06662764	0.041123655	0.032277267	0.0029165223	0.069570445	0.053974353
o	0.00013784184	0.0028312	0.005282793	0.014351445	0.33735284	0.19645844	0.039346557	0.11392222	0.07556329	0.023746848	0.0144399265	0.0037313555	0.13639045	0.036444724
c	1.0362358e-05	0.00070999487	0.00043199435	0.011885617	0.22312216	0.25884894	0.14501064	0.1532635	0.059900805	0.043266546	0.02692374	0.0014846281	0.031664208	0.043476842
e	1.8380604e-05	0.00013992084	0.0006794783	0.0011504896	0.06513998	0.14591679	0.0072376714	0.026749767	0.12798387	0.10907777	0.0815292	0.009822211	0.2548745	0.16968006
r	7.285884e-05	0.00018717187	9.4297495e-05	0.0046173716	0.022624033	0.3312355	0.29274327	0.21424998	0.07712394	0.029232027	0.007087699	0.0026479147	0.0081042815	0.009979657
ò	4.4628873e-06	0.00020336233	0.00026346874	0.0011517537	0.05372543	0.14781572	0.020831458	0.37238166	0.17331888	0.09796033	0.041528627	0.0016718919	0.052857384	0.03628559
e	2.52239e-05	0.00029163234	0.00017089114	0.00075541093	0.0053851367	0.04843649	0.088072084	0.58969146	0.1722898	0.025435608	0.0062597613	0.0018947296	0.04838186	0.012909881
n	2.327823e-06	0.0002529122	0.00018506806	0.0008355417	0.016121512	0.10662534	0.15220739	0.16937542	0.1999966	0.1738316	0.057699773	0.003507244	0.04666108	0.0726981
ì	2.6540443e-05	0.00010691888	6.238168e-05	0.000107872045	0.0056649675	0.041013744	0.019781424	0.12418207	0.24174458	0.24248807	0.08481304	0.0030041158	0.1576717	0.079332605
c	1.8071729e-05	8.432053e-05	9.079608e-05	0.0005666235	0.0017957696	0.013956563	0.08366087	0.59670705	0.20890968	0.038513113	0.011968525	0.0039106496	0.03323195	0.006586043
h	0.00011599281	0.000542157	0.0005444458	0.00026583206	0.0039867098	0.022871107	0.105166234	0.014262826	0.078965366	0.1233378	0.07797936	0.01703966	0.5063713	0.048551206
e	3.6100423e-06	7.3726624e-05	7.3092975e-05	0.00010602853	0.0020780058	0.01915228	0.04388086	0.23522367	0.5029902	0.12663923	0.018620389	0.0034435838	0.03972821	0.007987194
è	5.055469e-06	0.0002305982	0.00019540598	0.00022870909	0.00180583	0.03246425	0.030463446	0.07791421	0.25209707	0.35372844	0.119456716	0.041746616	0.03672942	0.05293426
r	0.00010987995	0.00010730336	0.0001445585	0.00017608535	0.0017987841	0.04933299	0.043794133	0.07736323	0.25591686	0.14779072	0.10662215	0.082131736	0.13694187	0.0977697
t	0.00022275139	0.00028943148	0.00037561095	0.00026476738	0.0050693825	0.04185603	0.024244567	0.042726494	0.16361079	0.14252569	0.14720713	0.032270048	0.34923777	0.050099555
o	0.0002530755	0.0002520283	0.0007261793	0.00023208636	0.0011382351	0.02916657	0.03611437	0.028750965	0.12678728	0.17117284	0.1366707	0.24920934	0.13620812	0.08331821
n	7.207477e-06	0.00013451274	0.0002308087	6.7263034e-05	0.00043986677	0.004758689	0.006497667	0.050942685	0.31749037	0.21677192	0.11420207	0.17436826	0.06634601	0.047742613
t	2.122911e-05	7.160706e-05	0.00023309303	4.1215288e-05	0.0011112995	0.007637988	0.0015785212	0.024541987	0.15780714	0.3951099	0.22704242	0.036624156	0.0657637	0.082415745
a	0.00012112269	0.00032778658	0.0014268645	0.00025604886	0.0015926266	0.0031454235	0.004616441	0.055338994	0.20103166	0.2432492	0.112236746	0.13782255	0.09300342	0.1458311
n	6.841645e-06	0.00023248818	0.00040908047	0.00016524288	0.0006969998	0.0038937714	0.005569319	0.0973379	0.21993016	0.29884166	0.19735232	0.10580109	0.037007585	0.03275555
a	4.0188537e-05	0.0001390452	0.00017290431	1.3610558e-05	0.00047441636	0.0016612031	0.0010963725	0.005350608	0.06568386	0.40308994	0.22984713	0.027012315	0.11391887	0.15149952
s	2.2808197e-05	0.00052413746	0.00049025763	0.00038606217	0.00047679566	0.004181993	0.008668349	0.05577472	0.03804216	0.123802125	0.20759487	0.19762084	0.22551185	0.13690302
e	0.00025065476	0.0013648347	0.00035256863	4.2582564e-05	0.00049397984	0.0011029167	0.0043641967	0.034043893	0.047253165	0.2657212	0.21913692	0.016033534	0.24144524	0.16839437
g	2.9460902e-05	0.00041245946	0.00075749395	0.0006427664	0.0005359471	0.0025903638	0.0035268243	0.045004763	0.01843444	0.0362812	0.0846926	0.21173485	0.3153104	0.28004637
r	0.00045376856	0.0021963355	0.0009205317	4.3710785e-05	0.0005185643	0.000394259	0.003111015	0.0035757436	0.010443291	0.091062754	0.16761398	0.10423123	0.34348866	0.27194616
à	1.50114365e-05	0.00010039539	0.00041863375	8.702411e-05	0.0002959583	0.00058377	0.0007323931	0.024446858	0.02947818	0.08114373	0.15114307	0.1096331	0.40294287	0.198979
n	8.059021e-05	5.0107457e-05	0.00011899709	3.8064056e-05	0.0001074759	0.00027424854	0.00042388472	0.00041260457	0.0017232804	0.005108549	0.03622653	0.24909426	0.5328609	0.17348045
i	0.00056197785	0.0012248601	0.00068665715	0.0002499732	0.0005234639	0.00027187174	0.024170903	0.017820489	0.003669144	0.026305666	0.12885056	0.089116104	0.51689	0.18965834
ò	7.0364226e-06	9.477834e-05	0.00041695312	0.00019487455	0.0002475444	0.00034177097	0.00041060336	0.005796375	0.0038656157	0.0066296062	0.031527266	0.024701653	0.44388676	0.4818792
l	0.0002503965	0.0001875204	0.0006979049	0.00013514629	0.00023035014	0.00052786036	0.0018879912	0.0069904234	0.00991707	0.023317322	0.068343095	0.50617456	0.31536123	0.06597908
o	0.00011345216	0.00023856542	0.00029045693	2.4248837e-05	0.0001413967	0.00012262787	0.005175037	0.0049308543	0.0033685481	0.012539795	0.04979099	0.02768625	0.712033	0.18354477
</S>	3.940018e-05	0.0003753627	0.0011216755	0.00047310573	0.00051215774	0.00047842768	0.0006100939	0.014890765	0.0061518745	0.007296195	0.04374027	0.05224623	0.23828788	0.6337766
