 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.63429403	0.032781504	0.028020386	0.027820796	0.027640356	0.027627364	0.02763635	0.027603898	0.027640246	0.027620006	0.02764702	0.027693173	0.028049046	0.027925821
p	0.3860293	0.0967802	0.044838734	0.043455277	0.04330096	0.043276355	0.043294024	0.04324833	0.043297112	0.039440095	0.043125864	0.04302661	0.042930715	0.043956373
à	0.53879035	0.066275515	0.034907784	0.038206853	0.036044076	0.03579371	0.036194608	0.035393555	0.03625783	0.009979266	0.033343278	0.031865228	0.030019222	0.036928825
o	0.2363243	0.2910601	0.04463735	0.050682638	0.044456556	0.043834925	0.044731792	0.04266117	0.04491356	0.007438755	0.03771282	0.034297902	0.0306449	0.046603225
v	0.046434324	0.7197592	0.038544014	0.0186452	0.018088644	0.017945776	0.017952843	0.017914109	0.017938213	0.015550776	0.017826557	0.017761212	0.01767909	0.017960116
r	0.008970826	0.59251255	0.047552027	0.037622623	0.03520571	0.034836765	0.03527444	0.034483943	0.03531679	0.009369239	0.032486707	0.031121932	0.029313145	0.035933282
ì	0.027887817	0.74115527	0.039787564	0.021213034	0.019320067	0.019037772	0.01923746	0.018747864	0.019261792	0.0050513097	0.01751777	0.016599277	0.015541942	0.019641107
s	0.015874794	0.71160394	0.1455982	0.025398992	0.013777464	0.012514934	0.013248549	0.011515896	0.013316975	0.0014249788	0.008400478	0.006836409	0.005578661	0.01490966
k	0.05440372	0.7175636	0.088761106	0.030112742	0.014762701	0.013529002	0.014630972	0.012221042	0.014803903	0.0016130329	0.008346629	0.006636435	0.0053159953	0.017299147
o	0.028412277	0.6262114	0.04202228	0.0793284	0.029432883	0.027305637	0.03032833	0.024015764	0.031033719	0.004690482	0.015628027	0.0124679385	0.010289653	0.0388332
n	0.000579169	0.12443982	0.64360493	0.040812008	0.024176318	0.019995706	0.01980501	0.019409092	0.019392408	0.01203023	0.018899731	0.01856699	0.01833878	0.019949771
t	0.00038307733	0.12517062	0.5967707	0.0380413	0.028962184	0.025879515	0.025919732	0.02540252	0.025586396	0.01086253	0.024405466	0.023800513	0.023024406	0.025791049
a	0.0010336601	0.12551303	0.40855646	0.05717468	0.04968882	0.047110103	0.04783771	0.045618948	0.047868136	0.008241488	0.040614884	0.037044257	0.033460837	0.050236963
n	0.00036873968	0.010270617	0.7086186	0.0838269	0.032504007	0.020386236	0.019919323	0.019024206	0.018710045	0.010773203	0.01807006	0.01769258	0.01759887	0.022236621
a	0.0003982747	0.006278035	0.6530811	0.08894917	0.03984077	0.02959282	0.031111453	0.027889142	0.0302097	0.0018414701	0.022159787	0.019733272	0.016421607	0.032493442
f	0.0002438221	0.014544174	0.43492654	0.31204987	0.085070215	0.022952653	0.02082015	0.0177015	0.016047131	0.014799957	0.015453645	0.014919308	0.015189866	0.015281147
u	0.00033000464	0.0029042403	0.21686594	0.47144455	0.099648975	0.0297749	0.034721866	0.027155753	0.027942747	0.00048808745	0.019718895	0.022542251	0.016882094	0.029579585
r	0.00012485922	0.004121736	0.14300957	0.368673	0.2565269	0.04431473	0.036609948	0.026364906	0.021284334	0.018392656	0.019550472	0.01813024	0.019290077	0.023606556
n	0.0004253038	0.0010363312	0.07768434	0.5641183	0.21161096	0.03117141	0.03274862	0.01906363	0.015984287	0.00022561815	0.009847892	0.011042143	0.008388473	0.016652634
o	0.00023682436	0.001093358	0.03389038	0.64400935	0.13198157	0.030219184	0.030114375	0.019182725	0.022595968	0.0008497976	0.011064626	0.009245123	0.008508697	0.057008035
k	8.637612e-05	0.00067513314	0.03471772	0.124027334	0.485724	0.12040546	0.08800227	0.043941714	0.022462595	0.012289294	0.016700746	0.014254452	0.015552199	0.021160746
a	0.0010589313	0.000998847	0.0030356213	0.31942692	0.35949197	0.08089116	0.09784406	0.034540985	0.032698724	0.00030595378	0.010492385	0.016803995	0.00813806	0.034272365
k	8.4502775e-05	0.00027974587	0.01744586	0.049869087	0.39968282	0.2020337	0.1573731	0.07214915	0.024780149	0.013478092	0.0145681985	0.01233328	0.014282801	0.021639472
à	0.0017773559	0.0015842229	0.001316224	0.08401238	0.29086432	0.17845197	0.23282109	0.06268309	0.05227659	0.0005277109	0.0103244465	0.031820282	0.009077856	0.042462476
n	0.003191732	0.0002184648	0.0054194434	0.15932783	0.24552977	0.22951864	0.19935708	0.08634695	0.029352209	0.0032300772	0.0056769694	0.0051075816	0.009772534	0.017950784
n	0.0018631644	0.0005087656	0.0006848974	0.166874	0.24000059	0.171408	0.24626264	0.10736025	0.034870498	0.00065471337	0.004861969	0.008701751	0.0051572155	0.01079148
i	0.00051822764	0.00031579862	0.0033324142	0.24028103	0.16468337	0.31228474	0.13100648	0.055905372	0.038128816	0.004855008	0.012386655	0.0057775914	0.015916828	0.014607681
t	6.561309e-05	0.0001750541	0.00057740015	0.0031650416	0.057706226	0.36222175	0.20470302	0.19714746	0.11050772	0.008712899	0.018693093	0.008527765	0.012424797	0.015372072
o	0.0012707374	0.0007696607	0.00014737985	0.00722579	0.119081214	0.26738608	0.28999695	0.16167073	0.090295166	0.00050515716	0.009409941	0.014744006	0.0063733254	0.031123903
t	0.00010601122	4.892216e-05	0.00036352884	0.0043841638	0.055710465	0.23330215	0.22725007	0.22692038	0.1602292	0.043519203	0.020898234	0.009268168	0.009396928	0.008602539
s	0.005141872	0.0020546245	0.00014786595	0.0032456266	0.074271694	0.22037794	0.29969528	0.15105055	0.1532902	0.0012234898	0.009118978	0.042613663	0.0077121076	0.030056046
o	0.00054222444	8.461062e-05	0.00015046587	0.0084190685	0.043577306	0.27217907	0.24693924	0.13640963	0.20878357	0.0016514115	0.016444243	0.01307345	0.016132763	0.035612904
m	7.121957e-05	7.800083e-05	0.00036848077	0.0024439576	0.028510034	0.13822176	0.11555158	0.2586208	0.27214444	0.06466239	0.056715056	0.023629747	0.02200301	0.016979529
ì	0.004825745	0.0109059	0.0007246407	0.0072614653	0.011862707	0.044808727	0.09824223	0.09162106	0.19386302	0.08852115	0.024670193	0.163732	0.05084833	0.20811279
k	0.009157228	0.0001521946	0.0004605604	0.07225039	0.061934568	0.12045994	0.12813333	0.20265839	0.26696494	0.02124917	0.050564975	0.023323512	0.018304206	0.024386596
a	0.00091067946	0.00022096233	9.354091e-05	0.0041945362	0.018199293	0.11263259	0.22507645	0.22131918	0.31763598	0.008093752	0.035701927	0.036321267	0.006347311	0.013252501
l	0.00015878635	5.177019e-05	0.0001360801	0.0012126883	0.013878191	0.077089846	0.05554732	0.12717362	0.26968852	0.19713047	0.17757168	0.05702847	0.012942687	0.010389832
ò	0.009310149	0.0019916794	0.00014601838	0.0034211138	0.012715711	0.07898112	0.17665865	0.12474398	0.3485543	0.009788099	0.06309551	0.07542605	0.021112831	0.0740548
c	0.016210105	0.00046023962	0.00015768943	0.004058602	0.0044243806	0.052314263	0.032508627	0.061564133	0.2618422	0.12676889	0.19868772	0.10754427	0.057273913	0.07618492
e	0.001469885	0.0044002617	0.000300254	0.008830563	0.0031195448	0.012282989	0.064139545	0.07538807	0.1599908	0.057685312	0.0603545	0.2481341	0.18365884	0.12024533
e	0.000597341	0.000136262	0.00011257896	0.0006234826	0.0022317648	0.029740872	0.019674474	0.06293992	0.1617614	0.2452038	0.24168505	0.12941854	0.06617688	0.039697755
n	0.0020768433	0.00016176615	0.00017604552	0.00257291	0.0028172994	0.021503074	0.044822052	0.09930944	0.24653918	0.07779294	0.21049574	0.106303796	0.14545648	0.039972436
i	0.008493032	0.0013696268	6.89094e-05	0.0008125845	0.0011684796	0.007271669	0.028751442	0.03444456	0.17087825	0.027917935	0.11062249	0.40176144	0.11170131	0.09473821
t	0.0017455562	0.0002679407	0.00013682108	0.0010636828	0.0008715239	0.0059040557	0.004709453	0.013498455	0.045746304	0.15528436	0.22656193	0.11960792	0.32139364	0.10320831
s	0.013136627	0.0070326277	0.00025784594	0.0012451533	0.0007529741	0.0040751076	0.017172096	0.026820373	0.115948156	0.037755866	0.0873622	0.45783356	0.08475682	0.14585061
è	0.012271289	0.0005300032	0.00014560211	0.0022419984	0.0012483766	0.016477538	0.010954327	0.019475352	0.1941832	0.017338693	0.31288093	0.16959555	0.114234306	0.12842284
r	0.00796191	0.0017496041	0.00010022068	0.0010388047	0.00037969422	0.0017936564	0.0028428726	0.0032758748	0.00833064	0.005536006	0.046655923	0.0791617	0.635921	0.205252
o	0.0005550963	0.0006395136	0.0003422069	0.0019698152	0.000306998	0.00082754117	0.0052903425	0.010853263	0.018515421	0.038291328	0.027049314	0.4496332	0.23270573	0.21302024
p	0.002789942	0.0002514945	6.296144e-05	0.0003226218	0.000222438	0.0014708306	0.001931287	0.0032447209	0.011127303	0.0032300851	0.05154741	0.08073925	0.47806406	0.3649955
u	0.005552447	0.0048153508	0.00011765746	0.008069988	0.0008293775	0.0024004101	0.0061419676	0.0087194685	0.055104993	0.006203494	0.073409006	0.22559153	0.2945978	0.3084465
s	0.001347141	0.00033609895	0.00010866621	0.00022550255	0.00022608266	0.0017958367	0.0017260498	0.0030859972	0.013581549	0.017155213	0.05315949	0.06366878	0.6038222	0.2397614
t	0.005071692	0.0038925302	7.7460245e-05	0.0012765921	0.000160723	0.00055473763	0.0029195817	0.00480885	0.031020895	0.008384354	0.027473392	0.27993044	0.27192336	0.36250538
è	0.064552054	0.0052731843	0.00013571508	0.0035119022	0.00095932593	0.0059585674	0.0046244296	0.0072291833	0.04742894	0.0047156313	0.06927136	0.15458532	0.28438556	0.3473688
i	0.0030920834	0.002381711	0.00026018842	0.00071416254	9.6922064e-05	0.00017589788	0.00037166287	0.00040601648	0.0012112214	0.003910812	0.011996106	0.23883146	0.43255758	0.30399418
</S>	0.08513772	0.011046279	0.00020548819	0.0044905483	0.0013820312	0.0074923225	0.0057655214	0.008676713	0.05811202	0.006020794	0.09403199	0.33866018	0.10765408	0.2713243
