 	voglio	che	Maria	venga	domani	</S>
i	0.91516966	0.03593818	0.013080969	0.013041719	0.013833456	0.008936015
t	0.57049936	0.3285763	0.02620363	0.024715543	0.024840783	0.02516426
è	0.24623327	0.34878814	0.023898402	0.113364354	0.13286588	0.13484998
l	0.36230543	0.48203176	0.04455156	0.02904778	0.043114282	0.038949218
o	0.19514881	0.63812447	0.05726002	0.023708198	0.046214737	0.03954386
n	0.07139221	0.75003266	0.11812737	0.022316135	0.019123865	0.019007662
a	0.011373151	0.5277311	0.15429913	0.09986082	0.108962245	0.09777355
r	0.006387938	0.122252926	0.7447332	0.06570217	0.032474566	0.028449183
t	0.006209903	0.09855699	0.49073738	0.15067765	0.14953952	0.104278535
i	0.026264478	0.12834531	0.20171589	0.17722885	0.25042048	0.21602505
à	0.0014319052	0.014275717	0.46398574	0.45576328	0.03242003	0.0321233
v	0.000890888	0.0012912308	0.42021117	0.26766038	0.24761702	0.062329415
v	0.0005912393	0.0007011248	0.020448115	0.11601192	0.7321264	0.13012113
r	0.0030021179	0.016352868	0.16975231	0.6521516	0.08535516	0.073386
i	0.00025850072	0.0005400373	0.0158493	0.9182219	0.048519686	0.016610581
i	0.0012360649	0.0012978488	0.004470169	0.3763677	0.32683522	0.289793
M	0.0036048538	0.0016032584	0.0036393327	0.06835076	0.204266	0.7185358
a	0.0051918477	0.0018062425	0.0027466929	0.076918975	0.11549991	0.79783636
r	0.0026371519	0.0032391723	0.014681786	0.58085525	0.10084437	0.29774225
ì	0.001121737	0.00048893184	0.004975193	0.006939398	0.6021627	0.38431203
a	0.0007195375	0.00028435673	0.00079194276	0.010492768	0.3313123	0.6563991
</S>	0.006426643	0.00066374347	0.0015407124	0.008144685	0.087899014	0.8953252
