 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.9304497	0.053956207	0.0027535688	0.003982768	0.0016558127	0.0014120535	0.0013885624	0.001407971	0.0014533811	0.001539982
d	0.5512882	0.27568623	0.043322954	0.025867198	0.017646288	0.01734581	0.016934702	0.017063683	0.017035443	0.017809505
r	0.43381044	0.066279784	0.012713476	0.0067350995	0.07451496	0.08425951	0.07362825	0.08579627	0.07511058	0.087151684
e	0.19308919	0.21226557	0.09936141	0.047526933	0.10961503	0.1016369	0.04006957	0.07598022	0.038871292	0.0815839
f	0.0631305	0.38420734	0.32988143	0.14865711	0.016930437	0.013611972	0.010944285	0.010885087	0.010780441	0.01097131
f	0.026652759	0.1089086	0.1491048	0.073112704	0.09570256	0.11870088	0.09424925	0.11474661	0.1026901	0.116131715
ò	0.017912103	0.021210186	0.029293904	0.01371905	0.3160668	0.24209659	0.03501096	0.0972381	0.040336173	0.18711619
m	0.00715941	0.058102462	0.1990801	0.22793666	0.29103056	0.13143526	0.009753248	0.032711226	0.013039639	0.02975147
m	0.00670214	0.017193029	0.08131222	0.079397514	0.35096422	0.24217069	0.032045517	0.06822449	0.041275837	0.08071433
u	0.055929553	0.0035471513	0.014337048	0.012470738	0.3211407	0.20598862	0.061765105	0.11745683	0.06477256	0.14259173
e	0.0062947674	0.019842563	0.08724463	0.24446881	0.29401886	0.23972307	0.035349175	0.024318226	0.023896981	0.024842935
m	0.00039789363	0.002929746	0.06308265	0.12117496	0.31916523	0.35066792	0.105285145	0.013855169	0.011415587	0.012025614
o	0.00010606578	0.00034149087	0.0032986864	0.012372201	0.15677725	0.3835284	0.18868616	0.09067829	0.071773805	0.09243764
m	0.0019504686	0.009122889	0.023648454	0.05981487	0.07635461	0.18760552	0.4974307	0.047986586	0.0430809	0.053004954
a	0.00025280192	0.00044707578	0.001475806	0.010296868	0.06324851	0.10149122	0.40133178	0.14313997	0.089411154	0.18890485
i	0.002471131	0.0074097496	0.013055647	0.030446338	0.03185969	0.12751128	0.49693933	0.11868778	0.074863024	0.09675606
g	0.0005379147	0.00012594614	0.00016452075	0.0005680753	0.003634439	0.016149854	0.31638357	0.47796473	0.08592891	0.09854212
r	5.8896352e-05	0.0002935997	0.0002984877	0.0016459896	0.0019255906	0.008669091	0.38393402	0.30960727	0.16272442	0.13084264
a	0.00016020615	0.00038137907	0.00028771002	0.0010462761	0.0023943891	0.011771592	0.23937303	0.49014786	0.140567	0.113870576
m	0.0041301087	0.0006565621	0.00019588746	0.00046986502	0.001152014	0.002898398	0.039010327	0.6072294	0.27572384	0.068533555
m	0.0006961826	0.0013519136	0.00043315932	0.0017921862	0.02578803	0.019334756	0.064120784	0.2750842	0.20646928	0.40492946
è	1.1099842e-05	3.502716e-05	0.00011896785	0.00024152573	0.002586385	0.024884334	0.28677297	0.13262965	0.10968813	0.4430319
n	0.0008478341	0.00039219944	0.00019332377	0.00046868174	0.026782408	0.04821196	0.07820939	0.53090525	0.11518019	0.19880882
a	2.1431353e-05	7.418117e-05	9.049626e-05	0.00018789532	0.0024498343	0.0042586825	0.07853962	0.7737191	0.058071684	0.08258713
a	0.004525254	0.0007784778	0.00026402922	0.0010477097	0.0009820036	0.0013027586	0.04113627	0.20846993	0.5660796	0.17541392
n	0.00023093927	0.00012425894	2.4068948e-05	3.560102e-05	0.00047039153	0.0003221698	0.0038413077	0.17464374	0.6853729	0.1349346
g	0.0004223991	0.00044572732	8.386301e-05	0.00037401885	0.00034494366	0.00010631723	0.003427089	0.027404673	0.71517974	0.25221127
r	4.9491075e-05	0.00012444203	3.7930236e-05	6.3863416e-05	0.00039581157	0.0032402314	0.0325618	0.16259873	0.5177853	0.2831424
à	0.00023392249	0.0002868245	3.795244e-05	0.00018909507	0.0021170455	0.00032019566	0.0008967109	0.0075986986	0.28820783	0.70011175
m	3.855279e-05	5.428297e-05	1.3187416e-05	8.310575e-05	0.0008609249	0.0006816926	0.0036952957	0.032970723	0.19777204	0.7638303
m	0.00084081956	0.0012023194	0.0002550521	0.00046098995	0.00046575832	0.00062082784	0.0066119246	0.012257867	0.36268908	0.6145953
a	0.0005843623	0.00063627656	0.00023926521	0.0014769591	0.0033584496	0.0013329058	0.05322112	0.18721114	0.6174693	0.13447025
</S>	0.00014736863	0.0003078301	0.00019763705	0.0004534523	0.00080395804	0.00058343593	0.0024527274	0.005427281	0.25008926	0.73953706
