 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.81905216	0.025571536	0.011273358	0.010311162	0.009843409	0.009822867	0.009759405	0.009745477	0.009750153	0.00988695	0.009900007	0.010061743	0.009821172	0.010240222	0.010261098	0.011300144	0.013399073
ò	0.35947424	0.0691534	0.03524842	0.03968704	0.034164462	0.040604137	0.04178244	0.042541854	0.04094736	0.040067784	0.041920498	0.041358117	0.03987305	0.03292162	0.03841548	0.03649338	0.025346734
p	0.5263176	0.24501367	0.014088747	0.016191015	0.012120567	0.01687099	0.01788916	0.018585281	0.017163951	0.016422132	0.01803401	0.017565262	0.01626313	0.011322431	0.015102264	0.013669657	0.0073802206
o	0.6511304	0.14762323	0.0058677443	0.0115895895	0.0047040954	0.015052229	0.02299555	0.03281431	0.016855594	0.012872437	0.024641996	0.019888137	0.012215991	0.004167685	0.00871772	0.006259933	0.0026035078
G	0.10981001	0.6602957	0.02001026	0.015426338	0.015088873	0.014973382	0.014967582	0.014961018	0.0149538675	0.014951607	0.014954969	0.014949551	0.014950485	0.014929103	0.014945802	0.014940486	0.014891005
i	0.07072602	0.5783937	0.011530186	0.024693802	0.012556012	0.028130172	0.033939306	0.038661867	0.029679533	0.025962858	0.034764554	0.031905368	0.025247138	0.0110666165	0.020611247	0.016149001	0.0059826733
o	0.04897565	0.75749266	0.034955647	0.012955842	0.011713857	0.011230324	0.01120177	0.011170449	0.011156555	0.011155247	0.011156853	0.011150004	0.011154289	0.011137347	0.011148812	0.01114464	0.011099979
v	0.0023813567	0.07461397	0.5265334	0.059479598	0.036568955	0.026820015	0.026096975	0.020632833	0.026120108	0.025922203	0.025161114	0.023020312	0.025527917	0.025200592	0.025384484	0.025710052	0.024826013
à	0.0039029093	0.45887452	0.046834536	0.045520358	0.029910527	0.04063636	0.043552257	0.04161568	0.041130096	0.03872619	0.033080492	0.04121338	0.038420644	0.025169985	0.03348201	0.021646844	0.016283236
n	0.00518863	0.3079695	0.4163073	0.059726104	0.01925745	0.018803766	0.0194735	0.02016808	0.017817922	0.01676767	0.019112276	0.018401451	0.016504295	0.010249451	0.014856973	0.013585891	0.0058096824
n	0.009932623	0.34747326	0.35780454	0.06845564	0.014478834	0.020209808	0.024002492	0.02619585	0.019572342	0.01692217	0.023351647	0.02112571	0.016421568	0.0068957643	0.013169859	0.01025385	0.0037339544
i	0.024474056	0.24867819	0.10952113	0.048007794	0.016995266	0.048232693	0.06814128	0.09661764	0.053083304	0.041262716	0.07488911	0.06159554	0.038987838	0.013395769	0.028042978	0.02088001	0.007194651
j	0.00042910525	0.008670033	0.59909695	0.16846435	0.067155786	0.017296018	0.014448482	0.008185026	0.0134072825	0.013355513	0.013234432	0.013144431	0.013291179	0.012942281	0.013043798	0.013031659	0.010803596
ù	0.0015602573	0.057018038	0.4375412	0.14776884	0.05536056	0.03127256	0.030492391	0.024885677	0.027716402	0.026821138	0.02523553	0.019706698	0.025555247	0.021964673	0.024580313	0.024190266	0.01833021
r	0.0018198224	0.043626793	0.34404185	0.2834389	0.03902015	0.03211708	0.03876668	0.04550772	0.026010532	0.020840244	0.035090398	0.029445194	0.019796655	0.0070014475	0.0145316515	0.015232394	0.0037125277
i	0.005104038	0.03915202	0.3306663	0.35406232	0.04956772	0.028592525	0.036079112	0.037353836	0.018923037	0.01455211	0.026854737	0.02039592	0.013772761	0.0047232667	0.009711198	0.0075240624	0.002964998
s	0.00016629403	0.0008602742	0.23843196	0.34221044	0.27442345	0.04631546	0.027260805	0.009793128	0.0071060825	0.0072795916	0.0069341473	0.0061314707	0.00733103	0.007066629	0.0066384533	0.006652163	0.00539853
e	0.0014107777	0.008938889	0.13370655	0.18869478	0.42474356	0.06278842	0.04219637	0.009357482	0.022911202	0.018996155	0.009409881	0.005077666	0.013101963	0.012965994	0.01205022	0.016165266	0.017484859
o	0.00018671509	0.00030267538	0.014501665	0.12982704	0.5230765	0.16784333	0.07212906	0.017758561	0.012641208	0.012078757	0.006890437	0.0035051827	0.008821895	0.009717138	0.0069066603	0.008487738	0.005325492
v	0.00016249459	0.0006370454	0.007690191	0.08426069	0.43888173	0.19852898	0.09983136	0.021095328	0.026328439	0.022119174	0.008765674	0.0058076843	0.017742265	0.019221572	0.013050525	0.019748092	0.016128877
r	0.001120892	0.0071227723	0.0031838685	0.093283065	0.41105556	0.18070218	0.13704537	0.023091845	0.032444693	0.02008978	0.0061485576	0.0069828373	0.01343903	0.013089459	0.011098863	0.01074059	0.02936064
à	0.00010905818	0.0004617065	0.008033599	0.15055029	0.25849727	0.26096973	0.15461208	0.051870804	0.023805419	0.02102495	0.011598374	0.0070735053	0.016021637	0.010298659	0.011490902	0.008614975	0.004967104
i	0.00035916723	0.00033226187	0.005349257	0.027763056	0.029714916	0.27880794	0.30059272	0.24762434	0.013831709	0.013580472	0.029763712	0.020353388	0.015540797	0.0056656837	0.004921926	0.0048850817	0.00091356813
è	0.00026531488	0.0008843269	0.0037335732	0.029904144	0.11441672	0.2733778	0.27596638	0.14317334	0.033659603	0.024126414	0.0069610276	0.0060930015	0.02339916	0.022349859	0.00912119	0.0076108165	0.024957312
s	0.0030507182	0.0010940963	0.0011929724	0.007339759	0.03381823	0.18385059	0.20592962	0.38982907	0.031842005	0.028061863	0.02729399	0.012747053	0.023895685	0.014969471	0.008697849	0.016538559	0.009848469
s	0.013167035	0.018389737	0.0019964925	0.042902842	0.05312806	0.16404846	0.36456	0.23252396	0.020632492	0.014334889	0.008751717	0.008447598	0.013510951	0.0072998945	0.0042194203	0.00860815	0.023478251
u	0.0005725941	0.00039296362	0.0011237019	0.0031205653	0.014650702	0.21371989	0.23018919	0.441803	0.027706813	0.019784654	0.022414818	0.0086264815	0.0060054837	0.003342971	0.0015367126	0.0034319821	0.0015773934
ì	0.0007676752	0.0015913261	0.0017624827	0.00403611	0.015475839	0.17511857	0.18695636	0.37381798	0.043689206	0.046684477	0.03428377	0.03365332	0.032297336	0.024203178	0.009958879	0.005801294	0.009902139
b	0.00048341366	0.00024132966	0.0005549711	0.0026997782	0.010242879	0.08487146	0.15454939	0.57471657	0.047948558	0.025648057	0.020535467	0.011305963	0.020669496	0.013889163	0.007547186	0.009103531	0.014992848
b	0.0006394833	0.0025013012	0.00067041494	0.007428978	0.0070055155	0.086457804	0.64366835	0.20281625	0.0021244348	0.002813112	0.0010289346	0.002727746	0.0128987	0.006365778	0.0028810208	0.0038286059	0.014143533
i	0.0137311565	0.013936454	0.022428459	0.06380918	0.036724944	0.08483794	0.5061104	0.14067966	0.014327023	0.013201919	0.028259581	0.017432636	0.01257967	0.0074948072	0.0069272784	0.009098617	0.008420239
e	0.000118408134	0.00039583675	0.0006677137	0.00066059513	0.0040139654	0.021078033	0.0445063	0.04947849	0.361963	0.17729904	0.08389276	0.058721803	0.035299886	0.0399455	0.025458362	0.021407973	0.07509231
p	0.00035349219	0.0014883315	0.0021837554	0.0029068973	0.00805077	0.072499305	0.103351526	0.17512004	0.10116201	0.09933104	0.08887681	0.091335036	0.07020189	0.059840556	0.046257712	0.054011762	0.023029046
o	0.0032038249	0.007982136	0.004279812	0.01019523	0.01104311	0.071180455	0.27451217	0.043141924	0.101754025	0.09208602	0.027346384	0.09540648	0.14338881	0.04972022	0.023172216	0.017015325	0.024571812
d	0.0005218866	0.00059325213	0.0011662936	0.0006756826	0.003376363	0.0056972	0.014352013	0.008245821	0.35959646	0.15389584	0.049998157	0.06833071	0.028972903	0.03609403	0.029217592	0.018194413	0.2210714
d	0.0028450147	0.0076477947	0.0019290909	0.00334098	0.0022859112	0.03307174	0.4703279	0.052410707	0.13800551	0.039605033	0.01791727	0.040605795	0.062126003	0.013814023	0.015339687	0.021279247	0.0774483
h	0.00030710737	0.00040849592	2.195481e-05	0.00023576285	0.00084423844	0.0038324883	0.014506497	0.006373294	0.77156335	0.04087624	0.037164718	0.013811749	0.011324499	0.0045043062	0.007491264	0.008775662	0.077958435
ì	0.000859334	0.00014411751	0.00015103069	0.00022484103	0.0020639745	0.014282603	0.049268555	0.0890013	0.5276798	0.10633434	0.035825893	0.044420425	0.02859971	0.014564191	0.006812666	0.011908871	0.067858346
s	0.00033081716	0.00028309505	0.00015916089	0.00048286808	0.0008684248	0.0035290127	0.00950499	0.02025375	0.46562564	0.1497138	0.16219166	0.04686216	0.02283938	0.012072509	0.022068197	0.05987965	0.023334889
t	0.016919488	0.0041727526	0.0014335237	0.0026435084	0.0032169484	0.052720595	0.33931103	0.32246616	0.04537227	0.024396826	0.014988422	0.03306098	0.0257405	0.014942048	0.010386224	0.017043427	0.07118538
r	0.0065551726	0.0007083364	0.00019652215	0.00015642191	0.0011360307	0.0023571393	0.00957089	0.009373214	0.104578346	0.01619357	0.0051094256	0.007839522	0.008961195	0.008914974	0.01130621	0.020805614	0.7862375
à	0.006791956	0.0027541071	0.005152416	0.0014810787	0.0018963357	0.008570126	0.04952806	0.5114358	0.087055944	0.057190716	0.09325142	0.054594405	0.01746058	0.014515957	0.015613552	0.045820136	0.02688746
k	0.0030035605	0.0011565173	0.0015538807	0.0007577385	0.001357052	0.01018629	0.05465978	0.5881474	0.07539313	0.044290997	0.082848266	0.044604145	0.013117149	0.010349074	0.014535275	0.03485234	0.019187406
k	0.015440084	0.0055052605	0.0037047481	0.0114589175	0.003949554	0.025408274	0.18819474	0.205646	0.06289823	0.04801067	0.06968366	0.08123918	0.06065052	0.029876165	0.037402436	0.11257969	0.038351927
o	0.016287716	0.0024097236	0.0012476208	0.0020479513	0.0067574107	0.021710932	0.077917285	0.10255882	0.28452414	0.056337297	0.04482123	0.04343874	0.022120725	0.015178813	0.04435523	0.061703373	0.196583
j	0.0010264843	0.004113082	0.0038032879	0.0042003933	0.004423346	0.009959845	0.046525363	0.027905772	0.27030763	0.11582544	0.16690885	0.07581939	0.04012289	0.034097135	0.04169451	0.09693272	0.056333948
a	0.009566618	0.025793273	0.008105507	0.020786274	0.005126824	0.05234857	0.08248224	0.028288364	0.041339453	0.04922402	0.019695017	0.06556863	0.063993126	0.05199868	0.059307057	0.23270506	0.18367122
t	0.006376594	0.0061268937	0.005880402	0.0023868664	0.0039291084	0.004581311	0.009017822	0.0036835605	0.16746008	0.08393623	0.040755924	0.070167385	0.028727233	0.041906442	0.0391472	0.08393904	0.4019779
ì	0.0031710267	0.020311968	0.008694616	0.009615611	0.0056709712	0.022502415	0.056446347	0.020086098	0.054088958	0.067470685	0.021697802	0.08556706	0.07613097	0.09040733	0.079186395	0.17932504	0.19962667
ì	0.017058326	0.014019836	0.0021852092	0.0045884945	0.0016454941	0.003930448	0.005567036	0.03780098	0.039727148	0.042757563	0.058923714	0.07416709	0.0086754	0.021891914	0.07189325	0.35437837	0.2407897
c	0.020041374	0.005632878	0.0040587345	0.0019446777	0.0029379877	0.011763206	0.062496018	0.4287831	0.050366104	0.03702197	0.05929485	0.043452624	0.028138015	0.026019333	0.038508028	0.12115828	0.058382876
h	0.00068182184	0.0009022121	0.00073544745	0.0014840609	0.011190715	0.025699427	0.04212188	0.10840355	0.111967064	0.12265446	0.01762152	0.11235877	0.11731593	0.07412324	0.13898928	0.072280556	0.04147005
e	0.02244752	0.010545326	0.0060834396	0.004573489	0.001878715	0.0066927057	0.02032914	0.02982884	0.3300546	0.07860998	0.25005758	0.09139493	0.021430593	0.009992723	0.031211527	0.060339406	0.024529563
p	0.00087254005	0.0023370702	0.0032009848	0.0034253222	0.0035189213	0.0070555154	0.011031124	0.016250543	0.24863622	0.17359588	0.1789918	0.13875291	0.0393398	0.027623992	0.040944602	0.07126227	0.033160504
