 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.86295235	0.020501817	0.031912472	0.017256934	0.009448482	0.009382283	0.013530777	0.009740045	0.0140590705	0.011215707
ò	0.059897527	0.03246656	0.11898345	0.12087785	0.1265428	0.08330364	0.10704768	0.11791814	0.11481903	0.11814331
t	0.84697676	0.03105147	0.019747047	0.016548943	0.01813045	0.008342298	0.013092368	0.015594346	0.0148866875	0.01562963
t	0.6717487	0.056951582	0.04582815	0.037144873	0.04167599	0.016729394	0.027989829	0.034582123	0.032667425	0.03468189
i	0.3909117	0.0855191	0.12116861	0.0704141	0.096466124	0.019765945	0.04010418	0.06073615	0.053788986	0.061125062
ì	0.25463492	0.24923505	0.069478296	0.06429626	0.061038963	0.058992762	0.060300253	0.060707003	0.06060131	0.060715202
r	0.30691603	0.57183933	0.038917467	0.016656091	0.019310858	0.0038735115	0.007864313	0.011977202	0.010591053	0.012054057
t	0.27967387	0.43485492	0.100133516	0.036188032	0.050510965	0.008494601	0.015689101	0.026018	0.022190435	0.026246568
e	0.46893612	0.15276247	0.14657868	0.03729291	0.06633513	0.017055357	0.02228371	0.030590268	0.027360126	0.030805156
è	0.07523761	0.13600068	0.15016077	0.1304138	0.08702653	0.080129385	0.08431007	0.08569386	0.08529713	0.085730195
t	0.051585495	0.28418353	0.43166175	0.09153413	0.047884822	0.008009657	0.015117507	0.02438093	0.021066906	0.02457531
t	0.10493277	0.42732897	0.11286015	0.10736577	0.08131946	0.014838989	0.022731358	0.04620139	0.03584414	0.046576954
a	0.039730165	0.6283902	0.08005022	0.052309636	0.0725735	0.014222162	0.020708853	0.03205978	0.027616741	0.032338757
s	0.0072815195	0.06430548	0.17443869	0.3872543	0.06477582	0.059081983	0.060621765	0.06101582	0.0604603	0.06076426
e	0.026764158	0.070897	0.11014512	0.20602778	0.14026552	0.04573532	0.07982851	0.10967267	0.1001447	0.11051924
o	0.0013864669	0.011259923	0.1717582	0.6740309	0.026817936	0.02564757	0.023172172	0.022488687	0.02175776	0.021680363
G	0.0020192012	0.007016557	0.088289455	0.4526779	0.084775284	0.07642057	0.06883526	0.06749813	0.065957785	0.08650976
i	0.0018848326	0.0035117413	0.06505636	0.5855108	0.05947958	0.034484696	0.0071516237	0.116974205	0.015315284	0.11063084
u	0.00077373214	0.0016387518	0.120545596	0.6788721	0.053422637	0.04786981	0.029642753	0.025134142	0.02107465	0.021025777
v	0.0010860256	0.0025518707	0.0744313	0.22265053	0.15029198	0.14490438	0.095951945	0.083183855	0.08269684	0.14225133
à	0.015932621	0.013413911	0.043061275	0.29271916	0.121115915	0.038587388	0.014013148	0.106720366	0.027659038	0.3267772
n	0.0017607105	0.002664881	0.032933302	0.06996885	0.67413783	0.07460766	0.0655979	0.04314588	0.025784912	0.009398178
n	0.017526612	0.004584464	0.0849409	0.15898174	0.490227	0.094283655	0.045274157	0.055787507	0.020834379	0.027559632
i	0.0053029205	0.0032495975	0.049818173	0.15547612	0.58253163	0.041495547	0.04825083	0.028479222	0.062379826	0.023016186
e	0.0012179571	0.0020341466	0.01245823	0.023934599	0.3385724	0.24461529	0.22610898	0.07170495	0.04758289	0.03177051
A	0.00040292335	0.0008779631	0.005988102	0.011384002	0.19781178	0.36547276	0.1958149	0.10732038	0.04481307	0.07011407
n	0.003642148	0.0064332727	0.09810416	0.020483306	0.58250123	0.13714525	0.07359537	0.045343418	0.023024317	0.009727565
n	0.05615696	0.008208818	0.011814475	0.020352095	0.323899	0.30820623	0.021520669	0.20582144	0.0075780107	0.036442246
a	0.014986144	0.003258799	0.0055568004	0.0020593365	0.63395053	0.14579432	0.08220513	0.06246118	0.037785523	0.011942195
a	0.0014540101	0.00081016653	0.0055783824	0.0031914513	0.16778718	0.17872047	0.17910857	0.33583114	0.04835549	0.07916314
n	0.0006515669	0.00079655665	0.003088144	0.0027459618	0.11215907	0.17448394	0.12047268	0.41502747	0.04400031	0.12657425
k	0.003666019	0.0007779948	0.0009032634	0.003054321	0.017842107	0.37362483	0.029231677	0.48340833	0.009656367	0.07783509
ò	0.0070290216	0.00090011937	0.0012497563	0.0028948686	0.09470516	0.118867315	0.04221032	0.42643607	0.03652029	0.26918712
r	0.019397497	0.0039699073	0.0028784955	0.0021831535	0.04764942	0.06757077	0.1323664	0.14532442	0.20337953	0.37528038
a	0.0009963913	0.006280372	0.0028217318	0.008970128	0.064765446	0.43386298	0.0126898065	0.29295927	0.025704175	0.15094967
ì	0.0011118649	0.00023388126	0.0007603057	0.001155924	0.012580385	0.060954127	0.14140432	0.101109855	0.26873755	0.41195175
c	0.044070557	0.008028235	0.014654041	0.0016903895	0.11118416	0.06913737	0.09677581	0.2099124	0.21027139	0.23427568
h	0.0018938851	0.0061468245	0.006656508	0.0051453696	0.022012698	0.10152113	0.008613754	0.23077206	0.07655057	0.5406872
e	0.0049801925	0.001649675	0.0019270024	0.0012546924	0.0045755506	0.0067293704	0.026961897	0.06383223	0.3263453	0.5617441
n	0.015649138	0.0019665705	0.0029169214	0.0022863518	0.0075510475	0.007886992	0.034527503	0.07407665	0.24984029	0.60329854
a	0.024171399	0.0055185044	0.003976092	0.006599928	0.013716269	0.021537298	0.019581528	0.20108382	0.1157498	0.5880654
m	0.0045797233	0.0015445707	0.0025074624	0.0021818145	0.0024754044	0.0021222776	0.02001704	0.011139093	0.41573232	0.5377003
a	0.011797135	0.0276319	0.033311494	0.054327954	0.09804719	0.02323292	0.010582666	0.06209796	0.09042189	0.5885489
r	0.004665415	0.0018530963	0.0029015928	0.0023624147	0.003922526	0.0022630957	0.027569534	0.01334789	0.5749155	0.36619893
