 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.91183186	0.031258658	0.007902826	0.0054855407	0.0052621583	0.0052466094	0.0051909	0.0051923553	0.005246789	0.011759404	0.0056229713
v	0.42411208	0.22441383	0.059784766	0.040893547	0.036482327	0.0364328	0.035770725	0.036441308	0.035061423	0.032774974	0.0378322
ò	0.063149564	0.019510856	0.17820705	0.097732045	0.109494805	0.11658383	0.08671003	0.117656	0.06610255	0.03236779	0.11248553
e	0.4581017	0.10834139	0.27898043	0.019974612	0.023708355	0.033043243	0.009051457	0.035132777	0.0051546367	0.0027704372	0.025740853
n	0.028739534	0.4398881	0.34144568	0.107024066	0.01419472	0.0121842185	0.011620443	0.012091949	0.011121322	0.009657593	0.012032431
ì	0.02641514	0.029600307	0.6064845	0.21193053	0.024527965	0.02205697	0.017434802	0.021939358	0.014202251	0.0048771612	0.020531064
m	0.012357272	0.028704733	0.70663595	0.16229798	0.031276036	0.01940952	0.00338701	0.02017478	0.0020677964	0.0014290168	0.012259984
e	0.003927174	0.008757885	0.5509304	0.12642667	0.030051231	0.09407151	0.011213602	0.13481385	0.009365797	0.0011131178	0.029328855
g	0.008395972	0.0776594	0.07861331	0.5022114	0.2178216	0.024147194	0.018803306	0.018399075	0.01806089	0.0174017	0.018486205
r	0.0006301347	0.001373513	0.0417644	0.50277835	0.2803502	0.046566144	0.027442904	0.038586013	0.019990472	0.0055352785	0.034982603
a	0.00063061307	0.0034291742	0.073500015	0.46899626	0.35217905	0.031251207	0.01442078	0.021179419	0.00977618	0.0047188844	0.0199184
m	0.0011161444	0.008984519	0.005247435	0.098722905	0.72033846	0.08253359	0.01982121	0.016190082	0.015513123	0.014096438	0.017436085
m	0.00046699963	0.00040579416	0.0018086373	0.052398346	0.3998786	0.22949271	0.052354924	0.14223169	0.029956013	0.0014682811	0.08953799
è	0.00074856204	0.000644449	0.021143487	0.22597264	0.10448603	0.061781462	0.04667705	0.13740508	0.040567417	0.013165364	0.34740844
n	0.0033717253	0.0042512184	0.04802859	0.052760754	0.57979095	0.1890906	0.00981647	0.06672824	0.0063307816	0.0040712217	0.03575947
a	0.00021650194	0.000402289	0.011933716	0.034767427	0.6735384	0.21858674	0.0076882355	0.030260798	0.0032952477	0.00182325	0.017487446
m	0.00067324087	0.0025504746	0.0013234364	0.022689369	0.26738897	0.47992027	0.13480926	0.03314151	0.028051091	0.016149728	0.013302679
a	0.0008568523	0.00021511853	0.0015935375	0.0050464063	0.05833704	0.60695815	0.09081179	0.1204026	0.026231503	0.0015293942	0.08801766
i	0.0006777905	0.0037734904	0.0018055643	0.020776473	0.11178974	0.38380814	0.21060365	0.09340082	0.0846128	0.04539332	0.04335821
a	3.196057e-05	3.842997e-05	0.00031710835	0.002660498	0.016941201	0.15779194	0.48895547	0.16492087	0.10081914	0.01752883	0.049994577
n	2.6069007e-05	3.2104195e-05	0.00022938824	0.0016710893	0.0055340594	0.09124856	0.54632443	0.13200699	0.11545967	0.03283943	0.074628234
g	0.0022484341	0.0001377989	0.0001786988	0.0003651252	0.0018064849	0.084967315	0.4165191	0.16117285	0.31028488	0.004752152	0.017567158
r	0.0001576762	2.2601675e-05	0.0005646004	0.0032729947	0.017164316	0.12876342	0.37269872	0.14049798	0.15569498	0.008797774	0.1723649
à	1.361676e-05	8.525899e-06	0.00058262853	0.0011565817	0.0035230715	0.078258924	0.15822318	0.5458624	0.1198119	0.018618224	0.07394093
m	9.0466216e-05	2.6670605e-05	0.00065344013	0.0010675753	0.0042664357	0.06311087	0.049729683	0.7151187	0.083034664	0.04993221	0.03296921
m	0.0003476616	0.0003517839	0.0005840455	0.00078770914	0.0011319086	0.0109814	0.026754532	0.50765556	0.3076138	0.06556016	0.07823149
a	0.00031018554	0.0010717947	0.003475313	0.004052299	0.004910044	0.39473656	0.27997532	0.24136882	0.032546595	0.007900005	0.029653031
t	0.00013367468	0.00069340284	0.00024204733	0.0010215916	0.0009269796	0.011544818	0.2841366	0.10134209	0.21086921	0.2692916	0.11979794
a	0.0015621026	0.00014244669	0.0007110675	0.00019516985	0.00075035467	0.020302173	0.10351949	0.35021725	0.28365308	0.008993471	0.2299534
d	5.5390337e-05	8.568574e-05	0.00018132682	0.00064697	0.00024328534	0.000721162	0.073499955	0.0050320695	0.035678167	0.7224104	0.16144557
e	0.00567837	0.0003203549	0.003338732	0.00030935332	0.0006307077	0.016620064	0.019623842	0.11985284	0.15157138	0.16347934	0.5185751
r	4.6525536e-05	4.892981e-05	0.00021137264	0.00025049588	0.00012012759	0.00026898977	0.037020575	0.0015570443	0.01964858	0.7600546	0.18077281
f	0.0026732292	0.00028623437	0.0020357617	5.211942e-05	0.0001020293	0.0018067543	0.0034133666	0.025945105	0.06723934	0.32884946	0.56759655
ù	0.001816573	3.2541368e-05	0.0006588848	0.00022507808	0.0009483432	0.009234552	0.03356066	0.03147051	0.037566	0.055700578	0.8287863
m	0.00014142886	0.000105435014	0.0007533038	8.3105595e-05	0.0001429559	0.000705347	0.0014421816	0.011734514	0.011348204	0.3079615	0.665582
m	0.00045279917	0.00016637752	0.00024187051	0.0001529564	0.00034102186	0.0012009839	0.0012354858	0.015016347	0.028724462	0.5575039	0.39496383
u	0.0006429328	0.0008145756	0.0023198926	0.0010044633	0.0005392526	0.008793806	0.53751385	0.1964895	0.16001697	0.032329887	0.059534833
</S>	0.00074482	0.00017834609	0.0017455714	0.00076661375	0.0008543053	0.0006429307	0.013353143	0.00088587886	0.020030893	0.22460598	0.73619145
