 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.6713579	0.15612599	0.034862738	0.05275161	0.013566773	0.014664657	0.013170236	0.013246888	0.016580604	0.013672556
i	0.44449282	0.20452797	0.05992206	0.041768853	0.042133056	0.042086773	0.03932428	0.04208692	0.041618578	0.042038698
i	0.15124519	0.56284726	0.13277343	0.022884436	0.02195485	0.021711472	0.021504825	0.021696404	0.021667635	0.021714589
p	0.014045567	0.28646624	0.5509893	0.030151	0.021641945	0.019610042	0.018507237	0.01950615	0.019382363	0.019700153
à	0.0020458624	0.14189163	0.35991505	0.06351006	0.082363	0.07319511	0.047869667	0.07867722	0.07242644	0.07810596
s	0.0015784707	0.11788551	0.7448656	0.043057073	0.021809736	0.018148938	0.004750701	0.018006912	0.012720921	0.017176189
t	0.0033602286	0.20814653	0.6792065	0.04852865	0.0170863	0.011519546	0.0027212533	0.011221173	0.007536338	0.010673583
a	0.0014751565	0.022538792	0.7938472	0.040676787	0.031587955	0.031396523	0.005297351	0.031750917	0.013734021	0.027695341
ì	0.0020227162	0.014108539	0.13374493	0.5543673	0.13165112	0.03672834	0.030950774	0.032186307	0.031814806	0.03242513
c	0.0009345022	0.0091674	0.33056676	0.4910012	0.11635523	0.017483374	0.002375324	0.013723959	0.0064260303	0.011966187
h	0.004081085	0.006168585	0.073025465	0.15256925	0.3152516	0.13710305	0.025260868	0.12110652	0.058188114	0.10724545
e	0.00077275577	0.011981775	0.08898765	0.59576744	0.20942566	0.028258484	0.0072389743	0.021158103	0.015976701	0.020432465
t	0.0003684912	0.0027757117	0.0076423595	0.17594837	0.4914821	0.19411416	0.059531543	0.02259248	0.022534681	0.023010146
e	4.2579018e-06	0.0006080755	0.0014441153	0.0533278	0.67558384	0.08253138	0.038390312	0.04922632	0.0483378	0.050546173
l	0.00022030208	0.001220962	0.00059854484	0.06356224	0.5784236	0.22531055	0.06493657	0.020822108	0.021157075	0.023747962
ì	3.9168813e-06	0.00011500224	0.0010760968	0.019233717	0.60266787	0.14942057	0.026081411	0.062468812	0.06576883	0.07316368
s	5.9861202e-05	0.0001808051	0.0010561496	0.108512156	0.27548993	0.5281051	0.04119975	0.021013496	0.0123822475	0.012000578
o	4.8540614e-06	0.00022855285	0.0013270128	0.029081257	0.3438577	0.5399975	0.036439076	0.020751234	0.012021034	0.016291827
n	4.8456088e-05	0.00011753172	7.5922835e-05	0.002561515	0.028292364	0.44039357	0.46545273	0.024374876	0.02442169	0.014261328
t	1.6218129e-06	0.00013870925	0.00033851695	0.0028368977	0.06281399	0.22653267	0.56752324	0.03946343	0.056114413	0.044236436
a	1.8048097e-05	0.001132717	0.00074041134	0.007873625	0.012929304	0.328176	0.3466962	0.05398681	0.12022134	0.12822555
à	7.5877164e-05	0.00036498904	0.0003305821	0.0043340405	0.009471982	0.21390651	0.54834896	0.034907714	0.06525128	0.123008
l	1.0990935e-05	0.0001280668	0.0006951983	0.004444879	0.013365746	0.3256249	0.30006608	0.13726753	0.09851254	0.11988404
a	2.452994e-05	0.00028281988	0.0012544737	0.005405937	0.030525824	0.3152983	0.29205394	0.11624754	0.14649256	0.09241402
t	2.5716088e-05	0.00039893648	0.0003205141	0.0029973816	0.0015334062	0.009180168	0.27783173	0.19679268	0.43004212	0.080877386
o	1.0785214e-05	0.00036099678	0.000783581	0.0036531726	0.006048777	0.03019074	0.5013288	0.05198479	0.2378743	0.1677641
ì	4.2612987e-06	0.00048723473	0.00037540155	0.003774744	0.0007652044	0.0022633986	0.0652018	0.16065258	0.6570297	0.109445676
c	0.00010717226	0.0005001595	0.0014582113	0.0028305745	0.0014157773	0.01729679	0.09425074	0.17896341	0.49789426	0.205283
h	0.00040539497	0.0008694778	0.0036748096	0.01405434	0.006563072	0.010664676	0.04979387	0.017232893	0.5000421	0.39669937
a	2.7787773e-05	0.0005126952	0.0015561908	0.0028033801	0.0010500136	0.0033000468	0.010621908	0.25895405	0.61841375	0.10276018
v	5.0717055e-05	0.0034527893	0.0034005719	0.0027857297	0.0009112835	0.0024187334	0.008062921	0.33225483	0.4672034	0.17945902
à	4.197446e-05	0.00032748393	0.00042539978	0.0003594449	0.0010285799	0.0032528206	0.0037108967	0.07433159	0.76351535	0.15300643
l	4.039644e-05	8.4486426e-05	0.0002943376	0.0002022588	0.00016302153	0.0008326925	0.0025327408	0.15939774	0.61704934	0.21940304
o	0.00044346473	0.00072343147	0.0034056434	0.010249267	0.0009507967	0.0024142133	0.0043630293	0.0091173565	0.38096344	0.5873693
n	4.0208656e-06	0.00012304405	0.00032594742	0.000108151115	0.00020648363	0.00052579463	0.0009479253	0.08194237	0.3413193	0.5744969
t	3.6905494e-05	0.0006140187	0.00021836805	0.0006702693	0.00012378432	0.000876388	0.0007006071	0.016395826	0.8746105	0.10575339
a	9.718246e-05	0.003319883	0.0032360652	0.011440813	0.0063753817	0.0031846506	0.0018906628	0.3880796	0.26558247	0.3167932
</S>	0.0013249376	0.011647463	0.026657926	0.0294647	0.007882193	0.01262503	0.0005755628	0.035236668	0.53519714	0.33938834
