 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.7508575	0.04140999	0.022969346	0.022987155	0.022940416	0.023624321	0.022787418	0.022882242	0.022779498	0.02304812	0.023714026
p	0.46722168	0.20634626	0.04068286	0.036448367	0.036343887	0.033798322	0.033574272	0.03637248	0.036397107	0.036317766	0.03649702
e	0.1879712	0.57923084	0.028440718	0.031040138	0.031213995	0.009502841	0.008125777	0.03197951	0.031152816	0.030763041	0.030579152
t	0.2029615	0.43532294	0.05435752	0.038912978	0.038522583	0.037989452	0.037934784	0.038503684	0.038501177	0.038491577	0.03850172
à	0.054589856	0.6916593	0.036515646	0.03417355	0.03492002	0.0068162186	0.004296074	0.03609963	0.033914607	0.033618636	0.033396523
c	0.08331827	0.5099452	0.07937213	0.0526412	0.051560342	0.008683324	0.008142091	0.054682046	0.052092515	0.05022771	0.049335208
i	0.074775904	0.75505054	0.0137159685	0.02301747	0.023751896	0.004011716	0.0035394242	0.03699255	0.025466764	0.020665087	0.019012645
a	0.058180008	0.14389366	0.51134473	0.042750016	0.035544433	0.034352005	0.0341554	0.034986727	0.034951717	0.034938008	0.03490328
k	0.0059129535	0.011834606	0.79899365	0.04746845	0.021919835	0.01731819	0.016742487	0.020033408	0.019963752	0.019891199	0.019921437
è	0.0022650294	0.0015224834	0.8262078	0.039922968	0.025248453	0.010034458	0.0043374533	0.023665827	0.02163696	0.022468345	0.022690125
c	0.03710414	0.05242761	0.5122902	0.13709907	0.05388498	0.0058246637	0.0053770863	0.055620648	0.0500398	0.046614755	0.043717146
c	0.002192865	0.0064134975	0.6642353	0.09326896	0.044884406	0.008106911	0.0038332043	0.06819962	0.041652482	0.034806192	0.032406673
i	0.013887571	0.013512591	0.20377545	0.09920927	0.05191495	0.033692546	0.031860057	0.20712762	0.13516015	0.1091277	0.10073212
a	0.0025242935	0.0006665791	0.38704818	0.3968559	0.036929388	0.03268903	0.028181748	0.029820193	0.028586112	0.02856916	0.02812939
f	0.00088463904	0.00051324867	0.12644093	0.5936983	0.15721722	0.032639544	0.015628515	0.021854462	0.01714105	0.017426897	0.016555144
o	6.98789e-05	0.00031378405	0.20061183	0.4504791	0.15266983	0.011360867	0.0026341998	0.051194966	0.041558284	0.044549227	0.044558
r	0.00039967257	0.00034164963	0.06387186	0.28307185	0.16733262	0.20767684	0.08180375	0.06774464	0.049406778	0.04435021	0.034000147
à	2.0615314e-05	0.00013408739	0.05294364	0.37601098	0.453773	0.0107392715	0.0010382312	0.043955177	0.019499728	0.021831702	0.020053653
e	0.000408215	0.0006748488	0.008149876	0.17312717	0.33720088	0.12234401	0.03268222	0.2008932	0.046541788	0.06028694	0.017690865
n	0.00011883404	0.00019447657	0.007400923	0.0537615	0.15944651	0.3754176	0.15133478	0.116114214	0.046464343	0.05842052	0.03132623
d	2.5539479e-05	0.0010622808	0.0115163475	0.031296656	0.47849235	0.060956914	0.0070351725	0.24486417	0.042616095	0.073882446	0.048252054
ì	0.00027936505	0.00056190393	0.019147657	0.056484837	0.3434601	0.14301507	0.06699205	0.18036924	0.11690049	0.04544111	0.027348153
n	0.00011967997	0.00039626495	0.0027823895	0.0071648792	0.0586343	0.22685401	0.33859158	0.2040626	0.0689633	0.08257384	0.009857194
n	6.70462e-05	0.000734365	0.0062313033	0.034518298	0.11410584	0.2812812	0.12346995	0.27200598	0.061695773	0.07848514	0.027405115
o	0.00016090095	0.000527073	0.0083887335	0.04058427	0.12601529	0.11206605	0.17760913	0.3948508	0.061494686	0.060143005	0.018159991
t	0.00021527139	0.00063809636	0.0024470906	0.002539661	0.024128655	0.07606085	0.18426503	0.32250872	0.22423378	0.1169215	0.04604136
t	9.963239e-05	0.0040840236	0.006552319	0.013245213	0.029106725	0.0397576	0.034754325	0.41992214	0.13312955	0.19602522	0.12332321
e	0.00013489733	0.0047079558	0.0026526107	0.0025162408	0.049783982	0.03556647	0.06298379	0.2985811	0.3297277	0.15422417	0.059121102
p	0.00019018743	0.0006450808	0.0022087025	0.0015442383	0.008724488	0.0074834432	0.13634764	0.22939208	0.42514417	0.13355905	0.05476094
ù	0.0002982611	0.029819	0.0046129106	0.0061116414	0.028908052	0.0056028618	0.021689529	0.39398524	0.12618236	0.21231881	0.17047137
r	0.0001410894	0.00058363157	0.002016074	0.004750571	0.10430382	0.040000055	0.039168872	0.20227022	0.34500206	0.2073722	0.0543914
u	1.9163108e-05	0.00072461134	0.00044980898	0.0011091608	0.0087376265	0.030521942	0.05322275	0.26819593	0.23259374	0.3707596	0.033665624
m	0.00012360055	0.00011729663	0.00079165073	0.00036549292	0.0021018307	0.01592697	0.13412245	0.026362803	0.43899032	0.14032166	0.24077591
a	0.00041416447	0.025731446	0.0063168164	0.0075802477	0.030482702	0.001257169	0.0016220702	0.11426436	0.26869723	0.28677547	0.25685832
n	0.00033428974	0.0004905442	0.0017658109	0.00044161253	0.0036557359	0.022480464	0.10770969	0.010952509	0.54731184	0.07647866	0.22837879
e	0.0008702374	0.013759791	0.00074938213	0.0008371953	0.017737852	0.0017510044	0.004473886	0.04424641	0.17680229	0.23353966	0.5052323
c	0.0009691606	0.0006401943	0.0014625523	0.0006071084	0.001515006	0.00706254	0.0217143	0.005596098	0.11912278	0.03915253	0.80215776
h	0.0010928464	0.060857747	0.00510546	0.0036729507	0.05268463	0.0043520434	0.003131214	0.049540196	0.17258716	0.120509245	0.5264665
à	0.00012071589	0.001531205	0.00033050537	0.00026941433	0.0009041134	0.0020431639	0.0013111382	0.004945247	0.18647026	0.09125227	0.710822
t	0.00020190018	0.006659927	0.0010905042	0.001681402	0.0015574172	0.0016218433	0.0007741703	0.013204387	0.039840005	0.05654416	0.8768242
u	0.00024241646	0.0004887809	0.000101214704	0.00070492097	0.015207594	0.0044478024	0.0012051451	0.011205359	0.013264067	0.07976901	0.87336373
</S>	0.00021783542	0.00060827914	0.0001676213	0.0003601224	0.0005754188	0.001384353	0.0008297853	0.0019567178	0.027806276	0.056140047	0.90995353
