 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.8839999	0.028645575	0.009735908	0.009071022	0.008976006	0.009287871	0.039960537	0.010323219
g	0.69563603	0.20330678	0.033571232	0.010722824	0.027821127	0.0039469646	0.0027561455	0.02223894
r	0.31777003	0.5084636	0.05951109	0.022740886	0.04107721	0.009227541	0.0052713533	0.035938203
a	0.30588576	0.58084196	0.04213722	0.016180962	0.021166334	0.008313332	0.005579495	0.01989498
t	0.066491716	0.5709294	0.2945783	0.02165654	0.012099406	0.011477672	0.011202696	0.011564264
s	0.020023935	0.64158803	0.22178802	0.032410625	0.028386487	0.021817641	0.007967819	0.026017562
a	0.10007931	0.27387112	0.3515898	0.04891659	0.10810441	0.016576272	0.010208676	0.09065377
è	0.050645843	0.1888003	0.45357803	0.0981124	0.0585216	0.04989001	0.04527765	0.055174176
n	0.016242912	0.02626702	0.7724562	0.09682363	0.055812962	0.004017144	0.0029322316	0.025447885
a	0.0055186427	0.028920397	0.75175214	0.12710635	0.057747707	0.0040882733	0.0010969783	0.023769466
n	0.002957777	0.014338565	0.10872105	0.665424	0.10342308	0.047182456	0.033318184	0.024634894
g	0.00019726677	0.0027252468	0.049818765	0.7680431	0.12669362	0.025875272	0.0030763191	0.02357044
r	0.0033288675	0.044104714	0.0898657	0.5628256	0.13417065	0.050593775	0.02711199	0.08799866
à	0.0015354503	0.009391532	0.09194259	0.29964563	0.5409045	0.022702362	0.006578279	0.02729965
m	0.0053281966	0.0064675515	0.06811198	0.07322272	0.78002477	0.046570644	0.008373422	0.011900662
m	0.00020612784	0.00043175975	0.0016538806	0.028911093	0.89524835	0.051282104	0.003241685	0.019024998
a	0.035640195	0.038278006	0.08077537	0.42954832	0.24105592	0.018976005	0.044413067	0.11131317
a	0.00088556646	0.0018016116	0.005952748	0.13834116	0.19276856	0.5285489	0.1137788	0.017922683
d	0.0007086478	0.0016139759	0.0015350832	0.05632642	0.11377928	0.36400607	0.32496032	0.13707022
r	0.0007187242	0.00044463432	0.00062308274	0.017677428	0.041686796	0.7669218	0.023814926	0.14811258
e	0.0013523708	0.0007539589	0.0017915687	0.09557288	0.06773676	0.36710873	0.19989222	0.26579148
f	0.00050720596	0.0009718643	0.0005362164	0.0043576173	0.0031099778	0.02931447	0.69127035	0.2699323
ù	0.0043651937	0.00049608585	0.0012427052	0.0010762196	0.019634226	0.046385292	0.38111416	0.5456862
m	0.0012919975	0.00047792378	0.00026185552	0.0013456653	0.021836955	0.011462505	0.27614316	0.68718
m	0.00040908693	0.00018825663	0.0006004364	0.000837591	0.008951536	0.051789723	0.57585907	0.3613643
u	0.0032266644	0.0032472732	0.0067499373	0.044682648	0.2638381	0.4009228	0.09294682	0.18438567
</S>	0.0008942273	0.000640192	0.0005466356	0.0015246966	0.0008512047	0.01062608	0.17163073	0.81328636
