 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.8601015	0.009192808	0.0062038847	0.006149577	0.006180674	0.0061658053	0.0061335345	0.006140634	0.0061529474	0.006140233	0.006242515	0.0061363894	0.0063513964	0.0063426164	0.006457316	0.0073133376	0.01737437	0.025220435
ò	0.037687853	0.025917875	0.065382786	0.06651816	0.06609788	0.06209123	0.06600704	0.06584752	0.058473278	0.06552575	0.05397897	0.066038534	0.062310178	0.057935085	0.024951924	0.04651818	0.06184583	0.046871874
t	0.7458435	0.027589453	0.01874033	0.018121814	0.017717829	0.015120651	0.01760589	0.017498655	0.013127559	0.01727769	0.011012839	0.017630855	0.0152508635	0.012854309	0.0033087563	0.008200329	0.01482904	0.008269575
t	0.46035317	0.051594205	0.043652438	0.04221493	0.040811554	0.031985115	0.04047748	0.04008467	0.026013285	0.039287925	0.02041336	0.040573552	0.032403115	0.025250982	0.0054353983	0.014042706	0.031163886	0.014242105
i	0.25365987	0.059803113	0.078710176	0.07579372	0.06880493	0.036696196	0.06756416	0.06563177	0.024352597	0.061881762	0.016652096	0.06806426	0.037793	0.023120755	0.0053504915	0.010696525	0.034600396	0.010824219
i	0.14819792	0.19758435	0.04814462	0.042439815	0.041705772	0.04086619	0.041127034	0.04110708	0.040530033	0.04107742	0.040128455	0.041109074	0.04084751	0.04048728	0.035300367	0.039328497	0.040737648	0.03928096
v	0.042812113	0.52776	0.046464976	0.029078988	0.027234983	0.025673157	0.025791408	0.025761819	0.025374098	0.025730807	0.025114214	0.025743442	0.02560139	0.025353542	0.022016509	0.024584414	0.025450492	0.024453668
ò	0.08906334	0.026850006	0.07703451	0.0637255	0.06251167	0.05730794	0.06095454	0.06073688	0.053910878	0.06046975	0.049743813	0.060738202	0.057471126	0.053412758	0.022912059	0.042811166	0.0574207	0.042925104
e	0.032552507	0.70691496	0.08976744	0.026467372	0.020073151	0.010834933	0.016269848	0.015932951	0.007721373	0.015301754	0.005515636	0.01621115	0.01094279	0.0073882965	0.0015056707	0.003497309	0.009819078	0.003283767
g	0.002373727	0.43030816	0.29241282	0.05487224	0.03065995	0.016074702	0.01579009	0.015573173	0.014826081	0.015415421	0.014431484	0.015366261	0.015377868	0.014872679	0.010590252	0.013582134	0.014608078	0.012864859
h	0.006011127	0.064371824	0.3868373	0.08346377	0.059867598	0.03563505	0.03912154	0.038532466	0.031158324	0.038133513	0.02726403	0.03778009	0.035116915	0.030698085	0.009433916	0.021290727	0.035149135	0.0201346
è	0.013660336	0.22185467	0.4492606	0.08059901	0.042687863	0.017928176	0.020471876	0.020030154	0.014276777	0.019550247	0.011753341	0.019870095	0.017227223	0.01404702	0.003418601	0.008483109	0.016407896	0.00847299
n	0.0011870522	0.18214132	0.38408372	0.26010433	0.11451859	0.0059991707	0.010622799	0.009674591	0.0025447938	0.0081507275	0.001732475	0.008551808	0.0046920693	0.0023058848	0.00062243844	0.0008484959	0.0018459759	0.000373729
n	0.012942512	0.008833296	0.51570785	0.25347036	0.09966081	0.009301567	0.0176558	0.016094187	0.0047355727	0.0144592095	0.0032267724	0.016098548	0.008186524	0.0046261093	0.0012997724	0.0021658496	0.008905752	0.0026294906
o	0.0017571324	0.014874016	0.51158595	0.21949434	0.094889306	0.010460069	0.031164901	0.031159924	0.0062427754	0.024425264	0.004629191	0.027586471	0.010166702	0.0047760257	0.0017520438	0.0019089815	0.002394929	0.00073201105
m	0.00039697913	0.005602039	0.032879923	0.47934493	0.27934003	0.032258052	0.02278588	0.02232508	0.01707441	0.019198267	0.014841969	0.016957134	0.020880304	0.015295105	0.0049827537	0.0075265327	0.0050850823	0.0032255498
e	0.002196137	0.00050526275	0.052551564	0.38174903	0.20000164	0.039340783	0.04034376	0.04005499	0.025905617	0.037507344	0.0198529	0.038045723	0.029231062	0.025140416	0.0058158613	0.013908425	0.032801934	0.015047529
v	0.0003235953	0.0047878274	0.022859834	0.37811095	0.4170943	0.04033603	0.020259548	0.015788576	0.011795396	0.012257545	0.011732643	0.0097164605	0.017167656	0.0124531295	0.012312254	0.006985284	0.0033512693	0.002667758
è	0.00022471118	7.848657e-05	0.007871118	0.40521976	0.39384857	0.034327988	0.030405244	0.022959298	0.009288701	0.01894391	0.0066138282	0.017085576	0.017605405	0.010222399	0.0025981206	0.004113865	0.014900382	0.003692611
k	0.0010544186	0.0014396239	0.03287318	0.36641133	0.4745638	0.033198874	0.032428384	0.019897424	0.0025423984	0.010125863	0.0017797991	0.0071450807	0.010364625	0.002877937	0.0011542991	0.0005300499	0.001208622	0.00040436845
k	0.0008927024	0.00015928627	0.04710986	0.42455623	0.4127739	0.021891473	0.033096366	0.01686214	0.0019013629	0.009317041	0.0014848103	0.008647563	0.007005896	0.0029188185	0.0023896927	0.001164806	0.005997898	0.0018302395
i	0.00015108957	0.00014453493	0.0394023	0.3938695	0.48553103	0.011638292	0.018267505	0.018624255	0.002941867	0.0095903175	0.0022424983	0.007881472	0.0057511576	0.0016184807	0.0007774673	0.00050933554	0.0007227005	0.0003361923
a	0.00036417527	0.0005377113	0.0009573207	0.05758635	0.29214236	0.27589026	0.07101931	0.100070275	0.030315211	0.026389396	0.01994492	0.009065208	0.07718534	0.019146364	0.00807982	0.0033659788	0.0025555163	0.005384495
e	0.0001834299	0.0004027321	0.0015533142	0.06081015	0.25001118	0.2572979	0.09424915	0.09258306	0.032512546	0.032296892	0.018414047	0.01738255	0.07453321	0.036942545	0.016804522	0.0060462393	0.002030205	0.005946284
p	6.933758e-05	1.5149117e-05	0.00023002391	0.019438822	0.1113242	0.2608435	0.113494925	0.13503253	0.038481355	0.04411312	0.028355949	0.013075295	0.13439104	0.05218132	0.032379627	0.0069993753	0.0025358447	0.0070385826
u	0.00015948666	2.8715867e-05	0.00013698438	0.009581777	0.05183079	0.25072142	0.19251439	0.12687315	0.029942328	0.052010845	0.019108139	0.022757055	0.13356373	0.053890727	0.025231069	0.009857673	0.015907824	0.005883888
l	0.00023145475	0.00010689582	0.00025876748	0.0038138935	0.044863556	0.17268215	0.087433405	0.23299561	0.08586205	0.05627653	0.06536178	0.010533177	0.09817986	0.044344615	0.044397864	0.01271212	0.0073421723	0.032604143
ò	0.00025913978	3.9100734e-05	6.222089e-05	0.004849803	0.019281045	0.10836714	0.14674859	0.11758054	0.049581017	0.07367956	0.034768425	0.02553659	0.15782405	0.06231106	0.029676158	0.027617238	0.09349628	0.048322003
o	0.0009907769	3.7409092e-05	0.00033675588	0.007307128	0.04408181	0.06637925	0.097636245	0.33103076	0.03853684	0.07408802	0.02018346	0.026337737	0.06855076	0.01613308	0.0067474707	0.0074604996	0.13651478	0.057647265
s	0.0003025895	3.1241674e-05	0.0002541772	0.002131287	0.04029865	0.14333287	0.09958115	0.19298041	0.1627098	0.10431516	0.08710385	0.03154767	0.04148874	0.04696712	0.015080617	0.012543718	0.003929685	0.015401281
p	0.000585087	0.00012910645	7.1514005e-05	0.0018840596	0.013450133	0.04701972	0.08647322	0.09130561	0.09058736	0.07794315	0.051499926	0.041482445	0.13830756	0.046457317	0.027298214	0.057619482	0.13823192	0.08965416
ì	0.00019772437	1.843818e-05	0.00028032582	0.006406743	0.03305082	0.047526482	0.163543	0.25918722	0.09437304	0.13551256	0.06544839	0.063090265	0.06688497	0.017014675	0.012882952	0.0103811165	0.0072019813	0.0169994
t	0.00042235572	4.9904847e-05	0.0004909529	0.0074864575	0.030934868	0.05294921	0.13200288	0.38814268	0.05888209	0.1201795	0.032610957	0.058928292	0.050446875	0.01637178	0.0067751184	0.0063806297	0.022072935	0.014872489
