 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.82304007	0.026162608	0.011285702	0.009955476	0.00890497	0.008933688	0.008817035	0.008742945	0.008753611	0.008998501	0.009017577	0.0093437545	0.008901812	0.009840612	0.0098985685	0.0122894095	0.017113635
ò	0.05058449	0.069814175	0.060204383	0.06491613	0.06709551	0.06114921	0.037807487	0.068067834	0.06369337	0.06295327	0.06664621	0.065536715	0.062488485	0.048668228	0.05916165	0.055562746	0.035650123
t	0.7053702	0.08905741	0.017173756	0.015669828	0.016537527	0.0140819475	0.006726159	0.017047752	0.015134316	0.014826539	0.016437477	0.016035264	0.014651066	0.009717917	0.013340323	0.011986119	0.00620634
t	0.58433896	0.13777447	0.024358423	0.021706197	0.023400951	0.018787129	0.007612321	0.024408827	0.020704748	0.02013508	0.023195323	0.022407718	0.019812858	0.011698646	0.017483586	0.0152096655	0.0069650733
e	0.31793645	0.080517896	0.064511925	0.04911474	0.060097665	0.03528719	0.009427077	0.06778099	0.04399294	0.041198436	0.05875827	0.05358938	0.039698374	0.015591614	0.030401798	0.02344104	0.0086542545
o	0.1066719	0.6053739	0.02051927	0.019511584	0.019316416	0.019173885	0.01856953	0.01926535	0.01920612	0.019193815	0.019249074	0.019217467	0.019182166	0.018898226	0.019121513	0.019052891	0.018476758
G	0.04531113	0.61114043	0.030230694	0.023753129	0.022778204	0.02244817	0.02152957	0.022454165	0.022470616	0.022451982	0.022533504	0.02248635	0.02243497	0.022009877	0.022342501	0.022242842	0.021381918
i	0.07861545	0.5606053	0.0359854	0.029817699	0.036614757	0.021429785	0.0057125045	0.04104556	0.02676355	0.025030028	0.03505666	0.03249092	0.02414886	0.009463522	0.018410789	0.013560194	0.005249065
u	0.092132196	0.7327557	0.026141183	0.012394834	0.010896958	0.010546133	0.010446046	0.0104992185	0.010478322	0.010478202	0.010480092	0.010472903	0.010477333	0.010454547	0.010469004	0.010462017	0.010415288
v	0.004993964	0.07195778	0.15328698	0.14617482	0.06309898	0.05144802	0.04559968	0.042091057	0.049008936	0.04887089	0.047882546	0.04341001	0.047556616	0.04574939	0.046540063	0.047451578	0.044878673
à	0.011689592	0.17066519	0.09089993	0.10347783	0.09193343	0.05424448	0.015859721	0.06822947	0.062446177	0.05830539	0.049161747	0.067973725	0.057177037	0.025394492	0.039940286	0.017128427	0.015472975
n	0.0029233703	0.21265247	0.5484517	0.077916324	0.026911104	0.0127054695	0.0038439601	0.017417582	0.013189784	0.0126706185	0.015685698	0.014851278	0.012378745	0.006102375	0.010281545	0.00873624	0.0032816422
