 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.8910233	0.022724327	0.018822849	0.010374436	0.009403321	0.009975152	0.009250074	0.009225433	0.009538607	0.00966258
n	0.6305724	0.13634624	0.046073917	0.027629783	0.026655661	0.026665658	0.026020596	0.02655141	0.026620692	0.026863648
ì	0.027865151	0.22500896	0.22226596	0.07593596	0.071456045	0.08018594	0.065988794	0.07626768	0.07662758	0.07839782
c	0.012866189	0.74075794	0.12868805	0.014962626	0.026000066	0.027628468	0.0037370096	0.012741518	0.016899804	0.015718304
h	0.012677577	0.49791807	0.17386676	0.024073085	0.08282247	0.10929161	0.009051156	0.024461333	0.032629747	0.033208247
a	0.04960358	0.53884786	0.20893674	0.03351773	0.033940796	0.034412652	0.013733198	0.02769838	0.029646825	0.029662201
d	0.053519577	0.0900323	0.66427255	0.11333547	0.013535353	0.01321989	0.012889662	0.013054116	0.013069812	0.013071212
ò	0.00038118172	0.015125693	0.70982885	0.078132145	0.03444568	0.035920944	0.024555909	0.0332079	0.03422626	0.034175318
n	0.0012716006	0.20315936	0.48182684	0.23006196	0.020809093	0.020252323	0.003188373	0.010379831	0.016685471	0.012365061
t	0.0010822762	0.04589604	0.7138574	0.17645851	0.016110696	0.016033243	0.0024843677	0.008117189	0.010196215	0.009764041
a	0.0013722266	0.06740769	0.6166737	0.07971443	0.069551475	0.090189755	0.0072659804	0.016040778	0.0306061	0.021177847
t	0.0003127845	0.0052704075	0.079306126	0.7598578	0.034484074	0.025182573	0.02195283	0.024035675	0.024552684	0.025045129
a	1.4300466e-05	0.0015820488	0.06514497	0.7465926	0.026909493	0.03675665	0.020448165	0.032702565	0.03521378	0.034635562
s	0.0058423835	0.0038195364	0.049282078	0.7332619	0.06730377	0.035490375	0.028602198	0.025473766	0.025486294	0.025437843
ì	5.6584227e-06	0.00084997446	0.021017838	0.7502648	0.04850942	0.052751675	0.019631214	0.032319665	0.03726688	0.037382785
n	0.0015729483	0.005818716	0.05629086	0.25002843	0.44944906	0.13862205	0.00791423	0.017511467	0.052296042	0.020496257
n	3.398937e-05	0.0013156343	0.024595195	0.5861406	0.21641572	0.10502523	0.00685472	0.015306198	0.024554813	0.019757833
e	0.00019618376	0.0014196401	0.022832775	0.15427113	0.42257452	0.2400225	0.013004328	0.028334722	0.09127626	0.026068015
f	0.00013831681	0.001109162	0.0028101758	0.14914897	0.21357864	0.15389849	0.183211	0.08247327	0.09874249	0.11488946
a	2.4432937e-05	0.0038861283	0.009025765	0.08648197	0.17642894	0.122424595	0.10797025	0.14472601	0.18486498	0.1641669
ì	0.0002405752	0.000100741265	0.0011390431	0.02926863	0.3563078	0.36120507	0.19218937	0.025875263	0.020736927	0.01293661
c	1.613759e-05	0.00026117265	0.000587103	0.0075523607	0.43645635	0.4801269	0.03414297	0.009318152	0.021378176	0.010160666
h	0.000121223326	0.003827153	0.0072548036	0.007696325	0.067158185	0.5576404	0.18849982	0.035793137	0.065391004	0.06661794
a	1.0075085e-05	0.00017904952	0.00091697654	0.011757631	0.26877	0.5455128	0.07992387	0.030612066	0.048631664	0.013685903
a	6.983745e-05	0.00018667817	0.00076613005	0.002868476	0.054943524	0.121473484	0.5051822	0.18899761	0.07280761	0.05270437
n	3.1340226e-06	0.00024785483	0.0002892356	0.0011551696	0.040702503	0.053973302	0.43448636	0.17962226	0.20348008	0.086040124
o	6.2179046e-05	0.00019606159	0.00032022083	0.00036908864	0.0027353629	0.03336441	0.72443384	0.13131373	0.042193606	0.06501149
ì	1.0586601e-05	0.00038078742	0.0008144522	0.0010395481	0.011225517	0.013471841	0.1650105	0.5346552	0.1909836	0.08240795
s	0.00040477677	0.0013754708	0.003178866	0.0023015512	0.06678443	0.1738661	0.30980107	0.20464773	0.124210216	0.11342979
o	0.00094914366	0.012492889	0.011743935	0.0016457946	0.015342377	0.21648102	0.31974056	0.19640909	0.05555824	0.1696369
n	1.3479607e-05	0.00040038806	0.0006713042	0.0004164287	0.0010553465	0.0019656934	0.014054787	0.18295799	0.6208117	0.17765287
t	0.00030879333	0.0007632402	0.002226981	0.00036649348	0.00091572234	0.01059691	0.1020665	0.3344732	0.12784553	0.42043662
a	0.0001673698	0.0017416567	0.0054109315	0.0032479228	0.020755155	0.039550617	0.029707806	0.28899804	0.3298446	0.28057593
k	6.622532e-05	0.0013533462	0.0012193748	0.0010716023	0.0066103702	0.013983762	0.014470185	0.31107128	0.42392418	0.22622967
a	0.0005037256	0.0032770645	0.0058251447	0.0010328497	0.0032800534	0.03089375	0.036922906	0.14941938	0.18428737	0.5845577
v	2.4951541e-05	0.0009458203	0.0010433679	0.00040850087	0.0004264098	0.0013835363	0.009142206	0.039282948	0.63598716	0.31135514
r	0.0015108397	0.008095256	0.006173094	0.0015231105	0.00577208	0.022135787	0.016229156	0.033121705	0.11766501	0.7877739
è	1.7092743e-05	0.00031004415	0.0005149995	0.00011770891	0.00010940821	0.00058602274	0.005785244	0.031497017	0.55048865	0.4105738
c	0.00010510368	0.0006173511	0.00019548826	0.000115053204	0.00028051154	0.0072872275	0.00712931	0.019225555	0.07355368	0.89149064
h	0.0008824101	0.0013772119	0.0008436724	0.0008271973	0.0046260105	0.012522657	0.038122825	0.04832087	0.06115561	0.83132154
i	6.384979e-05	0.00052111584	0.00091124146	6.8169626e-05	0.00013038157	0.0017335791	0.002217569	0.019287864	0.18688737	0.78817886
</S>	0.00075007975	0.022420026	0.01697219	0.0044107935	0.0018642291	0.022432555	0.0035474335	0.016779048	0.041909978	0.86891377
