 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.37629887	0.21432687	0.10114275	0.05911998	0.057567693	0.05561584	0.07109621	0.0648318
A	0.72044563	0.05017861	0.039191686	0.0372384	0.037770174	0.037661735	0.037791178	0.039722614
n	0.08152729	0.4461289	0.38590905	0.01326114	0.021401186	0.014525584	0.018539438	0.018707475
n	0.7907882	0.07276081	0.026148338	0.017800618	0.023318836	0.022591684	0.023262624	0.023328934
a	0.5703195	0.10697381	0.057231165	0.02151379	0.063782796	0.052777488	0.06297003	0.0644315
à	0.3610564	0.4105665	0.06626823	0.03295535	0.03243576	0.031994924	0.032182846	0.03253998
r	0.06984642	0.7835909	0.07977543	0.00491867	0.01666343	0.012077786	0.016285481	0.016841857
t	0.07537585	0.6470776	0.16591106	0.0056783417	0.029124672	0.01976757	0.028134882	0.028930014
e	0.114908114	0.58985376	0.08393161	0.02165993	0.05117309	0.036285676	0.049849667	0.0523381
n	0.013562177	0.042753417	0.69265455	0.11210716	0.039813936	0.032857765	0.032649033	0.03360191
a	0.002636081	0.012076815	0.69320536	0.051718578	0.065142915	0.055453625	0.059746798	0.060019836
s	0.0034816887	0.011498898	0.5066726	0.38185197	0.04614295	0.017233346	0.016434316	0.016684186
t	0.00021863765	0.0027359528	0.75338477	0.054214828	0.07153105	0.036713958	0.041870918	0.039329942
è	0.0019955894	0.014144828	0.44230622	0.08564034	0.12586439	0.07756543	0.10163866	0.15084454
i	0.000856916	0.04150619	0.20382033	0.46667454	0.18383035	0.030763293	0.04213174	0.030416675
i	0.00055928127	0.0014926171	0.03083749	0.6416832	0.24331273	0.036175206	0.020978065	0.024961362
t	8.9550456e-05	0.00032322065	0.007685054	0.43033463	0.45394954	0.046189744	0.025022794	0.036405485
t	0.00033270486	0.0010499103	0.016426995	0.1736471	0.6406086	0.040212814	0.09261701	0.035104755
u	4.55915e-05	0.0011928906	0.017305514	0.031409755	0.6674163	0.05068047	0.08282401	0.14912555
m	0.00036858802	0.0010630937	0.009261494	0.1917286	0.4228957	0.19969952	0.07756707	0.097415894
b	0.0048562125	0.0062381607	0.0014249829	0.218938	0.20544347	0.081228144	0.28208315	0.19978791
r	0.00027263208	0.006590399	0.0196941	0.047136903	0.15501642	0.022436615	0.26535895	0.48349398
ò	0.00023388398	0.007997219	0.049075026	0.087032124	0.38345364	0.22516659	0.09466243	0.15237899
s	0.00027390657	0.0054542795	0.019468542	0.056531973	0.37703136	0.455486	0.046460506	0.03929342
e	0.00014012688	0.0014777648	0.0019083845	0.022577148	0.37611395	0.52414954	0.039446563	0.03418652
m	0.00022911317	0.00046189228	0.0024176557	0.05404307	0.107215375	0.5383362	0.15961345	0.13768329
è	0.0005447883	0.0018950469	0.0008649068	0.0039034924	0.07694516	0.23561803	0.26035893	0.41986957
n	0.00031515758	0.0031409075	0.002362028	0.009582595	0.0554389	0.3421779	0.3711439	0.21583861
a	0.00012356647	0.001309931	0.0017474402	0.00062132353	0.049367964	0.59918904	0.17963237	0.1680083
s	0.00017940071	0.0005809649	0.0012291862	0.0020447078	0.0040895636	0.19098258	0.2812387	0.51965487
t	0.0003663351	0.0016035422	0.0015298815	0.00078329333	0.026796428	0.12962393	0.35103393	0.48826265
e	0.0029686266	0.004753974	0.008490881	0.0019588638	0.017831914	0.19632715	0.21430749	0.5533612
p	0.0035767371	0.004694319	0.008093811	0.0066616726	0.019111134	0.20510021	0.34916237	0.40359974
l	0.00077788555	0.0017965093	0.00027023393	0.0016600976	0.002887954	0.009576413	0.60136116	0.38166976
ò	7.6471755e-05	0.0009995479	0.0006119757	0.0013316266	0.0061562015	0.05997973	0.5762013	0.35464314
n	0.00014304639	0.00054902426	0.00010145337	0.0006030252	0.0013521794	0.0032044023	0.48059162	0.5134552
n	0.00017687643	0.0029657707	0.00034231658	0.0010178444	0.00045554602	0.0014661145	0.3046671	0.6889084
i	0.00022771067	0.0013990256	0.00020475879	0.0012596196	0.0037408243	0.03880749	0.53031033	0.4240503
</S>	0.0017085746	0.02339233	0.0017699783	0.0025977427	0.007848523	0.011929496	0.68954754	0.26120582
