 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.7033124	0.16008961	0.009988932	0.008109111	0.009899271	0.00986755	0.009866999	0.009867963	0.009861567	0.009874205	0.0098653715	0.009864746	0.009870764	0.009867291	0.009888279	0.009905905
k	0.20678946	0.6219417	0.012795386	0.013302883	0.01187714	0.0120872995	0.012062872	0.012052124	0.011566742	0.012045192	0.01207151	0.0119912	0.01207593	0.012121862	0.012469449	0.012749213
è	0.048814688	0.7290036	0.01811274	0.019180272	0.0063985693	0.01751726	0.017955443	0.017761534	0.005693508	0.015214847	0.018147748	0.01622177	0.018230222	0.01694487	0.017120471	0.017682519
c	0.06418816	0.71022403	0.013982937	0.030928502	0.0037517352	0.019788593	0.01707255	0.015407914	0.019413883	0.01968851	0.01871369	0.008136261	0.019619757	0.010857663	0.013150267	0.015075648
c	0.019288385	0.73835826	0.006850428	0.03560293	0.0011328021	0.031320915	0.017361024	0.012517298	0.022933519	0.031090261	0.024957871	0.004009571	0.030972773	0.0056802984	0.00631986	0.0116037205
i	0.07407894	0.28822818	0.014598675	0.07616648	0.0056483364	0.0906025	0.043284524	0.029762188	0.0654009	0.090473	0.067522414	0.009603834	0.08956466	0.013200878	0.014392156	0.02747232
a	0.118028425	0.28681755	0.060813557	0.16233544	0.034648616	0.031351544	0.030605894	0.030583646	0.030567849	0.030563593	0.030589025	0.030431584	0.030594956	0.030533222	0.030680208	0.03085489
a	0.050390437	0.12602238	0.2744228	0.32589957	0.043834705	0.020125207	0.016153825	0.016075458	0.015242064	0.015984956	0.01602136	0.015652465	0.01603502	0.01584829	0.016150266	0.016141158
r	0.0039403955	0.010805945	0.5706603	0.084883474	0.11133557	0.028358769	0.018665932	0.018510817	0.0055029173	0.014955969	0.018274246	0.018312404	0.018304586	0.020433411	0.028588189	0.028467089
è	0.0010193958	0.027623726	0.45504197	0.26340914	0.008361831	0.025228092	0.026395544	0.025992263	0.0050965077	0.008133663	0.026598781	0.02259316	0.02682331	0.024737224	0.027845487	0.025099842
t	0.00689074	0.028563155	0.17015235	0.4241735	0.03415411	0.11282473	0.018919239	0.012739116	0.035771377	0.03897333	0.028352115	0.0041178125	0.039650094	0.011594853	0.017835088	0.015288419
i	0.00010327099	0.019168109	0.13759331	0.61506236	0.0013740141	0.07199804	0.017298728	0.012118693	0.0086158775	0.026575483	0.02699219	0.0038118516	0.034615144	0.005890967	0.009091333	0.009690719
e	0.0016918354	0.0045948	0.27010933	0.096060984	0.3939276	0.14131439	0.012076768	0.011274195	0.0051034396	0.008383778	0.008976544	0.008873522	0.008949421	0.00906129	0.009820864	0.009781228
