 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.6409019	0.045658868	0.045230277	0.044539463	0.0445803	0.044469953	0.044621952	0.044596788	0.04540042
s	0.7640078	0.027960757	0.030703615	0.029552002	0.02953506	0.029596979	0.02956771	0.028979894	0.030096253
o	0.7186558	0.03399839	0.03768761	0.035241693	0.035682406	0.037141282	0.037036218	0.029165188	0.035391346
t	0.73750776	0.0359813	0.036044657	0.032034736	0.031736873	0.031739134	0.031721596	0.031460825	0.031773135
r	0.1151507	0.05637084	0.07373135	0.11046904	0.11562931	0.17135255	0.18224595	0.072607055	0.10244326
a	0.86884004	0.0272626	0.020665547	0.011252973	0.014650982	0.020808382	0.018252315	0.003502963	0.014764132
ù	0.44935256	0.16159855	0.10779162	0.05033465	0.04653513	0.046315033	0.04624457	0.04561672	0.04621114
d	0.09616273	0.50201935	0.21256822	0.023099156	0.028987287	0.057003587	0.04320707	0.007812488	0.029140113
i	0.03581064	0.29457	0.3036116	0.041556537	0.053897996	0.11809116	0.08632967	0.0129731735	0.053159155
è	0.0021225908	0.21396689	0.5755426	0.08391807	0.027790936	0.024869392	0.024090242	0.023309393	0.024389846
n	0.0008263964	0.11630556	0.7452688	0.06389544	0.015663864	0.022869565	0.017791737	0.0049905856	0.012388058
g	0.0024960944	0.06622618	0.7509596	0.09484526	0.021021187	0.023685155	0.020263424	0.0048140856	0.015689064
r	0.0035564972	0.1543363	0.3054889	0.10701971	0.098835275	0.13787799	0.09295647	0.015348982	0.08457991
a	0.00039542798	0.053723715	0.48423678	0.36158237	0.0410644	0.0238095	0.016427834	0.004149539	0.014610576
m	0.00040900023	0.013213618	0.0760523	0.61166257	0.18937907	0.03951472	0.021894932	0.017512474	0.030361302
m	0.0016347835	0.0062463684	0.038173497	0.53045946	0.18879125	0.08280943	0.06585927	0.02311524	0.06291076
è	0.0005850327	0.01590108	0.09216363	0.31691074	0.08615156	0.104319684	0.07661472	0.040386878	0.2669666
n	0.00042140848	0.039787307	0.06692699	0.12160823	0.523183	0.19624878	0.029378086	0.003210006	0.0192361
o	0.00019844482	0.004628469	0.08310506	0.25271717	0.41323718	0.19233212	0.039306473	0.002976542	0.011498548
p	0.00018558496	0.0062361765	0.028897371	0.076622196	0.4624091	0.35714355	0.048025835	0.0071633495	0.013316781
u	0.002081543	0.0025518124	0.003194618	0.054156728	0.38868344	0.36811027	0.09339571	0.015947543	0.07187837
s	0.00024360148	0.0028497844	0.013514299	0.07610519	0.24571995	0.43349823	0.16342144	0.02573968	0.03890784
s	0.00014555716	0.00026219236	0.00059614406	0.03999805	0.28328758	0.4458824	0.18907568	0.018072646	0.022679657
è	0.0005440248	0.0017145802	0.0014671666	0.035292536	0.23095357	0.5261999	0.123205625	0.02212921	0.058493406
n	0.0010640081	0.008816347	0.0042529474	0.0078386655	0.057794698	0.4399033	0.41451308	0.02534732	0.04046965
a	0.00086515385	0.0028473116	0.0012069263	0.01133539	0.11279857	0.55365574	0.27357578	0.025055315	0.018659832
p	0.00027690828	0.00096582767	0.0014422616	0.016063625	0.07140591	0.23164445	0.38755104	0.20029645	0.09035355
o	0.0041655176	0.005200954	0.0010175935	0.013453472	0.028385628	0.31382757	0.34402218	0.072595075	0.21733205
è	0.0004119904	0.0010878844	0.0011269283	0.01007862	0.027549284	0.08639408	0.25690535	0.40522304	0.21122275
t	0.0066140816	0.010954234	0.0009460344	0.0016991326	0.009001221	0.16869509	0.38444242	0.08648573	0.33116207
a	0.00076066394	0.0010933721	0.00017892489	0.0008421714	0.0029038582	0.1025857	0.6059833	0.25145006	0.034201924
d	0.0005896802	0.00047598075	0.00038618766	0.0012853767	0.0022544526	0.005013051	0.048803747	0.51502204	0.42616946
i	0.0014617194	0.0024054903	0.0001925929	0.0006532963	0.0008483617	0.011248291	0.059093036	0.7727023	0.15139501
k	0.00071234273	0.00027603618	0.00024658613	0.00089680083	0.0014574406	0.0023531455	0.013338285	0.58243024	0.39828917
ò	0.00070926495	0.0026307052	0.00013775886	0.00010734454	0.00014254556	0.0013016149	0.009065661	0.87675923	0.1091459
m	0.004291826	0.00050521136	0.00012092035	0.00014899096	0.00047062078	0.0049352185	0.023563765	0.3708074	0.59515595
m	7.2721996e-05	0.0019486311	0.00017674606	0.00036805734	0.0003554589	0.0010297907	0.010351466	0.9108952	0.07480184
a	0.00068188214	0.0103471475	0.0003915328	0.0028421597	0.0027960888	0.017830303	0.021019172	0.8994342	0.04465756
</S>	0.064840294	0.0036504776	0.0036681169	0.0048738457	0.0065430924	0.008990839	0.018562794	0.5540424	0.3348281
