 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.63248384	0.11488591	0.022990918	0.019613173	0.018055819	0.01745724	0.017401204	0.017411027	0.017410608	0.017404323	0.017415842	0.017406555	0.01746511	0.017468521	0.017476508	0.017653387
t	0.22723426	0.50475335	0.040473208	0.018569266	0.01811421	0.017270429	0.018043365	0.017907184	0.017866723	0.017746653	0.018007059	0.015321173	0.015248686	0.018026728	0.01731393	0.018103806
t	0.23792526	0.5381326	0.0577875	0.01430199	0.014110888	0.012006485	0.014284293	0.013907197	0.0137791885	0.013428959	0.014191581	0.0081399	0.0075082984	0.014245408	0.012132392	0.014118032
ù	0.33919337	0.34509683	0.046810843	0.032785118	0.033224996	0.0070362645	0.035007037	0.02195718	0.019495325	0.01461566	0.030370446	0.002906953	0.0028293426	0.03250478	0.007454702	0.028711235
s	0.04982375	0.5337668	0.24371548	0.028552372	0.026781568	0.0025870507	0.033067092	0.007850149	0.00639146	0.004401559	0.01819499	0.0018603216	0.0018530723	0.023590857	0.002654505	0.014909014
t	0.26652634	0.45176443	0.19993809	0.0137005765	0.011449793	0.0014042108	0.012309259	0.005106085	0.0042595672	0.0028984908	0.009103268	0.00076827564	0.0007527095	0.010468586	0.0014625564	0.008087626
o	0.09992717	0.50300145	0.09926333	0.044450957	0.04691251	0.0045745308	0.06160116	0.0129288165	0.010565574	0.0074144197	0.031122068	0.0034549113	0.0034276703	0.04159799	0.004691828	0.025065603
s	0.015765717	0.2877347	0.48198646	0.02774393	0.018112445	0.015295004	0.016604353	0.016324641	0.016235996	0.015997315	0.016519757	0.011788632	0.011680188	0.016556537	0.0151475305	0.016506758
p	0.01170373	0.35820788	0.49442935	0.026362045	0.016819041	0.0031947745	0.016143104	0.009953081	0.008805007	0.0065599545	0.013912766	0.0013131375	0.001275819	0.014929209	0.0033248765	0.013066288
ì	0.020813344	0.13207185	0.38492668	0.07317023	0.07091397	0.0070433267	0.0849917	0.022677561	0.018456364	0.012545276	0.050262395	0.0048141787	0.0047647334	0.06337744	0.0072294255	0.04194152
t	0.020616507	0.09743577	0.57297003	0.19155698	0.03408952	0.0025863922	0.017027259	0.0079558985	0.006711922	0.004646345	0.0131689375	0.0011150413	0.0011044296	0.014803362	0.0023042317	0.011907366
i	0.0048194868	0.08163692	0.66372186	0.1392427	0.031106215	0.0019460004	0.022489514	0.0053017493	0.0043058237	0.0029665083	0.012261177	0.0012534228	0.0012209237	0.015904626	0.0017855824	0.010037458
è	0.004865629	0.019300729	0.1312958	0.53355044	0.14030907	0.028888842	0.014968718	0.014625731	0.014407331	0.014346695	0.014473769	0.012997571	0.012953939	0.014468906	0.014093779	0.014453048
c	0.00024453423	0.0012346504	0.044453856	0.59308594	0.30127656	0.005325905	0.015680712	0.0040242397	0.0031423485	0.0021363515	0.008536752	0.0008164464	0.000811476	0.01076757	0.0012457645	0.00721685
h	0.00036803764	0.002104437	0.06000468	0.3956163	0.25104555	0.0098977825	0.116657645	0.014913527	0.0123239	0.009463586	0.0356063	0.005094817	0.0018748917	0.052301493	0.0059255096	0.026801573
i	0.0006435448	0.0059486334	0.065842055	0.56571573	0.25317866	0.008190471	0.020161465	0.010781195	0.009124304	0.0065458277	0.015868496	0.0013970174	0.0013745684	0.017341578	0.0032360947	0.014650438
o	0.0002830002	0.0004428346	0.0016180429	0.09870428	0.3967606	0.33438492	0.024458827	0.022734769	0.016631344	0.016406698	0.016644184	0.0115074	0.01135262	0.016488671	0.014990255	0.01659149
l	9.611344e-05	0.00016663368	0.0005898765	0.02918899	0.30622226	0.40123826	0.035838693	0.03756045	0.026599566	0.025761768	0.027015476	0.013478735	0.013107851	0.026985085	0.022472069	0.03367819
ù	3.1116306e-05	8.717052e-05	0.0005735026	0.016169123	0.29463303	0.37931818	0.060742382	0.052911118	0.037912253	0.03524648	0.036808178	0.005619295	0.0009095943	0.03636278	0.011961038	0.030714694
s	0.00023872442	0.00053986156	0.0036105232	0.12806816	0.3545978	0.14145812	0.26896086	0.018534176	0.0066713993	0.0053247935	0.018016124	0.0032586616	0.0031315684	0.026822194	0.004583472	0.016183585
t	4.0377046e-05	0.00012584629	0.0017642183	0.032816924	0.5345495	0.12294716	0.21150042	0.021314858	0.006866985	0.0051628035	0.018782489	0.0021518862	0.0005600414	0.025484908	0.0024818718	0.013449749
r	0.0001609715	0.00021337059	0.0012667688	0.02712611	0.28182963	0.25484428	0.26612136	0.018701639	0.014110001	0.01270806	0.028199792	0.010248525	0.00787871	0.04171574	0.011492624	0.023382457
o	0.00026545682	0.00044182656	0.0009695627	0.013612422	0.16602485	0.34448498	0.25633168	0.0531224	0.019782329	0.019306894	0.024045039	0.016698554	0.016311016	0.02894864	0.017536817	0.022117544
a	0.00018938292	0.0004664841	0.0008879132	0.0049558985	0.043022696	0.16153689	0.2634148	0.24712834	0.052740294	0.04417087	0.050541297	0.006584536	0.006110569	0.04729053	0.016853463	0.05410603
n	0.000105975785	0.00012745937	0.00024257103	0.0023934077	0.012785205	0.18924795	0.23478882	0.2704876	0.062002894	0.06103135	0.036952276	0.015065993	0.013170144	0.03062078	0.024496874	0.04648069
a	4.04712e-05	2.4630788e-05	5.5125194e-05	0.00017800182	0.002319322	0.050489478	0.29721192	0.41876695	0.061211273	0.05860702	0.042482268	0.0037402306	0.0005978305	0.03284452	0.007085811	0.024345195
m	0.00012424457	0.000112792666	0.00015106965	0.00095416687	0.0050828536	0.057770863	0.34229425	0.28447106	0.08164743	0.089544326	0.04770091	0.019787274	0.014778599	0.01606005	0.01659529	0.022924835
m	0.00029077247	0.00028524414	0.0009596128	0.0007952204	0.00079785066	0.0041690716	0.6557326	0.12284914	0.053312995	0.050763868	0.039125636	0.0018541615	0.00093928765	0.046565965	0.0019916594	0.019566862
è	0.000117188305	9.084293e-05	0.00034466642	0.000844151	0.0044488516	0.055899583	0.3728258	0.040154256	0.04108888	0.026679726	0.0925236	0.007441255	0.0015105983	0.13520806	0.016460504	0.20436202
n	2.290267e-05	2.6573567e-05	0.00013871626	0.0054816254	0.055290442	0.01462261	0.72027266	0.096751705	0.021450095	0.019454218	0.033916622	0.0035929	0.0026547252	0.016561816	0.0021265193	0.007635925
o	1.5781001e-05	2.8008355e-05	0.00016766899	0.0011866312	0.0045920517	0.0053717815	0.66139394	0.19151525	0.03154875	0.026661268	0.043955214	0.0040321383	0.0021031064	0.01737012	0.0019790696	0.008079268
s	4.1740994e-05	4.2797412e-05	6.799545e-05	0.00020203192	0.0005195167	0.004823317	0.032035768	0.074512705	0.23693036	0.26235917	0.22396581	0.088270694	0.046928704	0.013567918	0.010083098	0.005648433
i	0.0003529508	0.00017199824	0.00029181215	0.00024238159	0.00031656082	0.005138786	0.24821733	0.14626642	0.24258877	0.18922679	0.10455534	0.004862345	0.0006228573	0.03240928	0.0021458874	0.022590527
g	0.00031479078	0.0002594498	0.00018692735	0.00046472825	0.0005299915	0.003964257	0.010391192	0.034304373	0.18167698	0.20389792	0.22290985	0.17105858	0.10309606	0.018956034	0.032075807	0.015912997
n	0.0002690862	0.00017303533	0.00024993625	0.00027658747	0.00020904814	0.0014839908	0.26519552	0.10571073	0.26648036	0.21233742	0.096537486	0.004766693	0.0011911012	0.026030082	0.0016515461	0.017437397
i	5.203019e-05	4.3654487e-05	0.00014414579	7.591973e-05	0.00025417196	0.0029755656	0.090739496	0.043435384	0.18623914	0.14456159	0.4310071	0.021027109	0.0024875384	0.03541909	0.010836025	0.03070199
f	0.00022236421	0.0002543117	0.00030679867	0.001251227	0.0018860796	0.009056568	0.013935271	0.021345051	0.13127853	0.15028378	0.23896548	0.13201515	0.11753939	0.052020047	0.07928528	0.050354578
i	0.00030848934	0.00024902116	0.0006023534	0.0010990766	0.00058951316	0.003631977	0.40521055	0.07790349	0.17111166	0.16096938	0.093545	0.023217535	0.011149006	0.027660979	0.0036349294	0.019117057
k	0.0004326504	0.00046428412	0.0003791936	0.0004182646	0.00050884543	0.006655152	0.0066433717	0.013287205	0.09685141	0.13780905	0.16654117	0.21837626	0.19087113	0.059447393	0.05256416	0.048750404
è	0.0008018905	0.00046308976	0.0007585113	0.0011342643	0.00047198363	0.0019038108	0.28539196	0.071282156	0.22358736	0.16411383	0.15290976	0.01876383	0.0076167034	0.045966413	0.0023098201	0.02252465
i	0.00032298578	0.00026664237	0.0009214848	0.0007028867	0.003411109	0.0015653735	0.021878581	0.008322457	0.03511093	0.03450651	0.16321328	0.045862008	0.03373747	0.32136568	0.042295184	0.28651738
k	0.00018285049	0.00015004624	0.00018057767	0.00044744296	0.0014596782	0.0025926025	0.026828902	0.051154822	0.18472533	0.18958564	0.2017663	0.06369514	0.07593829	0.08601768	0.03240837	0.0828664
a	0.0025543964	0.0015353456	0.002339336	0.001178231	0.00044568584	0.002392813	0.071032755	0.020898156	0.13737321	0.16765866	0.20717494	0.057163056	0.061533205	0.13872033	0.02475582	0.103244
a	0.00060150743	0.0006593377	0.0005044645	0.00061034906	0.00048266773	0.0034523208	0.0013993372	0.0032369522	0.044713266	0.0641892	0.04221733	0.13102089	0.16099977	0.15421115	0.16206443	0.229637
n	0.0009605266	0.00062672683	0.0005384509	0.00061198394	0.0013288213	0.0026207787	0.015295377	0.030512663	0.14715536	0.1590917	0.19087349	0.0742382	0.069600075	0.1182825	0.10040481	0.0878585
k	0.007660754	0.0046541	0.0036255433	0.0015362801	0.0008565239	0.00213468	0.01400719	0.056276925	0.18053553	0.2409154	0.08753727	0.03360949	0.050535746	0.09500464	0.02829481	0.19281511
ò	0.000569671	0.00034286233	0.0004721381	0.00025938923	0.0003613915	0.0045013917	0.004245782	0.008236573	0.057494115	0.02615671	0.07259917	0.039692152	0.008212325	0.42274165	0.06072361	0.29339108
r	0.0009772662	0.0015344045	0.0033550947	0.0011510398	0.00060047815	0.004000921	0.048718076	0.0018909125	0.008157557	0.00886331	0.010465978	0.04000534	0.01918919	0.28134632	0.23771793	0.33202615
a	0.00020981417	0.00015801833	0.00015368812	0.00020903735	0.00027822048	0.0027391769	0.04329485	0.029717905	0.117445245	0.39192265	0.04523302	0.054051884	0.040831923	0.1078457	0.04917268	0.11673626
