 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.94824964	0.028680045	0.004459881	0.003649114	0.0045944615	0.0066330377	0.003733629
à	0.29478255	0.5572155	0.06693682	0.019863678	0.019794464	0.01987415	0.021532804
b	0.031846896	0.027540343	0.8657311	0.0062403562	0.015886914	0.02847197	0.024282366
b	0.03140341	0.01480652	0.7132507	0.010879057	0.03371905	0.11563345	0.08030777
i	0.17035475	0.09715499	0.28113237	0.024988882	0.053475685	0.22063637	0.15225697
t	0.0915496	0.19404389	0.59330595	0.04582918	0.025267322	0.025000734	0.025003433
o	0.021451542	0.057679676	0.7345479	0.029472437	0.04033672	0.060259383	0.05625236
u	0.028550467	0.18161266	0.3181181	0.37859938	0.03305554	0.030161163	0.029902712
k	0.0012409843	0.035130158	0.023270981	0.84236014	0.037475538	0.028145488	0.032376554
o	0.0002546788	0.002622891	0.028864738	0.83674294	0.031702634	0.054528844	0.04528327
r	0.0045328066	0.027221674	0.018990688	0.79012626	0.06898839	0.040110264	0.050029982
a	0.00011858355	0.00039012512	0.015439176	0.7594611	0.07242222	0.086385705	0.06578304
s	0.0018926257	0.009424253	0.0030995263	0.61707175	0.24486229	0.050873052	0.07277649
ì	0.00025519144	0.00020888836	0.010654996	0.4128873	0.22286339	0.26248032	0.09064987
u	0.0026041137	0.004520078	0.011580323	0.07759332	0.58201253	0.24887264	0.07281698
t	0.0004143673	0.00063394353	0.0005963271	0.09506513	0.75236946	0.05789129	0.0930295
è	0.00010478537	1.4901465e-05	0.00036495365	0.03583525	0.7305934	0.18723007	0.045856684
l	0.0006897085	0.0005130596	0.0007732167	0.023784447	0.49384272	0.40905407	0.071342774
i	0.00019698535	4.704053e-05	0.0011360936	0.0050104265	0.49232	0.3877507	0.11353879
à	0.003271576	0.00071526994	0.0005360528	0.008782843	0.31108502	0.37360132	0.30200794
s	0.0025385693	0.00014371479	0.0011199347	0.0038514908	0.11282213	0.39806184	0.48146236
p	0.00015079457	1.1185862e-05	0.00034116107	0.00028574752	0.04924335	0.79866815	0.15129964
r	0.0002978599	4.424198e-05	0.002766761	0.006828157	0.080376305	0.6813905	0.22829615
o	0.00078368495	1.8722321e-05	0.00086373877	0.0002715069	0.004082117	0.26720223	0.72677803
</S>	0.0019936096	0.00038619884	0.004155345	0.001097551	0.015382366	0.46920776	0.50777715
