 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.9379546	0.009920501	0.0078158965	0.0055875545	0.005663218	0.00548194	0.005486203	0.0054594073	0.0055199796	0.005584765	0.0055259843
m	0.5994169	0.16066581	0.028916655	0.027339112	0.026330126	0.026192348	0.02616301	0.0257351	0.026134567	0.025601963	0.027504303
à	0.38995662	0.23963296	0.009219792	0.047033224	0.033011675	0.052184545	0.054661088	0.036910247	0.053156506	0.031825114	0.052408278
k	0.27938122	0.5048865	0.008341522	0.03148105	0.01729428	0.030777566	0.032291785	0.01871773	0.03092551	0.015400499	0.03050237
i	0.25220928	0.55995435	0.005978168	0.027832089	0.011266679	0.02924001	0.032339692	0.012791874	0.029703356	0.009780917	0.028903592
n	0.056291282	0.50169194	0.26552072	0.059696075	0.037317812	0.014664495	0.013068269	0.012917029	0.012959888	0.012908963	0.012963473
a	0.015892815	0.6915829	0.10778851	0.05286598	0.030989353	0.018795209	0.017661033	0.015289301	0.01742833	0.014368346	0.01733816
e	0.0064580385	0.113700874	0.35759154	0.2599669	0.1722188	0.022234272	0.01403367	0.013084152	0.013531788	0.013419188	0.013760797
k	0.00047777395	0.020705245	0.12907465	0.37027445	0.3566399	0.050986327	0.015367618	0.013018229	0.013835707	0.012694942	0.016925145
l	0.00027197934	0.007525618	0.0122352345	0.07871491	0.6655195	0.09678375	0.03529652	0.024002347	0.030844402	0.023644606	0.0251612
à	0.0008455685	0.032218892	0.029000446	0.13951427	0.286763	0.16733915	0.097810246	0.020330038	0.07871081	0.01714315	0.13032442
s	0.006946791	0.031333853	0.017938813	0.111021	0.083206624	0.58276904	0.09684773	0.004002687	0.031768285	0.004985983	0.02917921
t	0.00046976612	0.016414212	0.036182158	0.15968825	0.16467588	0.4992653	0.0768995	0.0048939646	0.020758754	0.0031996232	0.017552573
i	0.0024812063	0.021752058	0.023653544	0.08045973	0.11089296	0.42306444	0.16609737	0.005561307	0.069877945	0.011078584	0.0850809
c	0.00041929356	0.0011377148	0.049662426	0.12909582	0.0668814	0.5830146	0.08134515	0.02044508	0.020711148	0.018208433	0.029078906
e	0.0005456737	0.0014142857	0.0033314878	0.02407491	0.025094522	0.6474048	0.10459504	0.029182905	0.07834395	0.014616317	0.07139616
e	0.0005161467	0.0024170466	0.045629106	0.066112265	0.100527525	0.4284855	0.25001433	0.027487788	0.022015778	0.020687843	0.036106687
t	0.00051023986	0.0006335623	0.009443139	0.036873396	0.016519278	0.23988712	0.37925947	0.18352112	0.037907135	0.030383632	0.0650619
è	0.0016798088	0.0002702291	0.0035090295	0.003895062	0.011009182	0.13822092	0.4785643	0.24150501	0.061681107	0.039115258	0.020550063
l	0.0025226858	0.0015991871	0.003163988	0.018757524	0.0077793575	0.16103438	0.71388423	0.027101597	0.021666095	0.004103045	0.03838785
i	0.00025948285	0.00023057236	0.0002972226	0.0021816823	0.002342649	0.2388848	0.59784794	0.10331099	0.03144883	0.0045077	0.018688112
t	0.0013404468	0.0005833885	0.005331769	0.0056100823	0.0028274122	0.045854166	0.3845625	0.4121418	0.047300383	0.034848623	0.059599444
i	0.00085534033	0.000110374815	0.00013495088	0.00030727245	0.0021398044	0.061254002	0.28557262	0.5435796	0.050360024	0.026995769	0.028690226
a	0.0014668611	0.00045233118	0.00512115	0.0015615019	0.0025181423	0.010948848	0.098841205	0.60072863	0.08831373	0.09467511	0.0953725
m	0.0017003963	0.0003734251	0.0003583146	0.00065214065	0.0026346666	0.02054929	0.14461295	0.35668278	0.115333214	0.16337588	0.19372691
m	0.0013205103	0.001844177	0.00024903644	0.0005073698	0.0015333038	0.006312853	0.10664271	0.3659557	0.3242676	0.046978652	0.14438815
è	0.00074334274	0.00046963818	4.791305e-05	0.001854921	0.002690537	0.0119552	0.053702775	0.07053259	0.2186626	0.1555712	0.4837693
n	0.0030109792	0.00075439014	0.0014724435	0.0023745808	0.0017613793	0.06610028	0.37899184	0.04260174	0.2811152	0.07049924	0.15131792
i	0.00010764976	9.775046e-05	0.000115517774	0.00041769972	0.00078845874	0.008434773	0.06544648	0.19739763	0.598895	0.0709056	0.057393417
à	0.0015737107	0.0003314412	0.0031462642	0.00039509614	0.0012158009	0.0038601663	0.010663957	0.08481398	0.26124808	0.46486738	0.16788417
t	0.0071468786	0.0018238241	0.00032817485	0.00019381494	0.00053011	0.005701514	0.08486175	0.044542644	0.34629467	0.15430604	0.35427055
t	0.0010486899	0.0006403312	0.001592196	4.551484e-05	0.00026480475	0.00080908707	0.011060855	0.02520788	0.64052916	0.27370247	0.04509896
o	0.00118157	0.00029424284	0.00011670027	6.214228e-05	0.0005382597	0.0019068654	0.012784122	0.0311762	0.26395446	0.55131143	0.13667397
m	0.010447096	0.019232335	0.0006638627	0.0013294631	0.0037150662	0.019516407	0.021195143	0.029838245	0.3474276	0.26226878	0.284366
à	0.00041209662	0.0004525301	6.443562e-05	4.5517296e-05	0.00012219968	0.0006573849	0.0054204664	0.0021445996	0.3754686	0.48938438	0.12582782
s	0.0006031809	0.000625027	0.0002581211	1.7297018e-05	0.0002442418	0.0003024834	0.002787874	0.007903433	0.29773661	0.50614256	0.18337916
t	0.0007418139	0.00071100093	0.0006438749	7.77279e-05	0.00040571037	0.00038047886	0.0012739912	0.0016562993	0.12810065	0.48544353	0.3805649
o	0.0008731486	0.0002628991	0.000210765	1.1243238e-05	0.00022166336	0.00022344108	0.0010259878	0.01348662	0.20916824	0.6721138	0.102402285
r	0.018310882	0.0054129846	0.0013799864	0.00054798264	0.0015980949	0.0048348717	0.021566512	0.010153407	0.6142508	0.22687212	0.09507237
a	0.0036504392	0.0010985066	0.0007810835	0.00014617186	0.0005701954	0.00080099126	0.0022810632	0.010363002	0.18334763	0.6277027	0.16925828
</S>	0.010053613	0.0072314274	0.00022155033	0.00032379534	0.0019122363	0.00050027133	0.001598099	0.0036378773	0.06420084	0.45414025	0.45618004
