 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.61458504	0.116469085	0.03153547	0.030700989	0.02979717	0.029261716	0.029155677	0.029255332	0.02926083	0.030250566	0.029728198
t	0.17844848	0.60461086	0.029905897	0.02561878	0.025196215	0.023686407	0.025165057	0.025061067	0.025032869	0.011831255	0.025443166
t	0.3928295	0.51271677	0.016235847	0.010811825	0.011391304	0.00892527	0.011470806	0.011388974	0.011302018	0.0015239666	0.011403733
ù	0.47216532	0.27551436	0.029373648	0.029924376	0.038731024	0.00894894	0.040682595	0.033678915	0.031861335	0.0022003464	0.036919247
a	0.067575336	0.6597575	0.034491472	0.021726308	0.051151916	0.005518463	0.06798183	0.027250208	0.02276776	0.003912732	0.037866473
n	0.013675064	0.7247662	0.16012113	0.025033023	0.013462332	0.010608606	0.012523589	0.012361105	0.012308769	0.0027053568	0.0124348365
k	0.018057195	0.7195493	0.14047037	0.020078367	0.018914009	0.008334998	0.01888004	0.018605934	0.017992733	0.0006068711	0.018510204
ò	0.03861666	0.3139576	0.1391874	0.05066961	0.108276345	0.0115788095	0.1409629	0.05843715	0.048916467	0.007264696	0.08213238
r	0.035634473	0.034279063	0.53561705	0.09493228	0.08078128	0.008942667	0.103297	0.030207183	0.02519872	0.007166333	0.04394394
a	0.01846679	0.559264	0.27202696	0.038707167	0.02303053	0.007882341	0.038158126	0.011313584	0.010424155	0.0067545185	0.01397186
s	0.008591232	0.018142039	0.5601062	0.3150113	0.037609052	0.013136247	0.01057384	0.010468663	0.010436055	0.0055971905	0.0103282
t	0.0004874359	0.061542105	0.523225	0.32129258	0.037786037	0.007703098	0.0122888815	0.011695687	0.011396746	0.00073055614	0.011851789
è	0.0026999342	0.012043834	0.5783548	0.19100833	0.05923489	0.0063631977	0.047368348	0.03238229	0.029252872	0.0023118628	0.038979672
o	0.003485051	0.008165667	0.28109527	0.30504125	0.26851735	0.011571598	0.06483201	0.015749974	0.013613584	0.0059965733	0.021931725
n	0.00030113134	0.00066485704	0.0978838	0.5646967	0.26439637	0.016725529	0.014850959	0.013130439	0.012450617	0.0009051775	0.013994386
m	0.00020391456	0.00094031414	0.11121162	0.37571466	0.403908	0.018287938	0.02436463	0.022871317	0.020508634	0.00032432395	0.021664683
o	0.0032973643	0.0054539423	0.05838387	0.16016838	0.16559128	0.025073245	0.29016808	0.08502139	0.07037824	0.009478265	0.12698598
l	0.00047167775	0.0018896046	0.033990104	0.121049345	0.46574575	0.2707901	0.02814237	0.024290672	0.021808224	0.010898921	0.02092328
ì	0.0001283802	0.0001408795	0.004445216	0.12680717	0.751139	0.038452882	0.037330657	0.014381368	0.01030502	0.00056695775	0.016302492
m	0.0013124654	0.00090146076	0.016796982	0.033754453	0.67987907	0.12360314	0.09713007	0.019390028	0.010340554	0.0025313878	0.01436033
o	0.00035256968	0.004295059	0.0011221607	0.08729916	0.31317082	0.35065737	0.083886325	0.0646485	0.04806006	0.01744957	0.029058287
a	0.00025570698	0.00047450204	0.009964066	0.039176196	0.19234765	0.56024176	0.09952398	0.050975397	0.022323862	0.0037956832	0.020921202
n	0.0003155895	0.00041418767	0.0027222477	0.005886831	0.09179295	0.4242101	0.2140573	0.13860996	0.045282304	0.004509347	0.07219918
a	0.00096578617	0.0006386599	0.00026084622	0.0016912937	0.0404952	0.44618276	0.1652511	0.2485578	0.059928756	0.00041230794	0.03561552
m	0.00037320354	0.00014276858	0.0007473783	0.0021988184	0.013210228	0.1931819	0.4339211	0.27440017	0.044426937	0.00683821	0.030559381
m	0.0017305508	0.00218252	0.0004587456	0.0012625115	0.006658348	0.073358394	0.44689953	0.2864632	0.06820414	0.019101506	0.09368055
è	0.0009849336	0.00095355854	0.000591897	0.0011463258	0.02359257	0.12096965	0.27215427	0.13228592	0.13430242	0.0027750982	0.3102434
n	8.0608006e-05	3.8984876e-05	0.0010563502	0.0063658427	0.08453869	0.020720728	0.7685431	0.09375973	0.01289042	0.0026717596	0.0093337335
o	6.858221e-05	2.8914626e-05	0.00022280945	0.0014576736	0.0158797	0.019252183	0.77076197	0.1669749	0.014355327	0.0014928719	0.009504945
c	0.00015982417	0.00013000629	0.0004443705	0.0012214871	0.00508698	0.041216917	0.3197781	0.3427265	0.2605512	0.012930421	0.01575418
