 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.75984955	0.03658005	0.04853266	0.047548227	0.032461938	0.032622226	0.04240547
a	0.34167716	0.15149231	0.10828246	0.06371658	0.111477	0.11284286	0.1105117
n	0.7266705	0.18072389	0.018709933	0.018332519	0.018514361	0.018530384	0.018518273
o	0.24296723	0.52695924	0.032686356	0.004625861	0.06324993	0.06702483	0.062486462
n	0.2688873	0.6558913	0.016086215	0.014617953	0.014793983	0.014895261	0.014827925
ò	0.08141224	0.25119588	0.022731619	0.005172616	0.18494599	0.22427152	0.23027013
n	0.049317345	0.7633194	0.052456353	0.0057159234	0.029148644	0.07389581	0.0261465
t	0.05115501	0.74826634	0.04833704	0.001980042	0.047572363	0.060625184	0.042063978
a	0.031102747	0.72820884	0.07194964	0.012987972	0.04629522	0.06902532	0.040430367
t	0.007923575	0.5435458	0.21242608	0.060697157	0.060003273	0.058313712	0.057090383
a	0.0013788879	0.21244995	0.13112964	0.0078952955	0.21039289	0.23689675	0.19985653
s	0.009733042	0.18768792	0.5464646	0.14472659	0.041436803	0.03551449	0.034436498
ì	0.00022195233	0.010506799	0.33590794	0.017828356	0.21858588	0.22553048	0.19141863
n	0.0004925695	0.019851083	0.823259	0.07400201	0.02537323	0.045772746	0.011249455
n	0.00050948764	0.00843568	0.505152	0.038120028	0.19751199	0.17067993	0.07959094
e	0.00068136473	0.013459949	0.5998009	0.124087	0.040010434	0.19047453	0.03148575
f	0.00073277805	0.006885098	0.10524783	0.35903576	0.27157146	0.13818009	0.11834701
a	8.425423e-05	0.0004828843	0.029612109	0.04147107	0.5048926	0.2688737	0.15458336
n	0.0011026084	0.0013282072	0.026621278	0.4691986	0.37658867	0.095949374	0.029211255
o	2.097289e-05	9.0083224e-05	0.0025875696	0.03683799	0.73210126	0.12818658	0.10017562
ò	0.0021932276	0.0007995997	0.0055996072	0.06742038	0.34161302	0.50978225	0.072591946
k	0.00016008432	8.559438e-05	0.003877325	0.0054103304	0.44268665	0.4309198	0.11686026
a	0.00029599655	0.00025547555	0.002275035	0.04603796	0.3862103	0.2532809	0.31164435
v	0.0011488654	0.0003959983	0.001695477	0.00594957	0.045916878	0.7606043	0.18428883
r	0.00027954107	0.0003751403	0.0012276323	0.0037063067	0.028117834	0.24469964	0.7215939
è	6.778186e-05	7.649587e-05	0.0010085118	0.00085215404	0.03712463	0.6970053	0.26386517
c	0.00022373756	4.1055067e-05	0.00034720733	0.00071123283	0.019079685	0.11715493	0.86244214
h	0.0006530109	0.001078378	0.004046602	0.01624354	0.023551395	0.06852475	0.8859023
i	0.00019657207	1.855842e-05	0.0003120451	0.00046565474	0.023371372	0.26716188	0.7084739
</S>	0.00088075094	0.00023116347	0.002234774	0.0017684394	0.029975543	0.09374493	0.8711644
