 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.8497469	0.048006397	0.011957676	0.011335811	0.011284365	0.011283704	0.011234757	0.0112788845	0.011256039	0.011311086	0.011304443
a	0.6853514	0.18361308	0.01164116	0.015081962	0.015011922	0.014858329	0.014403792	0.0151163945	0.015088417	0.014837898	0.0149956895
p	0.20588674	0.5762919	0.033477444	0.025480645	0.022686962	0.022632096	0.02259733	0.02264438	0.022642544	0.022888739	0.022771174
e	0.1569165	0.4520918	0.0046281638	0.04866587	0.05456579	0.046635564	0.025399158	0.060233064	0.059640005	0.03982126	0.05140279
t	0.1923864	0.3558764	0.13742508	0.058085628	0.036623847	0.03632937	0.036179073	0.03624426	0.036253005	0.037632883	0.03696402
ì	0.039115705	0.47697642	0.008097019	0.046941623	0.07051144	0.065102674	0.018041985	0.06182488	0.07650653	0.06752145	0.06936029
a	0.063981965	0.35595638	0.12737124	0.15906599	0.041522924	0.03339251	0.048618335	0.047966942	0.044821553	0.040120885	0.03718133
e	0.025719337	0.014397055	0.5738239	0.28779018	0.016162476	0.0135697005	0.012623951	0.01289185	0.012905267	0.016987342	0.013128854
s	0.0019214822	0.0005673713	0.57099354	0.16309577	0.038141116	0.026073981	0.0077321683	0.02031348	0.023120856	0.10430229	0.04373786
ò	0.005283355	0.0026022156	0.10411851	0.47900957	0.09444217	0.06712489	0.011636996	0.024407653	0.05818436	0.09881912	0.054371204
z	0.012467726	0.0049464004	0.022940185	0.6263164	0.051881444	0.015561446	0.09516798	0.059866108	0.054390393	0.030935178	0.025526805
u	0.00015471478	0.0031026006	0.010834511	0.70562357	0.038349956	0.016876971	0.038741548	0.09315175	0.05164082	0.024602916	0.016920673
n	0.0016467861	0.0001464288	0.27106965	0.093523905	0.39216143	0.1164399	0.017066777	0.019787453	0.020584587	0.040914822	0.026658282
e	3.0194135e-05	0.00023006891	0.017799186	0.017109448	0.518756	0.18088382	0.013041052	0.014567315	0.057322536	0.12944768	0.05081276
f	0.00024518644	9.7542885e-05	0.029831897	0.0010317115	0.3946163	0.31567538	0.014211715	0.016625924	0.025649652	0.14415148	0.057863202
à	1.7823602e-05	0.00028843756	0.0063310303	0.006273632	0.3157615	0.30891296	0.019367088	0.012520691	0.0718201	0.19503419	0.06367255
i	0.0003045992	0.00020260226	0.0023156714	0.0056448495	0.25811684	0.22028008	0.15471934	0.13146593	0.09313269	0.054976795	0.078840576
t	4.795565e-05	8.5044165e-05	0.0005550375	0.00014406804	0.21811743	0.5286005	0.018070072	0.0026801878	0.039829183	0.12024659	0.07162391
o	9.9800045e-06	0.00013164496	0.00061346684	0.00093575096	0.20535436	0.5568992	0.023021152	0.0029603033	0.048138887	0.11649549	0.04543979
g	0.0002271406	0.00025047435	0.0030585155	0.00016972316	0.121371284	0.34598327	0.037284784	0.0034689596	0.08461114	0.28859767	0.11497701
e	2.125106e-05	0.0010273878	0.00010750464	0.0023490556	0.018694654	0.10207159	0.27313837	0.0078560915	0.06861815	0.3487114	0.17740451
l	0.0005678546	0.00056683144	0.0042325244	0.00025653886	0.057430197	0.16982758	0.026084146	0.001293262	0.13050196	0.4639382	0.14530088
à	9.378461e-05	0.00080621574	2.2444687e-05	0.0016196788	0.0050283833	0.069113515	0.5704209	0.02120245	0.070939206	0.14499828	0.11575514
t	0.0003545721	0.001629233	0.00014213836	0.0011171502	0.03755286	0.040422484	0.09846635	0.032090638	0.48210037	0.16558298	0.1405412
o	0.0001673525	0.001843752	0.00010805636	0.009864946	0.0025973907	0.094871454	0.72227234	0.01916839	0.06721084	0.030412996	0.05148255
p	0.001701979	0.00108002	0.00048120721	0.00039264804	0.0036236774	0.025858404	0.04876455	0.0027477455	0.17742217	0.34091267	0.39701495
r	8.7332264e-05	0.0068594315	2.5369854e-05	0.0031909193	0.0050519584	0.02244734	0.15410335	0.008064065	0.10947268	0.10133955	0.589358
ì	0.0005928497	0.0008633756	0.00013618758	0.0004133961	0.0058980733	0.035353225	0.019956231	0.0013390005	0.29830468	0.3730585	0.26408452
m	0.0034079482	0.051215596	0.0021388151	0.0664059	0.0012475883	0.0031538499	0.047647413	0.12998945	0.05330769	0.13369203	0.5077937
a	0.00022080848	0.0057791565	0.0034022226	0.2783398	0.0005426741	0.0052354676	0.17427993	0.21182717	0.023127845	0.057973713	0.23927122
k	0.0026706907	0.0014169714	0.00022633307	0.00047984486	0.001356519	0.005685624	0.011087229	0.0011889454	0.12364637	0.43482998	0.41741154
a	0.0012083487	0.019824203	7.279884e-05	0.03846654	0.0006810854	0.007050762	0.1533807	0.041424572	0.33072576	0.08534448	0.32182077
n	0.0033955604	0.0016477342	0.0002311432	0.0005500477	0.0012615882	0.0015986144	0.00736317	0.0016524283	0.04171304	0.5145258	0.42606083
a	0.0029692606	0.009976029	6.4454965e-05	0.028618399	0.00031013123	0.0018091735	0.12363759	0.042605873	0.50915635	0.02686413	0.25398865
f	0.0019899956	0.0014220257	0.00017168328	0.00048117776	0.0010569296	0.0009071476	0.005875951	0.0021863405	0.019587751	0.33983368	0.6264873
à	0.0027998972	0.008821143	7.60603e-05	0.03136916	0.00031096203	0.0012475797	0.1332893	0.04366161	0.5246732	0.034821086	0.21893
n	0.0004111325	0.019003704	9.1530914e-05	0.007865508	0.00031087658	0.001195918	0.014436103	0.008873752	0.025210423	0.17574692	0.7468542
e	0.0013767451	0.003550305	0.0006962435	0.049556315	0.00031941943	0.00018246347	0.010089271	0.40838692	0.09863714	0.046373606	0.3808316
</S>	0.00020697848	0.0006756154	3.478916e-05	0.00024080895	0.00039275983	0.0003887822	0.0014978194	0.0012600671	0.0054003247	0.08829331	0.9016087
