 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.8337336	0.04332917	0.012306932	0.009133864	0.009387579	0.008907251	0.00879401	0.008808328	0.008798145	0.00881153	0.008817514	0.008804889	0.009134191	0.011065149	0.010167857
à	0.20708914	0.1144551	0.05261462	0.053793333	0.05305245	0.054312628	0.052961376	0.054145623	0.052013792	0.05308122	0.053662468	0.048511896	0.043536913	0.053743176	0.053026307
t	0.7031306	0.17790557	0.008770464	0.012338271	0.009433679	0.012117752	0.009231839	0.011678038	0.0077991695	0.009443009	0.010572068	0.004682184	0.0027933707	0.010773971	0.009330041
t	0.47617212	0.2647703	0.015547393	0.030095993	0.01999345	0.029639028	0.0194632	0.02792682	0.015319682	0.02012189	0.023873	0.008082879	0.0046963366	0.024529051	0.019768832
e	0.2786911	0.11583951	0.018502058	0.11830588	0.03223525	0.11240783	0.030322058	0.08636984	0.020193843	0.03251908	0.04998792	0.010755628	0.008011359	0.05453023	0.03132843
o	0.058487877	0.6535043	0.03513659	0.021861587	0.021267977	0.02134674	0.021146074	0.021307778	0.021005062	0.021157032	0.021238465	0.020477923	0.019657947	0.021251434	0.021153178
G	0.029876947	0.64201635	0.08170873	0.022539597	0.020823305	0.020637937	0.020447927	0.020564368	0.020322176	0.020440638	0.0205044	0.019898593	0.019237455	0.02051589	0.02046568
i	0.04119547	0.6965681	0.007901671	0.007987201	0.019837167	0.030376332	0.02316435	0.036645215	0.017305968	0.024046384	0.02990534	0.00866433	0.0049708486	0.028151458	0.02328016
o	0.05565087	0.6614163	0.15972582	0.014521917	0.010508044	0.009966517	0.009847985	0.009829875	0.009805518	0.009808636	0.00981179	0.009768794	0.0097204	0.009811485	0.009806074
v	0.0021946013	0.012726515	0.7301664	0.035683185	0.0324735	0.020414075	0.019104155	0.018921549	0.0182945	0.018480994	0.018601267	0.017248878	0.015871987	0.018702907	0.021115515
à	0.018975114	0.19400267	0.09351424	0.05057936	0.034088086	0.027705135	0.06257982	0.10989043	0.04720474	0.06780426	0.08762921	0.022949696	0.013150389	0.07553743	0.094389424
n	0.0020960358	0.12123159	0.45010835	0.2964612	0.026575241	0.020434467	0.010352429	0.014962538	0.0074437703	0.009995684	0.012115466	0.0037356736	0.0021853622	0.012603782	0.009698412
n	0.014451538	0.1751501	0.45129275	0.18572538	0.032158677	0.03447976	0.012052095	0.023794353	0.0077661243	0.011852698	0.01638458	0.0036816422	0.0023956047	0.01737014	0.0114446115
i	0.009224527	0.102256306	0.3309236	0.21358438	0.028361386	0.08686703	0.021642592	0.06226534	0.014253941	0.02286463	0.034791917	0.0076753926	0.0056615756	0.03891349	0.020713916
è	0.0005331901	0.0028820918	0.4176955	0.17401536	0.1848629	0.03179979	0.025814865	0.022108626	0.021347627	0.02096506	0.020611923	0.019385956	0.01731637	0.020994717	0.019666055
s	0.0018951095	0.0122789135	0.29167697	0.39510906	0.1284373	0.06811465	0.013255012	0.025425702	0.0067946846	0.010302288	0.014811337	0.0031772195	0.0022068769	0.01673696	0.009777929
t	0.013739934	0.01463156	0.34660366	0.12006038	0.23455554	0.08250335	0.027975172	0.035626013	0.01629379	0.021476204	0.026286384	0.0077682715	0.0045735342	0.027130121	0.020776045
a	0.002965527	0.003842295	0.08607107	0.48728284	0.060520552	0.12074162	0.02283527	0.06858071	0.014392926	0.022627449	0.034823492	0.008123588	0.0061981995	0.040758874	0.020235581
s	0.00062363956	0.001099255	0.029411579	0.06104368	0.60551846	0.0593707	0.044289976	0.024886495	0.028199095	0.025100388	0.024593186	0.022813478	0.019015634	0.026225613	0.027808772
e	0.005202095	0.0071008387	0.035691258	0.016947605	0.49810663	0.051573925	0.058170512	0.054177962	0.041059118	0.045811333	0.05021954	0.025012616	0.015249146	0.050002195	0.045675136
