 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.86392844	0.09252718	0.006406834	0.0054638935	0.007771063	0.004693555	0.0048076925	0.0048389924	0.004806487	0.004755881
p	0.32333	0.5090222	0.040338006	0.021164678	0.017429512	0.017324714	0.017210841	0.017415602	0.01806204	0.018702466
è	0.3755037	0.25308514	0.08407191	0.035344776	0.04068504	0.0386055	0.041804288	0.046684	0.039469253	0.044746418
n	0.2535623	0.2724045	0.2877786	0.03255507	0.024285365	0.023281768	0.024962295	0.031296656	0.021999557	0.027873943
s	0.26380906	0.3108076	0.28224877	0.028661553	0.01814685	0.017197793	0.018660458	0.023498913	0.016196763	0.02077218
e	0.28029	0.15864623	0.27702004	0.021999847	0.031559877	0.029958041	0.0366213	0.08487662	0.026552537	0.05247546
t	0.00564861	0.10415596	0.5616322	0.24728124	0.017040055	0.013417787	0.0119830035	0.012802084	0.012829446	0.013209502
s	0.004013092	0.07306671	0.61539334	0.1749103	0.024690215	0.019746605	0.021634242	0.023808159	0.020255277	0.022482067
e	0.023455659	0.02490864	0.69698286	0.07032932	0.025323275	0.022203766	0.025683826	0.05247394	0.02042722	0.038211573
k	0.007709832	0.03361111	0.29060045	0.46778423	0.048037987	0.034830842	0.026366869	0.029027687	0.030209554	0.031821407
a	0.0012416885	0.0046031163	0.27790752	0.37878665	0.10134356	0.035509177	0.04094069	0.07893441	0.028466143	0.05226705
o	0.0031582073	0.020954872	0.14190736	0.3674153	0.26491788	0.100403115	0.022362031	0.025178818	0.02651786	0.027184496
l	0.0002258561	0.0012890609	0.019931376	0.14055762	0.416572	0.2786813	0.032210816	0.026199123	0.039255463	0.045077335
à	0.00023925479	0.00082353846	0.004605024	0.06089118	0.72638595	0.04109069	0.058042664	0.05629598	0.024390023	0.027235635
d	0.004600637	0.0044280114	0.026318802	0.0355249	0.2877675	0.38890603	0.03712977	0.101509675	0.047063757	0.066750914
r	0.00031467783	0.00034603375	0.0017991329	0.024927186	0.3186674	0.19213884	0.22002201	0.17962912	0.019421877	0.042733733
o	0.0011865075	0.00084194454	0.02035966	0.039936244	0.26346758	0.44121793	0.04991988	0.08877801	0.034832746	0.059459593
m	0.00049498596	0.0005240551	0.0011380352	0.006117793	0.03583407	0.6833892	0.11253282	0.021440618	0.06738343	0.07114492
b	0.00023578254	0.00011492038	0.0007537968	0.0032151507	0.02661693	0.23795335	0.41503608	0.053331852	0.092909925	0.16983217
ì	9.611902e-05	4.788331e-05	0.0019030588	0.008938402	0.12962511	0.14434488	0.06051017	0.08652914	0.23844005	0.3295652
k	0.00044680972	0.00068825623	0.0092641255	0.017680299	0.19740105	0.17242827	0.21296227	0.31453788	0.032706164	0.04188487
e	4.175171e-05	1.2535168e-05	0.0005112707	0.0018259265	0.014553058	0.10989971	0.53325784	0.30281988	0.012522952	0.024555054
à	0.00016310332	0.00088656135	0.00069183164	0.0063500814	0.117620915	0.1333569	0.27446473	0.29525414	0.13197023	0.039241545
t	0.0006212658	0.0002683666	0.000535959	0.0005977533	0.009026761	0.11454542	0.0804422	0.39563793	0.18937609	0.20894828
t	0.001212584	0.0004889308	0.00016327451	0.0004234496	0.006836849	0.012965048	0.14712481	0.6456516	0.06919122	0.115942255
i	0.00022256184	0.000269422	0.00017444123	0.0004503728	0.0066071	0.022877116	0.13535336	0.47391465	0.24684396	0.113287024
f	0.0013416512	0.002871931	0.001906679	0.00210748	0.031038117	0.01672975	0.13993752	0.19845173	0.3913326	0.21428253
i	0.0010116269	0.00019242238	0.00024058776	0.00026019805	0.007839644	0.002177841	0.019505031	0.1420917	0.5969314	0.22974959
n	0.0011862789	0.0027770754	0.00039684982	0.00049333536	0.006678727	0.005050241	0.015571118	0.01740618	0.5172049	0.43323535
è	0.0057796943	0.0006245931	0.0001730628	3.946799e-05	0.002029989	0.00058277865	0.0022516919	0.08365553	0.5467749	0.35808828
s	0.00041382722	0.0003814086	8.329502e-05	6.7637506e-05	0.001471655	0.00065266195	0.006950934	0.07225419	0.3650626	0.5526618
t	0.00060096045	0.00021073446	0.00019840794	3.365477e-05	0.00039270747	8.508378e-05	0.0014325863	0.4558811	0.06673923	0.47442558
r	0.0008108982	0.0016328609	0.00013502197	0.00013113738	0.0009902844	0.00046434658	0.008768498	0.1325333	0.23041835	0.62411535
a	0.00629966	0.008039346	0.0015051509	0.0015446603	0.014352378	0.0018271408	0.02550151	0.56656	0.2213391	0.15303102
</S>	0.017016046	0.0018231767	0.0007464605	0.00049898284	0.004476327	0.00032298555	0.006170631	0.13442805	0.15752403	0.67699325
