 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.4930532	0.06575929	0.049751855	0.04387697	0.043666534	0.0430284	0.043092545	0.04304626	0.043048926	0.043177295	0.044098724	0.04440007
M	0.119223386	0.2551004	0.06699134	0.06322482	0.0630742	0.056668214	0.063208275	0.06324399	0.06332208	0.06271927	0.059841335	0.06338272
à	0.057604704	0.28418443	0.07533877	0.07100674	0.07051416	0.034566652	0.07214419	0.07259105	0.07331439	0.06781347	0.048124216	0.072797254
r	0.1556895	0.24875699	0.08456633	0.06770217	0.06360189	0.009203616	0.07250487	0.07503043	0.080792874	0.048441354	0.015043344	0.07866663
i	0.6823068	0.10438901	0.036466923	0.017920049	0.014663617	0.0029974307	0.023633676	0.027762467	0.04242864	0.008104513	0.0034343484	0.035892405
k	0.016924053	0.7942026	0.061661705	0.015132963	0.014368305	0.01273659	0.014310944	0.014319375	0.014336831	0.014189944	0.013486728	0.0143300025
a	0.019339843	0.747365	0.05598043	0.022655616	0.02181273	0.008951952	0.022329476	0.022478353	0.02278721	0.020482678	0.013149196	0.022667447
j	0.003972771	0.3650881	0.37199086	0.03341542	0.028839296	0.027453372	0.028298592	0.028297028	0.028307885	0.02822129	0.027823381	0.02829202
u	0.011698029	0.7212011	0.12762733	0.01862888	0.017040892	0.0067245355	0.017478235	0.017663294	0.017908186	0.016089236	0.010248765	0.01769155
r	0.003821586	0.20468935	0.58774567	0.03153707	0.022594592	0.02061109	0.021595696	0.021597836	0.021603111	0.021502472	0.02103011	0.021671407
è	0.006629166	0.10874707	0.5431641	0.04802359	0.039411616	0.004340071	0.047702465	0.05179439	0.05493626	0.03647895	0.011161984	0.047610387
i	0.021605374	0.014173002	0.7864641	0.039995715	0.015307449	0.0024091701	0.02087978	0.024002818	0.03414887	0.007455372	0.0028222478	0.030736024
m	0.0002941603	0.014825309	0.70693374	0.16797528	0.024605524	0.0053592315	0.014727445	0.014780632	0.01501872	0.013015285	0.007446452	0.015018205
i	0.001629152	0.0046383054	0.52095914	0.11881802	0.052041437	0.0051807733	0.058093414	0.061558433	0.06952196	0.03418814	0.009196387	0.06417476
a	0.0017973487	0.025136668	0.15613979	0.5269524	0.07272717	0.034005597	0.031049294	0.03092514	0.030707356	0.030372124	0.029294172	0.030892916
m	0.00018276864	0.0011123709	0.03822079	0.6886059	0.15873593	0.015797053	0.0177709	0.016987981	0.017110944	0.01564052	0.010905098	0.018929701
à	0.0009725929	0.0016407202	0.009662785	0.29022282	0.14469552	0.0061662346	0.10841625	0.10855363	0.1391445	0.06760578	0.0147630805	0.10815606
k	0.023573548	0.0041047917	0.081735596	0.41613767	0.25005397	0.011431749	0.03918532	0.044142075	0.060489975	0.012590971	0.004985712	0.05156856
i	0.0015849872	0.0005817689	0.07252498	0.5709506	0.18553193	0.011120051	0.024507442	0.029199157	0.051844873	0.008248874	0.0046708523	0.039234452
n	0.00012793308	0.0006607441	0.009648306	0.12881522	0.5054322	0.2563912	0.025674347	0.022139348	0.014263083	0.013204478	0.012809639	0.010833511
