 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.61821586	0.054974884	0.056319743	0.0531782	0.05315053	0.053203117	0.055962753	0.054994892
s	0.87816167	0.024359241	0.023966925	0.011535618	0.01994073	0.013332859	0.0096518	0.019051095
o	0.87864614	0.020865928	0.020039316	0.01468323	0.018546674	0.015681166	0.013342174	0.018195312
t	0.850616	0.028359381	0.02107547	0.02030286	0.019949691	0.019889306	0.019872632	0.019934729
r	0.5796567	0.049563784	0.06470862	0.059473284	0.06506771	0.06165431	0.057020728	0.062854834
a	0.8491431	0.034139056	0.029582353	0.013642676	0.023853565	0.015704358	0.01124787	0.022687081
ù	0.31171936	0.3397901	0.07850185	0.06091022	0.05277204	0.052115157	0.051899225	0.0522921
d	0.025267037	0.7017524	0.15808207	0.017092258	0.038751863	0.015393315	0.010108487	0.033552546
i	0.045431897	0.3429024	0.28851557	0.046888176	0.10936494	0.048822965	0.029028017	0.08904605
ì	0.0015618517	0.32756212	0.38519895	0.16243966	0.033997975	0.028462708	0.030471258	0.030305482
r	0.00039930677	0.16572143	0.742393	0.054062337	0.017782237	0.004983311	0.0034915889	0.011166788
t	0.013975023	0.09306843	0.7619628	0.0720248	0.028225822	0.008725666	0.0056050695	0.016412439
e	0.0029462895	0.16336651	0.7082001	0.054951858	0.024627695	0.013058127	0.013259548	0.019589862
g	0.00052883354	0.023914764	0.050711222	0.76520514	0.08842535	0.022271886	0.021091074	0.027851664
r	0.0017266773	0.010825163	0.022818198	0.6433327	0.1555214	0.054433398	0.041962445	0.06937996
a	0.00019962643	0.029250119	0.13716538	0.66482747	0.103946395	0.01985439	0.021630017	0.02312659
m	0.00036097923	0.0043400847	0.010884606	0.43705964	0.44116724	0.052433405	0.03148022	0.022273816
m	0.001216607	0.0005176461	0.0020243058	0.10199178	0.7527563	0.06380801	0.021853076	0.055832252
è	0.0008391399	0.0079954015	0.026760535	0.38959026	0.059036843	0.06692652	0.1472809	0.30157042
n	0.00039181957	0.053209443	0.34205145	0.13039072	0.33121762	0.08046516	0.02495435	0.037319425
o	9.34187e-05	0.0019066376	0.007515182	0.06375004	0.7922334	0.10623576	0.008615007	0.01965064
t	0.00034178337	0.00622149	0.017606456	0.12357663	0.17098506	0.48998454	0.15513262	0.03615144
è	0.0007885377	0.00029468624	0.0009929781	0.025709284	0.6819734	0.20670639	0.033822227	0.04971261
s	0.0030640643	0.006599865	0.015924254	0.04409787	0.21221957	0.39154905	0.19398566	0.13255969
s	0.0007491684	0.0007579299	0.00290366	0.015035497	0.62921286	0.21971725	0.07005032	0.06157325
e	0.002397561	0.0019322885	0.008104128	0.054831773	0.19731456	0.4635306	0.15662728	0.115261756
r	0.004046904	0.011563516	0.0073528574	0.012598721	0.024434661	0.25721982	0.38772604	0.29505745
u	0.0029635383	0.0018039569	0.004107226	0.010665096	0.07735786	0.2650477	0.29783133	0.34022334
c	0.00042595938	0.0001988709	0.00021738425	0.0025921036	0.004801602	0.04488693	0.52216774	0.42470938
h	0.00068883173	0.0026914282	0.0023711268	0.0012800405	0.015467118	0.26667842	0.46375695	0.24706599
r	0.00074918946	6.0253744e-05	0.0002121476	0.004879053	0.009466557	0.164642	0.45401096	0.36597988
ò	0.0026666094	0.000110784895	0.00022201143	0.0001001219	0.0012081615	0.0625058	0.45911103	0.4740754
n	0.000649023	7.0045906e-05	0.0002901585	8.699348e-05	0.0016755669	0.03136738	0.4669387	0.49892217
u	0.0002838636	0.0016785315	0.0060235164	0.00020309234	0.00066298916	0.017053634	0.40803462	0.5660597
a	0.00046423086	6.814897e-05	0.0002007025	0.0014208133	0.0028075778	0.014396771	0.45286584	0.5277759
m	0.061342277	0.0011504934	0.0011780979	0.0015523798	0.004465811	0.20296678	0.3601974	0.36714673
p	0.0019656075	0.0060335426	0.0032418072	0.0005072345	0.008675514	0.079823956	0.29566225	0.6040901
ì	0.012438202	0.0009962366	0.0014240046	0.0068911505	0.07537274	0.1736153	0.17024516	0.55901724
</S>	0.0025503829	0.003235037	0.006299927	0.0010891486	0.0060040844	0.041337203	0.17361149	0.7658727
