 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.9636686	0.010167789	0.0056118187	0.0039637666	0.004020226	0.0040480597	0.0043310304	0.0041886168
r	0.8826969	0.021743327	0.019753685	0.019014161	0.017618231	0.007371144	0.014982502	0.016819973
t	0.87059325	0.018305453	0.02772218	0.020635646	0.019033598	0.008874505	0.016533474	0.01830196
e	0.6854348	0.019017432	0.057260215	0.067173004	0.058097336	0.01765806	0.042429328	0.05292979
n	0.029103592	0.70473444	0.12048199	0.03179382	0.028659794	0.02825604	0.028462775	0.028507564
a	0.02433951	0.09538525	0.24365407	0.13632037	0.12985846	0.11270638	0.12810525	0.1296307
i	0.007397618	0.58970577	0.3261992	0.023573639	0.013605549	0.013124222	0.013148802	0.01324519
v	0.0004737645	0.20324089	0.65176684	0.05482054	0.022153836	0.020468663	0.020802032	0.02627344
ò	0.00056360784	0.017285354	0.74698573	0.091530524	0.0336837	0.03257536	0.038016822	0.039358914
s	0.0102021	0.12031101	0.61877036	0.18319476	0.023995658	0.0083726365	0.016795188	0.018358193
t	0.0014839579	0.0090551805	0.74100703	0.20162028	0.017700585	0.004955573	0.011340218	0.0128370505
è	0.010383158	0.0040687155	0.6962309	0.1499626	0.045881044	0.015885117	0.03716588	0.04042261
o	0.0023008343	0.05719385	0.25886354	0.5599603	0.058136202	0.014145364	0.02413116	0.025268763
s	0.0006568321	0.026975028	0.1677294	0.47035742	0.21918622	0.036360346	0.037508536	0.041226245
t	0.00095373177	0.0019627535	0.12749483	0.6024073	0.13710754	0.035530277	0.050188113	0.044355538
u	0.0010739111	0.0017981924	0.028150875	0.68505657	0.122741796	0.031518776	0.059155647	0.07050416
d	0.00029630898	0.0041945707	0.007283176	0.37672645	0.38897264	0.06046922	0.047704555	0.11435312
i	0.0013322742	0.00027406093	0.005427538	0.4311942	0.2671504	0.04799567	0.12940215	0.11722367
è	0.00058876927	0.0066570663	0.008419546	0.16476108	0.6797448	0.094374016	0.016091729	0.029363068
o	0.0028851163	8.729832e-05	0.0017496462	0.12121204	0.75847197	0.026191287	0.041995466	0.047407154
n	0.00071598	0.00011514036	0.0012708103	0.05636572	0.47664616	0.32593518	0.05606372	0.08288723
a	0.004825283	0.00047594568	0.00072322664	0.0644911	0.35417026	0.27288052	0.2048392	0.09759444
g	0.0029407283	0.0009925463	0.0018075949	0.005761132	0.09604197	0.71951	0.095216446	0.07772957
h	0.0057380665	0.0005146199	0.0005190347	0.01223614	0.035866294	0.24732988	0.5277335	0.17006245
e	0.0028993564	8.9671936e-05	0.00062077935	0.0036161565	0.16056742	0.6457825	0.09308757	0.09333661
t	0.004528847	0.00021767334	0.001654942	0.0037192171	0.010669037	0.39613485	0.410371	0.17270435
t	0.0092737945	0.0019326118	0.0006178866	0.0017261441	0.005139403	0.11941728	0.70488936	0.1570035
ò	0.0017352179	4.9052403e-05	0.0006623076	0.004677887	0.041202553	0.3333551	0.42851895	0.18979903
m	0.00059151306	6.786175e-05	0.00021383473	0.00043483532	0.0010301208	0.011925124	0.91232765	0.073409125
e	0.0037706536	0.0008766835	0.000598645	0.0020660453	0.006539981	0.042701602	0.54921293	0.3942335
s	0.00047414575	5.5172604e-05	0.0006766242	0.0003031588	0.0056634983	0.050641656	0.6902196	0.2519662
s	0.003099644	0.0006032769	0.00044137417	0.00013920112	0.00045840885	0.014234257	0.7631879	0.21783602
è	0.005945985	5.6706423e-05	0.0001987522	0.00041501236	0.00038164825	0.011743431	0.8198522	0.16140623
r	0.0009885082	0.00042076997	0.00078556594	0.000605051	0.0018651879	0.03103013	0.38915345	0.57515126
e	0.0060958522	0.0036511042	0.0024475679	0.0011027288	0.0030552582	0.15668179	0.26216337	0.56480235
</S>	0.0011923973	0.00013194527	0.0002295255	9.5554264e-05	0.00010764305	0.0050919573	0.68777853	0.30537248
