 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.968934	0.013993465	0.0025653916	0.0025041858	0.0023606566	0.0023514486	0.002393486	0.0024528538	0.002444447
o	0.7284764	0.15669721	0.016498573	0.016442398	0.01645105	0.016500445	0.016094211	0.016467229	0.016372498
f	0.2812293	0.52473766	0.032815415	0.027098827	0.026843753	0.026810052	0.026789073	0.026815953	0.026860027
à	0.14037086	0.5137444	0.05240464	0.047253735	0.050632235	0.050592717	0.04441286	0.051451407	0.04913721
i	0.10539813	0.53894097	0.089075364	0.047993027	0.04590883	0.047298964	0.036152508	0.04644113	0.042791083
e	0.06880998	0.45467386	0.33850676	0.030328061	0.022290714	0.021507895	0.021125808	0.021420559	0.021336362
e	0.0034733585	0.023155576	0.77169156	0.052980155	0.029830502	0.026400546	0.027555816	0.028674368	0.036238153
t	0.0056379535	0.022392673	0.5690242	0.15384434	0.053497143	0.040419344	0.04349213	0.04650524	0.065187
è	0.010999938	0.06225914	0.22054105	0.22571312	0.11091184	0.07697124	0.10295298	0.10385315	0.0857975
l	0.05921855	0.10262835	0.30528563	0.22158073	0.07788982	0.071224295	0.03468918	0.07524426	0.05223919
i	0.0009742104	0.026789902	0.43429938	0.29149237	0.068646036	0.07178995	0.017501371	0.055798706	0.03270803
f	0.00072571734	0.0017236255	0.24302752	0.5717878	0.114953876	0.0251549	0.014292202	0.013721192	0.014613227
a	9.418837e-05	0.0007769222	0.19570087	0.46694848	0.16270271	0.03423088	0.045915388	0.050030705	0.04359987
m	0.0011888527	0.0012321793	0.10364536	0.31910002	0.37877503	0.05751369	0.035900664	0.037726298	0.06491791
è	0.00022132798	0.0022198223	0.008785631	0.22820954	0.28400868	0.049643576	0.09090863	0.19133651	0.14466624
n	0.0006999807	0.0020856846	0.05131932	0.24653164	0.4510298	0.13831875	0.020394165	0.05752196	0.03209861
o	7.448679e-05	0.00033024309	0.012547711	0.2884819	0.50874555	0.13735159	0.0090229735	0.029808948	0.013636583
s	0.0006477611	0.00023730072	0.014417782	0.06454646	0.5616378	0.21334165	0.08175026	0.02902857	0.03439247
ù	0.00027457398	0.00026642065	0.0024141571	0.03637149	0.5669882	0.09908222	0.14407152	0.093451835	0.057079613
b	0.0005099179	0.00016269651	0.0054150056	0.042038955	0.18622042	0.5779979	0.07319674	0.07895994	0.035498466
i	0.00010512172	0.0008277848	0.0005306753	0.00896596	0.1069405	0.20335732	0.10425837	0.5059342	0.06908005
t	0.0024107336	0.00056838006	0.007863661	0.006065823	0.07152481	0.089987494	0.54060096	0.15326734	0.12771076
o	0.00042841426	0.00044039136	0.00030563606	0.0035444414	0.028009908	0.11555007	0.44213906	0.20678486	0.20279716
è	0.005174368	0.0009351002	0.0018180003	0.0011239452	0.0052446313	0.009189671	0.34993953	0.36358744	0.26298743
p	0.00095510995	0.0005066918	0.00016170829	0.00091818615	0.0076136645	0.053370245	0.18870132	0.4903662	0.25740695
r	0.00013223993	0.000357744	9.811729e-05	0.001780846	0.0048553688	0.039707903	0.07028016	0.6727869	0.21000077
è	0.0008001223	0.0012110851	0.00042806228	0.001391204	0.0055850777	0.011811886	0.15916826	0.54900455	0.27059972
s	0.00038927357	0.004898192	0.00015067405	0.0009288719	0.00045797921	0.0016329634	0.053970207	0.37814233	0.5594295
t	0.00030771847	0.0007365436	0.00014363548	0.0013210413	0.0016233277	0.017539412	0.08796782	0.580754	0.30960655
o	0.0017470929	0.002329985	0.00015066915	0.0004439032	0.0015971786	0.007642652	0.041101564	0.51739067	0.42759633
</S>	0.005520177	0.019177454	0.00024947023	0.0065281745	0.00887483	0.023870887	0.040432215	0.7407091	0.15463772
