 	la	casa	la	costruirono	i	muratori	</S>
o	0.95138943	0.023574684	0.0058112666	0.003381553	0.0038929326	0.007317559	0.0046325624
s	0.44922262	0.4500794	0.025542792	0.018979067	0.018604321	0.01854746	0.019024326
p	0.2072052	0.6742598	0.03815151	0.02166362	0.018882087	0.018898768	0.020938944
ì	0.3091473	0.30967325	0.07636708	0.111263074	0.052095514	0.04343891	0.09801487
t	0.1274868	0.70833987	0.079850376	0.03590681	0.011591844	0.009351789	0.027472483
i	0.059173364	0.8791168	0.019004915	0.021412827	0.0043013464	0.0036185111	0.013372236
o	0.08998394	0.14817382	0.62744945	0.040566143	0.03168334	0.030939786	0.031203443
f	0.004403822	0.02158309	0.8371508	0.06381933	0.02539273	0.02381042	0.023839679
a	0.0017613699	0.020392133	0.7996273	0.08837801	0.029462697	0.029827146	0.030551255
b	0.01599078	0.02927101	0.41966882	0.31580183	0.080273144	0.06847953	0.07051498
b	0.00032683378	0.013584803	0.21021341	0.52834797	0.038817972	0.046874724	0.1618343
r	0.012239994	0.02895175	0.13569757	0.17003256	0.1351845	0.13712561	0.38076806
i	0.009690774	0.041349836	0.18250743	0.6804138	0.026951306	0.01748737	0.041599546
k	0.012445142	0.021167975	0.22022143	0.5954429	0.0859189	0.032693345	0.03211037
è	0.00025948894	0.0026301588	0.067653775	0.82964003	0.036730386	0.014235904	0.048850268
t	0.00030511548	0.002995015	0.031205427	0.8719076	0.0683344	0.01018158	0.015070931
s	0.00032873868	0.0043229237	0.07151462	0.84850085	0.03925698	0.015299554	0.020776326
a	0.00066779065	0.004326295	0.019164674	0.8787718	0.03388914	0.021039912	0.04214046
n	0.00100813	0.0010849009	0.003934356	0.16704766	0.682879	0.05640209	0.08764391
e	6.1682236e-05	0.000786833	0.002750057	0.41870287	0.39657024	0.07182755	0.109300815
e	0.0014084431	0.0010440595	0.0070957667	0.055135865	0.6311786	0.19195135	0.112185925
f	0.00027456135	0.00045795238	0.00094435475	0.033168923	0.29396367	0.49033946	0.18085103
a	0.00024439357	0.0001975745	0.0006950167	0.035105277	0.3338642	0.5269292	0.102964275
b	0.0022232614	0.0007359562	0.004028871	0.01311253	0.15842204	0.6669759	0.1545014
b	0.001179932	0.003576213	0.0019180262	0.0718189	0.028584648	0.4544183	0.438504
r	0.0003791219	0.0052700005	0.010588493	0.09818911	0.3234564	0.04262944	0.51948744
i	0.000773145	0.0042210836	0.0024200713	0.02124389	0.15998876	0.6292504	0.18210259
k	0.00088110013	0.00087587524	0.007713504	0.020024946	0.31983888	0.38858318	0.26208252
a	0.00066620036	0.0025375215	0.000359443	0.02417161	0.01402367	0.63665813	0.32158345
t	0.0012095656	0.00048569668	0.000672227	0.0022556859	0.021162465	0.77930266	0.19491172
ù	0.0011691808	0.0026928382	0.0003195148	0.0013121093	0.004018379	0.48237363	0.5081144
r	0.00018007429	0.0022653337	0.0003960777	0.003508027	0.04713134	0.4602974	0.48622176
i	0.0001324199	0.00012953732	8.9376095e-05	0.00041945383	0.0048012924	0.7207563	0.27367166
</S>	9.003408e-05	0.0011208124	0.00019901994	0.00036392326	0.0030644697	0.16719164	0.8279701
