 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.8573937	0.030233672	0.013940192	0.012684956	0.012352757	0.012796802	0.011980441	0.011925429	0.012103804	0.012289534	0.012298792
ù	0.67764926	0.061409704	0.029468773	0.03255923	0.03308007	0.026698336	0.027330551	0.031736832	0.016673233	0.031403977	0.03198998
r	0.21936625	0.49967727	0.059588086	0.036145654	0.035475895	0.023275742	0.022553004	0.031658884	0.009154499	0.030833261	0.032271426
u	0.6638596	0.2254006	0.019244602	0.02022228	0.018975608	0.0060522975	0.0057032946	0.012949394	0.001935918	0.011923883	0.013732442
k	0.05556784	0.60244113	0.24793251	0.012289247	0.011856221	0.011700537	0.011666962	0.011724602	0.011379638	0.011716815	0.011724433
a	0.018294862	0.6967745	0.16651705	0.016350891	0.016735634	0.013562406	0.014153854	0.016101409	0.009324388	0.01599219	0.016192721
s	0.009269844	0.33345005	0.5302693	0.018266547	0.016135896	0.015626894	0.015462077	0.01536683	0.01517962	0.015461642	0.015511277
e	0.004853511	0.57862043	0.29085067	0.010599954	0.020445796	0.008253546	0.014811093	0.01961527	0.01272153	0.019530838	0.019697364
t	0.0027807415	0.16266939	0.62549806	0.03684456	0.026919447	0.024765536	0.024067637	0.023843886	0.023033787	0.024184704	0.02539224
o	0.006321467	0.033295307	0.66260284	0.020983567	0.048712775	0.0034717158	0.0074279755	0.06292473	0.032510836	0.056376968	0.06537175
r	0.0053509665	0.19553083	0.4282944	0.07574223	0.047827993	0.042848453	0.04101359	0.040426217	0.039519582	0.040679026	0.04276666
ò	0.0026129985	0.019262973	0.43113968	0.10470086	0.11433297	0.0042924937	0.01084767	0.09486826	0.016277194	0.09577995	0.1058849
m	0.0035844718	0.03706786	0.050164476	0.6255915	0.1499882	0.012212759	0.009308285	0.02484192	0.004799562	0.052885476	0.029555444
ì	0.009204648	0.008781625	0.1450239	0.39423388	0.21297976	0.0020798643	0.0038075356	0.05605778	0.03046059	0.073774025	0.06359622
a	0.0010371391	0.023930686	0.017874846	0.70689255	0.17295863	0.011891029	0.0070490055	0.019468725	0.0029296554	0.01713026	0.018837407
f	0.00017330746	0.0036993346	0.0086919125	0.19166276	0.5126065	0.14338578	0.039507225	0.04469783	0.011536651	0.022060933	0.021977754
o	0.0004233274	0.00036864306	0.0034031328	0.05519028	0.61269134	0.015185803	0.018502548	0.10908619	0.01874026	0.09110311	0.075305395
r	0.00013191381	0.0023181841	0.0023852258	0.011246556	0.26765212	0.42603406	0.13704774	0.0699979	0.028921044	0.022725342	0.031539902
à	0.00033793825	8.999307e-05	0.0009485105	0.013640608	0.6426622	0.036425732	0.023792852	0.1801919	0.013207118	0.051144682	0.037558414
e	0.00081663235	0.00088543264	0.0005811454	0.045775596	0.5500328	0.13265605	0.088278264	0.11289822	0.014151126	0.030237013	0.023687696
n	7.9739686e-05	0.0001302769	7.4254785e-05	0.0005509555	0.063314356	0.32314667	0.34443507	0.1681737	0.022228546	0.040297195	0.03756924
s	0.0012126273	2.1963288e-05	0.00034087276	0.0013203592	0.077839665	0.041131303	0.08145627	0.5390151	0.056421444	0.1304819	0.07075837
e	0.00050027075	9.273059e-05	7.969738e-05	0.0008311655	0.15602419	0.063902155	0.25274783	0.37040648	0.02164587	0.07808776	0.05568185
s	0.00016889698	0.0002025616	0.000120172794	0.00023319076	0.0069101993	0.10155796	0.4962095	0.10153517	0.13409568	0.09697784	0.061988752
c	0.0027895302	4.4733617e-05	0.00017452461	0.0016004547	0.0076982123	0.046759967	0.12087062	0.27857205	0.22419041	0.12181785	0.19548164
e	0.0032662514	0.0001385824	0.0004336329	0.0026445512	0.08110573	0.048496045	0.110300586	0.08630297	0.037432592	0.31399056	0.3158885
r	0.00047628657	0.0002914529	0.00022699035	0.00033478218	0.013807298	0.13152726	0.21130586	0.22448619	0.29096234	0.07065577	0.055925753
r	0.007550713	4.745405e-05	8.9345376e-05	0.0014038096	0.005893498	0.013710588	0.042946253	0.046895154	0.5108167	0.12262698	0.24801955
è	0.0058930237	8.991557e-05	0.00024151776	0.0021306674	0.03591192	0.020296404	0.03873613	0.13067234	0.21675326	0.38171285	0.16756196
o	0.0069289245	0.00014579651	0.00030192354	0.007970132	0.013258902	0.008022489	0.007974624	0.06456243	0.31984872	0.3971003	0.17388579
m	0.012868479	0.00010881092	0.00021068788	0.0011923608	0.0028530916	0.002015096	0.014984874	0.1737845	0.12141877	0.37531108	0.29525235
à	0.0069954395	0.00014853822	0.0002560926	0.010419452	0.0043956395	0.0019040427	0.006449604	0.052827433	0.2059602	0.3284411	0.3822024
i	0.010105472	0.00013293567	0.0002477643	0.005790516	0.017596861	0.007820094	0.0066820583	0.04489487	0.09141855	0.5938934	0.22141752
</S>	0.04583914	0.000287441	0.0003392647	0.003137642	0.0010711146	0.0010637271	0.00028109993	0.011054382	0.048569683	0.32492337	0.5634331
