 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.8862848	0.060408533	0.0075022792	0.005793369	0.005760467	0.005721452	0.0056831543	0.005697402	0.0056897434	0.0056625446	0.0057962397
n	0.54265285	0.3478422	0.030853188	0.007391763	0.0010983779	0.006615156	0.014100372	0.015215743	0.0028822136	0.016840965	0.014507188
a	0.30590394	0.57266915	0.03587337	0.013480321	0.001376439	0.010520587	0.013170435	0.013405211	0.0066760527	0.013681386	0.01324314
s	0.074816786	0.65164185	0.12552613	0.03429751	0.014569959	0.016523547	0.016565287	0.016567465	0.016315425	0.016571945	0.016604085
t	0.02973919	0.68639135	0.15368292	0.03599748	0.0034089824	0.0147217745	0.015831446	0.015952598	0.012345781	0.016039575	0.01588887
a	0.051110197	0.6271049	0.12919155	0.021096531	0.0025998799	0.015154589	0.03377754	0.036735382	0.0066205505	0.04083014	0.03577874
s	0.031649396	0.16177444	0.4107246	0.24590012	0.011511445	0.023013346	0.023468083	0.023494037	0.021125233	0.023543814	0.023795513
ù	0.0018196806	0.1344324	0.64515805	0.11462771	0.0010036181	0.011191648	0.020474495	0.021889376	0.005072867	0.023276804	0.021053348
n	0.032061327	0.060192883	0.5731809	0.22146593	0.0029500972	0.007587065	0.020711033	0.023831997	0.003679968	0.03274028	0.021598427
a	0.0054080817	0.106722765	0.745888	0.104325056	0.00089809066	0.0026403076	0.007161361	0.008237764	0.0012701504	0.010009581	0.0074388795
n	0.003692921	0.017213417	0.056660563	0.73645914	0.04154606	0.028072564	0.02384783	0.023423433	0.022077275	0.023177713	0.023829142
k	0.00011773205	0.0031027228	0.06672453	0.83616084	0.0062823878	0.016447233	0.015196806	0.0151116885	0.010691457	0.015228999	0.014935668
ò	0.00083430595	0.011593671	0.0639575	0.5220787	0.0073407376	0.046388797	0.07687348	0.08054602	0.019710451	0.08488483	0.085791565
r	0.02112176	0.037904624	0.3092158	0.15463439	0.117309734	0.04620188	0.059174735	0.06647561	0.01734242	0.12362239	0.046996586
a	0.0011930896	0.003643065	0.35213527	0.5362661	0.03380442	0.011895778	0.011993758	0.012902841	0.0077053807	0.01662945	0.011830922
a	0.0017380583	0.009798321	0.018059505	0.14775838	0.4309094	0.264134	0.042426992	0.027762217	0.023805378	0.019058391	0.014549383
t	0.00017619437	0.00031601646	0.0006805575	0.0577454	0.42377105	0.33064437	0.0529371	0.03211769	0.023694271	0.027388558	0.0505288
s	0.0003369106	0.00025908079	0.000812063	0.41414422	0.0415526	0.30819702	0.05904419	0.054146983	0.039634477	0.038115922	0.04375644
ù	0.00010535184	0.0003617178	0.0036521107	0.06353544	0.05769215	0.14867395	0.13404727	0.13358164	0.022789901	0.14520614	0.29035437
