 	la	casa	la	costruiscono	i	muratori	</S>
t	0.9539095	0.02077667	0.0054698335	0.0034416264	0.0043397374	0.0075011505	0.004561595
o	0.7746861	0.12562913	0.021145193	0.02024654	0.018803045	0.019062597	0.020427303
s	0.2749154	0.59988886	0.032388654	0.023334948	0.02312808	0.023132557	0.023211366
p	0.15205659	0.738539	0.035872847	0.02149502	0.014107767	0.015382572	0.022546237
ì	0.33194008	0.33679324	0.074330926	0.08310505	0.035249643	0.039184753	0.099396236
t	0.1672977	0.6520146	0.104207695	0.024913516	0.011535431	0.012640573	0.027390458
i	0.07306207	0.87925786	0.02142878	0.008334631	0.0029696836	0.0032320586	0.011714949
t	0.08475275	0.14499767	0.6473344	0.03555646	0.02958035	0.028806146	0.028972195
o	0.019694343	0.4055209	0.4692534	0.03163232	0.022033608	0.02340347	0.028462056
f	0.019226354	0.04038893	0.7806434	0.0602608	0.035021752	0.032194823	0.03226402
a	0.00071522075	0.017838579	0.80329746	0.07867558	0.025611253	0.029743502	0.044118445
b	0.013057628	0.032696836	0.32581913	0.41143712	0.08535866	0.06623121	0.06539941
b	0.000523987	0.019525439	0.48035035	0.24887308	0.038890626	0.049357574	0.16247892
r	0.012339196	0.028413583	0.15307269	0.18243916	0.10126451	0.13867384	0.383797
i	0.020635108	0.10927284	0.315605	0.41560912	0.043549884	0.026048707	0.069279335
k	0.0071142395	0.015095497	0.20596063	0.5994817	0.1111351	0.030921709	0.030291082
è	0.0004371048	0.0045973402	0.10544726	0.744411	0.049886163	0.022108072	0.07311305
o	0.0005352044	0.004143574	0.0426603	0.78795314	0.11621526	0.021069536	0.027423097
n	0.00034501372	0.00044287182	0.0065670297	0.3604548	0.55548793	0.047671244	0.029031176
e	8.901185e-05	0.00036797422	0.0034018767	0.54081184	0.35400057	0.06604234	0.035286393
i	0.0019191575	0.0010680804	0.010820016	0.34026083	0.46429315	0.12446779	0.057171043
f	0.00038836422	0.00035843597	0.0011253863	0.12416684	0.41485393	0.33320174	0.12590533
a	0.00018427352	0.0002797088	0.0007114693	0.15695244	0.5476112	0.2235316	0.07072932
b	0.0024110398	0.000976874	0.0070781894	0.12489419	0.19939214	0.5025475	0.16270013
b	0.0019611353	0.0050734775	0.004827812	0.06097957	0.056565773	0.4556977	0.4148945
r	0.00072259514	0.010389741	0.0104580745	0.19110866	0.2521003	0.025081625	0.510139
i	0.0014300585	0.0050836992	0.003204259	0.16699812	0.19888808	0.3985431	0.2258527
k	0.0010124333	0.0011036219	0.0063656857	0.06423284	0.4434554	0.3265929	0.15723705
a	0.0004498584	0.00222881	0.0007068123	0.023667758	0.017779341	0.5725344	0.38263297
t	0.0016011656	0.00056829484	0.0011218819	0.004317515	0.040349886	0.62985104	0.32219025
ò	0.0015772363	0.0028772438	0.0004990886	0.0012413161	0.003921363	0.5462935	0.44359025
r	0.00047364915	0.004109913	0.0006079743	0.0022946843	0.04995768	0.38408664	0.5584694
i	7.238323e-05	9.5622614e-05	6.8703106e-05	0.00063488196	0.0032348176	0.82598215	0.16991143
</S>	0.00035532896	0.0014777071	0.00030067426	0.00030626293	0.005356343	0.16593306	0.82627064
