 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.8144247	0.11542366	0.019181231	0.017985279	0.0060049277	0.0053233267	0.005391493	0.005457825	0.005480475	0.005327097
i	0.23252177	0.02456793	0.073838346	0.05836544	0.11441356	0.07361238	0.077982716	0.11581345	0.11316324	0.11572119
n	0.16961907	0.5595621	0.12266587	0.027277058	0.020327926	0.020096833	0.019851303	0.020086374	0.020233335	0.02028019
d	0.018381733	0.007774903	0.7541644	0.0057324762	0.050804365	0.004947742	0.012390099	0.049718272	0.046773113	0.049312912
è	0.005970784	0.014171436	0.5148113	0.004176277	0.13201816	0.02639382	0.008117103	0.107982576	0.065367945	0.120990664
l	0.01080633	0.021632766	0.77881855	0.030785695	0.052045207	0.031205734	0.002681282	0.030406069	0.013012478	0.028605906
a	0.008343175	0.011064956	0.8618502	0.019043535	0.03381674	0.0118715875	0.0018009412	0.02120912	0.010677945	0.020321758
à	0.021896342	0.015613068	0.41097927	0.4549827	0.025204403	0.014867025	0.013625793	0.013956894	0.014362639	0.014511831
l	0.0019414935	0.0051738215	0.4808573	0.17281966	0.20973454	0.034233656	0.0027293533	0.03303036	0.026999554	0.032480303
l	0.0014579367	0.0046531134	0.53444	0.049533293	0.23363873	0.0054244003	0.0036231691	0.061431337	0.046296604	0.059501443
e	0.00053433207	0.0018776399	0.23827663	0.16028555	0.23013997	0.067384966	0.009902813	0.11874651	0.056447808	0.11640377
s	0.0012427095	0.0011143258	0.02377532	0.6119611	0.1047622	0.08459102	0.03241416	0.03848216	0.049164966	0.052491967
è	0.00047240462	0.00051316316	0.046174984	0.12636049	0.20278181	0.022846714	0.020593863	0.19967502	0.17640154	0.20418005
t	0.00026825158	0.000694859	0.0135779595	0.045465637	0.8059115	0.08838606	0.0021247107	0.017224127	0.01096084	0.015386119
t	0.00038851434	0.00049596507	0.027981484	0.023855997	0.627884	0.0249959	0.0018642277	0.1234037	0.063931175	0.10519902
e	0.00011882491	0.00019229206	0.0059205443	0.016029662	0.67968804	0.014872095	0.009596099	0.0809093	0.08059031	0.112082765
k	0.00049742573	7.271499e-05	0.0034976334	0.03399007	0.055806953	0.69558257	0.094158806	0.02523207	0.04076032	0.05040143
a	0.00012359364	1.9440513e-05	0.008002971	0.00086307817	0.040991295	0.110555016	0.028283533	0.19498535	0.26047847	0.3556972
v	0.00024010036	0.00014728367	0.00079583906	0.011065724	0.008876749	0.47223306	0.3726516	0.045029044	0.04633212	0.042628445
ò	7.543304e-05	7.830308e-06	0.00066714146	0.00045647833	0.0042944686	0.106975704	0.016055264	0.2444123	0.32624456	0.3008108
e	4.4153516e-05	3.3818793e-05	0.0015683906	0.002009536	0.049420025	0.17357366	0.13737373	0.40173686	0.10538104	0.12885883
n	2.6923106e-05	3.5257108e-06	0.000753186	0.00042948595	0.005327053	0.04725742	0.46724772	0.15361407	0.21134508	0.113995545
ì	0.00011477449	2.4855206e-06	0.00013488164	0.00019035977	0.0006087964	0.0230634	0.0136846155	0.37286088	0.47102147	0.11831837
m	0.00020545871	1.7016613e-05	0.0008882807	0.0002004485	0.011523083	0.0072876005	0.023848187	0.54787844	0.27974525	0.12840618
e	7.486237e-05	7.185526e-05	0.00032248767	0.0013749143	0.0018653647	0.0028270595	0.025529645	0.37413937	0.47597727	0.117817156
p	2.953062e-05	1.3427592e-06	0.00052241667	0.00039117184	0.0004017917	0.0013622948	0.017678596	0.03983134	0.78201854	0.15776299
r	7.1137925e-05	1.597801e-05	0.00023701	9.360996e-05	0.0016723913	0.0012200724	0.0008330222	0.049901523	0.6267737	0.31918153
ò	1.8108767e-05	7.285795e-07	0.00032006993	4.6502217e-05	0.00031327794	0.0004026581	0.0008907928	0.031319022	0.75302607	0.2136628
n	7.0836235e-05	0.00014199811	0.00014845937	0.00061089406	0.0035479576	0.0001308244	0.0015783445	0.080554955	0.39198285	0.5212329
t	0.00015596456	8.161153e-05	0.00049799454	0.0014175636	0.0030840829	0.001207044	0.0064907977	0.08004263	0.5898002	0.3172221
a	0.00035420578	0.00012058442	0.0004409344	0.0015020964	0.002743429	0.00024371097	0.0019396618	0.04361031	0.38183337	0.5672116
</S>	0.0015956769	0.00032172198	0.006340165	0.0023833474	0.0059885047	0.002626427	0.0014013008	0.25305396	0.57765067	0.14863826
