 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.95918465	0.009176021	0.005027261	0.0042677284	0.0041806237	0.004104499	0.004135614	0.005010566	0.0049131587
g	0.659153	0.22341853	0.019398166	0.018757014	0.018424395	0.0171546	0.006765092	0.018294815	0.0186344
e	0.2695336	0.32167223	0.007266805	0.08497233	0.0907471	0.045687355	0.006430224	0.082609475	0.09108087
n	0.22744088	0.5611455	0.051477477	0.031300906	0.027901052	0.02752056	0.01857847	0.027283696	0.027351405
i	0.022505876	0.21408734	0.01040645	0.13343184	0.18400513	0.08045166	0.01243338	0.15247886	0.19019945
t	0.12750515	0.48800632	0.18142833	0.053149935	0.03552898	0.033770986	0.013814544	0.033288535	0.033507276
ò	0.022931224	0.100543305	0.064550795	0.06028362	0.1984142	0.1208418	0.020769442	0.13810328	0.27356228
r	0.031061774	0.5030941	0.106413506	0.13841155	0.079067335	0.01038329	0.0040515116	0.059340864	0.06817605
u	0.037031356	0.36339745	0.055802003	0.2273614	0.1257168	0.029584892	0.019253166	0.049051452	0.09280149
e	0.013435658	0.11405588	0.47972688	0.27728847	0.043316644	0.04479234	0.0023775962	0.012707403	0.012299037
n	0.0002605647	0.018962193	0.3299848	0.387075	0.13145255	0.09654639	0.0070782946	0.015774166	0.012866025
è	0.000787469	0.0020632998	0.060162336	0.24787053	0.27244583	0.3228369	0.010676975	0.04421791	0.0389388
n	0.0067814332	0.0304446	0.021412862	0.30309758	0.50595784	0.042595103	0.018494235	0.03722929	0.03398706
u	1.6565915e-05	0.00036410382	0.0032009557	0.36266142	0.48771316	0.09498986	0.015295692	0.014240812	0.021517461
s	0.000724916	0.006540267	0.06699037	0.109428346	0.46118322	0.20562571	0.08983586	0.039055645	0.020615678
a	1.5387346e-05	4.4365388e-05	0.0028443676	0.11348068	0.5213844	0.2755957	0.03491086	0.03470271	0.017021438
l	0.0006191799	0.0015780064	0.024169473	0.03333761	0.24289164	0.26304248	0.25651017	0.109521315	0.06833014
l	5.7135887e-05	0.000120552344	0.0029133551	0.016471682	0.38349092	0.19783872	0.21633996	0.09321132	0.089556284
i	7.1909344e-06	0.00011404304	0.00072243623	0.02673537	0.40033874	0.058462147	0.15957528	0.15289791	0.2011469
m	0.00031878176	0.0012386496	0.0035642674	0.01173047	0.06492914	0.06669962	0.04773785	0.6476974	0.15608384
o	6.142532e-05	0.00015410509	0.00044615864	0.0026101267	0.03169512	0.012608553	0.42283732	0.08112454	0.44846267
n	0.0008641725	0.0011188962	0.016847735	0.011242644	0.06249049	0.14002287	0.14830011	0.47780475	0.1413083
ì	0.0004780862	8.550023e-05	0.0005231636	0.0014354923	0.010915524	0.001528228	0.21251447	0.31052792	0.46199155
s	4.0835308e-05	4.4684975e-06	0.00011672503	0.00067216565	0.0036593806	0.00517358	0.008182966	0.81683284	0.16531698
o	0.00022345422	0.00011811216	0.0016270452	0.000118351876	0.00034657406	0.0019127394	0.12707148	0.5634159	0.30516636
m	9.267851e-05	3.1188727e-05	0.00031843115	0.00034045294	0.0010943508	0.0046055815	0.002222537	0.8151977	0.17609702
e	0.00013830689	0.00039945022	0.00044973972	0.001108177	0.005974385	0.0038578678	0.042961627	0.51087296	0.4342375
m	0.00039139757	7.3069954e-05	0.0008427739	0.0008368856	0.0020177579	0.016756205	0.015967345	0.7663474	0.1967672
a	0.00044386924	0.0010887743	0.0008195591	0.00094125915	0.0014430026	0.0018998849	0.20161293	0.19283423	0.5989165
i	0.0010187939	0.00017437224	0.0013773204	0.0022639043	0.00594234	0.031228453	0.029851403	0.53938216	0.38876122
</S>	0.0002620719	5.716768e-05	3.552595e-05	7.019255e-05	0.00032250662	0.0006811275	0.0018658756	0.25760806	0.7390975
