 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.8652353	0.037689094	0.016196083	0.020817235	0.009229229	0.014477319	0.009959134	0.01327142	0.013125168
ò	0.05515192	0.10269215	0.112648696	0.12519673	0.1310247	0.12993158	0.109856516	0.10908078	0.12441696
t	0.818223	0.052139964	0.025150632	0.018662633	0.020183276	0.019887792	0.014006771	0.013816154	0.017929636
t	0.5823263	0.11590191	0.060836397	0.043412	0.04864791	0.047670614	0.030126441	0.02960979	0.04146866
i	0.3475378	0.071457066	0.13654411	0.07759985	0.11144145	0.10521869	0.03896316	0.037875753	0.0733621
è	0.091937646	0.677346	0.06931331	0.03132405	0.026217865	0.026165655	0.025819747	0.025803452	0.026072215
t	0.14147022	0.5594748	0.19967693	0.026014019	0.021378804	0.02031295	0.008457365	0.008237707	0.014977107
t	0.30320457	0.29069915	0.17919071	0.052327078	0.05090341	0.04691562	0.020277614	0.01978794	0.036693938
a	0.39281413	0.1604137	0.14542101	0.048642598	0.09154665	0.080043845	0.019983469	0.019507134	0.041627552
s	0.011790084	0.6162126	0.1288422	0.11011212	0.027426781	0.026777452	0.026123216	0.026061289	0.02665429
e	0.030134445	0.519036	0.082908556	0.10551546	0.06777527	0.06498321	0.037459627	0.036709964	0.055477496
o	0.0023153536	0.23291667	0.1976205	0.48041263	0.019290652	0.017005647	0.01688699	0.016732652	0.016818916
G	0.002948337	0.03538223	0.054100912	0.5840481	0.077344045	0.0595134	0.059283912	0.059287887	0.0680912
i	0.0021714063	0.0060570906	0.2274079	0.5653125	0.025054133	0.016642159	0.041896816	0.047739405	0.06771853
o	0.0010294386	0.084127195	0.059723336	0.7617633	0.034071792	0.015569277	0.015368736	0.01421269	0.014134302
v	0.00250234	0.0063154963	0.025806116	0.3054632	0.25186414	0.06662417	0.100256935	0.096875	0.14429264
à	0.020164406	0.0022447573	0.0826283	0.38128608	0.054515243	0.013025338	0.048869364	0.111532345	0.28573415
n	0.0009630763	0.0016333845	0.025506081	0.123153634	0.74279815	0.06762955	0.015003947	0.010671437	0.0126408385
n	0.026922967	0.0028818273	0.018405108	0.20331371	0.63482547	0.058047447	0.01993183	0.011663887	0.024007704
i	0.005337601	0.005263634	0.009856156	0.20311631	0.6072141	0.1393431	0.007131395	0.011095881	0.01164188
e	0.001450933	0.0015057274	0.0071256696	0.052099187	0.69890267	0.078654565	0.075205304	0.043718934	0.04133698
A	0.0016176692	0.0022079889	0.0029548102	0.042359766	0.5060335	0.062286913	0.20166227	0.070542954	0.11033421
n	0.0027087184	0.0027029214	0.026709182	0.014291835	0.79343563	0.115477145	0.02724308	0.009613472	0.007818
n	0.18469474	0.0016236725	0.0037218074	0.03201211	0.48330724	0.055276684	0.16309918	0.029828139	0.046436414
a	0.02219566	0.00048434845	0.0011273387	0.0018938213	0.7817413	0.14812961	0.023123737	0.012483919	0.008820372
ì	0.0029644896	0.0026258938	0.002496915	0.0056560477	0.24490234	0.18688408	0.34474126	0.0888503	0.12087866
s	0.017086526	0.0003509618	0.0032256155	0.0028024607	0.33673257	0.18304057	0.32068324	0.08974577	0.046332188
t	0.2236682	0.0019980709	0.008107839	0.034620266	0.13568835	0.060285386	0.35015002	0.08400509	0.101476744
i	0.16864547	0.0027152826	0.004591983	0.0039828876	0.1638752	0.13906437	0.33334208	0.099000305	0.08478242
g	0.00336883	0.0025573384	0.0012494181	0.00475683	0.15826103	0.26910153	0.22889844	0.18584004	0.14596656
g	0.049273424	0.0020740298	0.012271329	0.015939873	0.111636065	0.27538604	0.23499307	0.10743832	0.19098788
h	0.0046093035	0.00014119696	0.0015281701	0.0030791909	0.066631846	0.12294192	0.22843999	0.32974166	0.24288678
e	0.025890501	0.00039034075	0.0013713911	0.001943323	0.06579939	0.25467038	0.17176756	0.24249452	0.23567258
c	0.0053545143	0.0008375162	0.00045305435	0.002012352	0.008130351	0.09619899	0.101503894	0.31569055	0.46981886
è	0.014326997	0.00059363886	0.014723503	0.005603433	0.00739376	0.014156951	0.043976232	0.4924907	0.40673488
p	0.01116938	0.00014934063	0.0012516546	0.0008038682	0.0021369008	0.047169056	0.034859046	0.44491	0.4575508
l	0.0030683745	0.00018509218	0.007965557	0.0042510224	0.0024098684	0.0032264784	0.017470682	0.6879866	0.27343628
o	0.012596689	0.00011716626	0.0012079816	0.00095568056	0.0015659228	0.021963721	0.03007475	0.37916112	0.55235696
n	0.031319764	0.0034765413	0.0028748054	0.004640751	0.00046192852	0.017193079	0.04124717	0.39058772	0.50819826
n	0.012548159	0.0019040554	0.0016029152	0.0059172367	0.0008444451	0.00900485	0.03897035	0.6349186	0.29428935
e	0.070629865	0.0007104599	0.0012426948	0.0015640191	0.0017072898	0.007738802	0.012133921	0.15060732	0.7536657
</S>	0.04266733	0.0075673102	0.021872872	0.037720513	0.0013755398	0.008347922	0.011232163	0.46571854	0.40349776
