 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.9483687	0.020178696	0.0064352984	0.0041812193	0.0041713677	0.0040814956	0.008123919	0.0044592633
m	0.34992334	0.5377827	0.019784702	0.01852059	0.018439075	0.018257586	0.018221717	0.019070275
a	0.26149476	0.53987724	0.037549023	0.037096404	0.036113847	0.02899527	0.024610566	0.03426285
r	0.25029907	0.50603867	0.046869475	0.039684735	0.039318625	0.03923847	0.039237726	0.039313182
ì	0.1418424	0.6807088	0.048988897	0.0362254	0.032042075	0.017817622	0.014873763	0.02750099
o	0.06305063	0.487904	0.20526469	0.0706736	0.059095085	0.03378226	0.029338578	0.050891224
e	0.022329748	0.4014021	0.42744124	0.040561855	0.02855228	0.026441755	0.026061213	0.027209828
t	0.0021995103	0.012911157	0.7853191	0.06783759	0.033460505	0.0300402	0.03137959	0.036852334
è	0.0075158053	0.03106388	0.7997612	0.06165835	0.03178294	0.02703247	0.01316768	0.028017756
l	0.021460418	0.03428796	0.73494893	0.10620706	0.041744325	0.015644697	0.01616035	0.02954631
i	0.0011689669	0.013156423	0.84163374	0.09694508	0.023281591	0.006255797	0.0045271874	0.01303122
f	0.00046960596	0.0021769742	0.4882166	0.41987127	0.049254373	0.0149751445	0.012845613	0.0121904
a	0.00020198435	0.0007639945	0.27472648	0.5582089	0.07430133	0.03762272	0.018463725	0.03571089
m	0.0015060403	0.0033996855	0.0891299	0.56282127	0.20036732	0.045734685	0.04854515	0.04849596
è	0.00038872255	0.0013368591	0.014890589	0.5602711	0.2641205	0.06053708	0.0074885655	0.09096665
n	0.00094502	0.003317663	0.13908719	0.41326505	0.37760314	0.02267405	0.016393838	0.026713943
o	8.909328e-05	0.00024517468	0.025278226	0.71476454	0.23631129	0.010277023	0.0034367507	0.009598045
a	0.00090646464	0.0006622051	0.010626871	0.12589906	0.57639647	0.22195885	0.04469569	0.018854419
p	0.00059186603	0.00043385092	0.0025969972	0.039108787	0.33454084	0.32607993	0.16192725	0.13472046
p	0.000327878	0.0005665742	0.0025149472	0.011020706	0.53331506	0.26559478	0.019694565	0.16696553
è	0.0005052948	0.0016141979	0.01893613	0.10947657	0.3747602	0.2052096	0.054747358	0.23475069
n	0.0006221457	0.00039166454	0.033015795	0.17439935	0.23270904	0.40356278	0.08605494	0.06924433
a	0.00013990416	6.2096486e-05	0.0009737667	0.020554822	0.4583243	0.4527238	0.021939611	0.045281705
o	0.0021414906	0.0004731957	0.0040922	0.023553671	0.07311973	0.33782116	0.42412016	0.13467848
m	0.0024845416	0.00053312903	0.0012502644	0.0025511743	0.012746401	0.23382837	0.47472388	0.27188224
a	0.0003454799	0.0009417836	0.0024756745	0.0041814954	0.12618195	0.30110592	0.034621224	0.53014654
r	0.0018199331	0.00035791402	0.0005543415	0.0008351895	0.0044676648	0.0842166	0.64753586	0.26021248
è	0.0003036458	0.00020678238	0.00047637642	0.00017759207	0.011836807	0.013334493	0.76817447	0.20548984
i	0.0003751015	0.0003151426	0.00037108234	0.0005352815	0.002661935	0.015996598	0.617162	0.3625828
</S>	0.002959183	0.0020332562	0.0026508218	0.00076180574	0.0071880864	0.046890955	0.21570976	0.72180617
