 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.9146136	0.013777109	0.01368498	0.007234447	0.007411557	0.007109583	0.007071833	0.0077322093	0.0070250356	0.0071493546	0.00719034
n	0.6793105	0.05277342	0.037102282	0.028980562	0.028926719	0.02823853	0.028761169	0.02879374	0.028799398	0.028922118	0.029391468
e	0.040336393	0.16710655	0.14800082	0.0671717	0.088679396	0.07478295	0.08322198	0.07160711	0.0861993	0.08561491	0.08727885
v	0.25382215	0.34107706	0.11539625	0.036887806	0.036261182	0.03577542	0.03609126	0.036126193	0.03611119	0.03618224	0.036269307
ò	0.0056497185	0.0921444	0.29358858	0.05751832	0.09861409	0.050940048	0.07841578	0.059245832	0.08603846	0.086751565	0.09109321
ì	0.0029773705	0.60198367	0.23855941	0.029007476	0.028186651	0.0060092853	0.01566171	0.017416554	0.017307483	0.022035891	0.020854607
c	0.0051228846	0.5541075	0.36495	0.023673967	0.017648555	0.0018167306	0.0047983876	0.005682944	0.0056333896	0.008570979	0.007994621
h	0.039635375	0.14289513	0.47152087	0.07061202	0.12897886	0.012310466	0.020977557	0.018773288	0.025031652	0.03334202	0.035922732
a	0.004871144	0.13477574	0.6796604	0.034788046	0.030041441	0.008259054	0.019110056	0.020745536	0.020665642	0.023281215	0.023801818
d	0.0026609174	0.031148568	0.4712385	0.255146	0.040177915	0.03652111	0.03276586	0.032513972	0.03252222	0.032631658	0.03267334
ò	9.84317e-05	0.005615872	0.33890706	0.09248843	0.082859375	0.065646105	0.08118857	0.07915478	0.08302044	0.085540146	0.085480794
n	0.0018879907	0.048866145	0.3268142	0.46515006	0.05459714	0.006255342	0.014618592	0.016503846	0.01632755	0.028461527	0.020517632
t	0.00017471766	0.01311685	0.51512206	0.33501136	0.04556452	0.006447558	0.014283869	0.015502695	0.015786063	0.019533308	0.019456983
a	0.0014329491	0.03203627	0.24269344	0.31568792	0.18515255	0.01733145	0.02686646	0.029527975	0.030377274	0.07525225	0.04364144
s	0.0001657317	0.0065150484	0.046942014	0.50769967	0.08709631	0.08861556	0.05190794	0.050010957	0.04998323	0.052911345	0.05815219
ì	5.218845e-05	0.0033862542	0.048913613	0.30742717	0.1021417	0.064698994	0.08845927	0.084936425	0.09285537	0.10454614	0.10258281
n	0.0003954493	0.005280472	0.03022407	0.70781285	0.21649607	0.0085255625	0.0048519224	0.0047326055	0.004701505	0.0107107805	0.0062687066
d	8.512096e-05	0.004057907	0.01621565	0.50513566	0.31774253	0.02521835	0.022264605	0.021615451	0.023423837	0.032925356	0.031315584
e	3.530064e-05	0.00036151076	0.0031906925	0.6678352	0.25353482	0.0073882258	0.008981812	0.009681955	0.0092527205	0.031411134	0.008326602
k	9.045229e-05	0.0009837891	0.0019571113	0.1251906	0.30511624	0.33765727	0.06656388	0.038433023	0.035878595	0.050869323	0.037259687
a	7.3583615e-05	0.0032880413	0.014275846	0.11832186	0.13942783	0.22222354	0.08447109	0.08226829	0.08870644	0.12613395	0.12080953
ì	0.0002976322	0.00013946655	0.0015994122	0.07317182	0.4000825	0.37062356	0.07688603	0.02302151	0.021981776	0.020140441	0.01205591
c	5.208137e-05	0.0006704025	0.0013821746	0.21056202	0.59440297	0.1087929	0.022977613	0.00857195	0.009476551	0.028306218	0.014805123
h	8.2951316e-05	0.00368348	0.004509388	0.011260744	0.28950387	0.56019604	0.023527566	0.0026718385	0.024691286	0.04043641	0.039436437
a	2.7938779e-05	0.0003411906	0.0011135734	0.07774383	0.55839187	0.15627955	0.07934627	0.028019099	0.028629508	0.052640352	0.017466808
a	8.310683e-05	0.00041327928	0.0011796558	0.023945978	0.08698497	0.32561126	0.31869346	0.056566734	0.0751278	0.058577202	0.052816477
n	8.686717e-06	0.0005312049	0.0008575073	0.013553016	0.03841969	0.28351405	0.21942082	0.028202843	0.078463696	0.23084533	0.106183246
o	0.00014465023	0.00047479468	0.00048504947	0.00044233282	0.016933545	0.53024846	0.17973854	0.009718632	0.15985557	0.038665004	0.06329348
ì	1.3128971e-05	0.0004094564	0.0013342979	0.0021434226	0.005032237	0.06292774	0.3989601	0.12761803	0.2512986	0.098432235	0.051830765
s	0.00086283026	0.0020361377	0.0030196332	0.011977279	0.09292696	0.26124042	0.2900044	0.03833261	0.07436322	0.1148705	0.11036598
o	0.00092617	0.012508672	0.01029164	0.008046878	0.15148073	0.33501714	0.0850968	0.01099358	0.23146379	0.041707743	0.11246682
n	5.972988e-05	0.00039522137	0.0013806024	0.0007796734	0.0016914543	0.004906122	0.07974336	0.20343314	0.23663607	0.33911374	0.13186094
t	0.00023955603	0.00150626	0.0012542917	0.00043092004	0.01042089	0.06194862	0.061833166	0.014464089	0.5860069	0.066418156	0.19547717
a	0.00030370412	0.0019003759	0.005839973	0.0069304965	0.03096776	0.005994218	0.108272664	0.042480927	0.3537223	0.2555757	0.1880119
k	1.1248298e-05	0.0003469392	0.00047796627	0.0033042228	0.0075314254	0.0041276286	0.0849957	0.075621665	0.5981044	0.08719441	0.13828437
a	0.00017904327	0.0029409209	0.0015774166	0.0025086347	0.03282757	0.021782061	0.013866544	0.008894018	0.5400824	0.093720295	0.28162116
ì	2.9757177e-05	0.0006583625	0.0009477456	0.00036671694	0.0013430973	0.002377695	0.010822482	0.13106881	0.14693654	0.4577331	0.2477157
c	0.00063238543	0.004312224	0.003821456	0.0013272457	0.020412201	0.0077826474	0.035628177	0.021063905	0.394951	0.15698299	0.3530858
h	0.00048409478	0.0019660126	0.0007058546	0.004563457	0.021302141	0.031880762	0.008311818	0.010381869	0.17623341	0.020147048	0.7240235
e	0.00013655443	0.0017345432	0.001152138	0.000267133	0.0030117822	0.00092700566	0.0044805096	0.084490314	0.076711066	0.25655788	0.57053113
n	0.0010573256	0.011479507	0.009514153	0.00032750797	0.0032011492	0.0035027673	0.014128969	0.15447728	0.15940198	0.21930996	0.42359933
a	0.0005863106	0.0022722306	0.0026069793	0.00035833116	0.002759551	0.004317378	0.0048353104	0.019899841	0.3717079	0.07541852	0.5152377
v	0.00029711152	0.0029096487	0.0025261138	0.0003023179	0.002221126	0.0025739882	0.003948902	0.08850951	0.025594624	0.6110853	0.26003137
r	0.0013922377	0.009589027	0.0051384717	0.012688158	0.031608652	0.011913075	0.0043807765	0.007934404	0.11477232	0.0796238	0.72095907
è	0.00019466298	0.0008431954	0.0006393076	6.918472e-05	0.0017303193	0.00082595734	0.0011018752	0.015334764	0.040135693	0.44800803	0.49111703
t	0.00077386975	0.0022930459	0.0005688092	0.00072843	0.0065784673	0.008122985	0.008250593	0.062090874	0.08273765	0.114477605	0.71337765
s	0.0005937091	0.00855506	0.002365607	0.010275837	0.0545573	0.009861474	0.00989942	0.024162134	0.042155094	0.01998922	0.8175851
i	0.0034558692	0.016817825	0.0063606766	0.0003600099	0.004662501	0.011083763	0.003003849	0.0037373002	0.06890208	0.13733952	0.74427664
</S>	0.00939328	0.11532841	0.023148444	0.011258657	0.062003132	0.009789432	0.006169762	0.057830613	0.036123518	0.021940831	0.6470139
