 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.8757827	0.014255582	0.009485083	0.008462749	0.008392761	0.008357283	0.008340197	0.008347593	0.008344115	0.008338352	0.008340773	0.008334884	0.008347044	0.0084662335	0.008404615
ì	0.5557972	0.03728343	0.026642092	0.036419034	0.033594023	0.036131967	0.033864006	0.036376856	0.03574491	0.0080250325	0.03631864	0.02165899	0.030760307	0.03672025	0.034663323
n	0.3506234	0.3125896	0.027626054	0.0305995	0.02724846	0.029857563	0.027475841	0.030086165	0.029422138	0.0055551324	0.030021014	0.015951995	0.024341851	0.030438542	0.02816279
o	0.6662724	0.16465475	0.011744457	0.016370183	0.013587468	0.015811278	0.013786159	0.016017135	0.015428555	0.0020215434	0.015958996	0.006274373	0.011388297	0.016331797	0.0143525675
ì	0.10475935	0.65686303	0.05829461	0.015842374	0.01510657	0.014975857	0.014958804	0.01496652	0.014964119	0.014557894	0.014965316	0.014876187	0.014939896	0.014966831	0.014962667
t	0.025857296	0.8208698	0.023376148	0.019073442	0.007695878	0.014719419	0.007986638	0.01579101	0.01294689	0.0010215796	0.015472444	0.0018750915	0.004562471	0.019361144	0.0093907425
s	0.2646816	0.44423723	0.026751269	0.032480195	0.019418808	0.028935634	0.020080244	0.030465392	0.027238365	0.0017597313	0.030175773	0.005360565	0.013213102	0.03273978	0.022462262
e	0.017043546	0.5026738	0.013425381	0.07032016	0.02184216	0.05541859	0.02338109	0.062447935	0.045358006	0.004067049	0.0603572	0.006060423	0.012613768	0.076394	0.028596912
r	0.002127328	0.24217288	0.35271612	0.033895243	0.0353568	0.035724796	0.034497205	0.03580832	0.035489794	0.012822606	0.03577818	0.026592746	0.032719113	0.036058974	0.048239857
e	0.007525182	0.57265306	0.069940634	0.06550022	0.01287041	0.038631473	0.013418273	0.046781734	0.029424028	0.0026515278	0.04446017	0.004426658	0.0076499106	0.06717127	0.016895456
