 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.82561994	0.045922045	0.021212172	0.020731322	0.021009302	0.021340601	0.021171767	0.022992888
p	0.5028548	0.27133402	0.045967698	0.03464198	0.03232016	0.037393328	0.037554953	0.037933018
e	0.25444898	0.51557815	0.055809714	0.0123746805	0.0073337676	0.047310222	0.04361495	0.06352959
t	0.21639523	0.538202	0.05654722	0.04046704	0.036089763	0.0374009	0.037387658	0.037510216
à	0.05370591	0.707039	0.071508616	0.010376013	0.0023618836	0.044706985	0.041081198	0.06922044
c	0.098398305	0.6556959	0.10078884	0.008823959	0.0059707314	0.0338291	0.0307831	0.065709986
i	0.08007575	0.80771685	0.02531306	0.008783261	0.0044404855	0.012494353	0.011405215	0.049771033
a	0.05241805	0.13020936	0.5679556	0.12252141	0.030550374	0.03213602	0.032026723	0.03218245
k	0.004389491	0.0044466956	0.75672954	0.17876093	0.010140742	0.014273819	0.016636098	0.014622685
è	0.001128272	0.0013995996	0.8114442	0.12331852	0.0008894526	0.018741801	0.01984261	0.023235582
c	0.037713178	0.043885782	0.70304126	0.07576341	0.006047589	0.024127014	0.04011029	0.06931151
c	0.00072570075	0.0035927994	0.6318119	0.2526667	0.0016337308	0.018518101	0.023066042	0.06798504
i	0.014138995	0.011986287	0.36903927	0.15802607	0.040244356	0.08586064	0.08381587	0.23688848
a	0.0028382924	0.0007079654	0.3397858	0.5081465	0.044365656	0.037685085	0.0331639	0.03330668
u	0.0012819027	0.0004979432	0.21829778	0.4361272	0.15502635	0.09767637	0.048195526	0.042896904
s	0.00023533875	0.00032110274	0.11839117	0.09720789	0.3108671	0.19021371	0.19305867	0.08970498
e	0.00049300265	0.0010774187	0.11010072	0.17750257	0.044344172	0.19878891	0.15086637	0.31682685
n	0.00024795654	0.00023358598	0.09050237	0.044302285	0.3017651	0.3422708	0.15458108	0.06609676
d	0.00036390603	0.0062199365	0.026248707	0.07213857	0.12526903	0.22710116	0.13565822	0.40700045
ì	4.6277295e-05	0.0040455055	0.015008069	0.0142581295	0.0133303795	0.18470325	0.33107546	0.437533
n	0.00024577524	0.0015445573	0.025468074	0.028718833	0.23015381	0.4442839	0.19130391	0.07828116
n	4.0612107e-05	0.0030168958	0.013435484	0.074846245	0.102298334	0.585813	0.11887459	0.10167485
u	0.00029144762	0.00232186	0.1712933	0.08221032	0.08610875	0.33341378	0.20433731	0.120023325
n	0.00038146097	0.0014484213	0.0049585938	0.0014746306	0.056454577	0.34243315	0.47213593	0.120713264
e	6.7719804e-05	0.007138278	0.0020241826	0.0010304862	0.01163877	0.3499177	0.2994659	0.32871696
i	0.00027597367	0.00027731666	0.0025556895	0.006124817	0.038929887	0.108315036	0.76821905	0.075302295
g	6.231163e-05	0.00043654503	0.0008269389	0.00046921172	0.0025349434	0.10942528	0.72907645	0.15716827
e	8.368447e-05	0.0035015473	0.00069270993	0.00033763945	0.0036914768	0.044413302	0.6614409	0.28583875
n	0.000540732	0.00043124834	0.0012324986	0.0028789963	0.01993795	0.05345888	0.76677126	0.15474847
i	0.00072731444	0.0029153917	8.9513516e-05	0.0001177184	0.0020270091	0.0037916997	0.08848851	0.9018428
t	0.000999241	0.0005201014	0.00061455107	0.0009384521	0.003612394	0.026025731	0.45011276	0.5171768
ò	0.00019836033	0.00079566834	2.6268188e-05	1.958269e-05	0.0005245568	0.0029479219	0.068167165	0.9273205
r	5.7231475e-05	0.001196034	8.975826e-05	0.0001909079	0.00039388597	0.027319036	0.108873196	0.8618799
i	0.00028226143	0.0008394085	8.050386e-05	0.00012764332	0.011262674	0.005601147	0.3320529	0.6497535
</S>	0.0003724505	0.019226173	0.00013874898	0.00018631443	0.00030091053	0.009919003	0.11539748	0.8544589
