 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.6511655	0.042292695	0.015431415	0.01538592	0.0152865015	0.01534061	0.015297199	0.015293464	0.015281082	0.015276964	0.015273805	0.015240184	0.015435996	0.015269075	0.015269691	0.015270168	0.0152687365	0.015278478	0.015271027	0.015276765	0.015464024	0.015630694
m	0.58272046	0.13062368	0.014945041	0.014722674	0.014576512	0.014416459	0.014636033	0.014624871	0.014552347	0.0136168655	0.014612087	0.010789958	0.014590684	0.01461914	0.014554149	0.014634336	0.014510368	0.014617739	0.014628338	0.014638001	0.013623821	0.014746423
ì	0.29443705	0.0926817	0.034417965	0.034408253	0.03287957	0.029645013	0.034791324	0.034500483	0.032690767	0.017956948	0.034175944	0.00636336	0.033528313	0.034362398	0.032746185	0.03475892	0.03172014	0.034289896	0.034303658	0.033840533	0.01759979	0.033901736
s	0.6546859	0.11138242	0.017058887	0.015112238	0.012026175	0.006690918	0.0164148	0.015389449	0.010863384	0.0020937035	0.014404815	0.0009978008	0.012951135	0.014952918	0.010961804	0.016241428	0.009186875	0.014727557	0.014779302	0.013454543	0.002007459	0.013616526
e	0.55717796	0.10818811	0.026089456	0.022254596	0.016101124	0.007613399	0.025669457	0.023209313	0.0140009215	0.002437374	0.020982107	0.0014061115	0.017911166	0.02220667	0.0141753955	0.025247203	0.011214372	0.021698818	0.021813681	0.018953834	0.0023589316	0.019290002
g	0.10772105	0.67041045	0.01694258	0.013560358	0.011063302	0.010757217	0.010888474	0.010882245	0.010829079	0.010152165	0.010867462	0.008106178	0.0108518535	0.010871991	0.010825284	0.010882795	0.010793755	0.010869923	0.010871312	0.010860701	0.010119787	0.010872002
a	0.03545682	0.6592552	0.02226062	0.01948225	0.015514525	0.014534596	0.016827885	0.016700651	0.01587841	0.008518514	0.016542442	0.0032726894	0.016037932	0.016632095	0.015907755	0.016812665	0.015445707	0.016602354	0.016601056	0.016401602	0.008898154	0.016415998
p	0.010887363	0.5548907	0.081873916	0.041483607	0.019239072	0.017543046	0.01757715	0.017563645	0.01747763	0.01644959	0.017503228	0.013391127	0.017479286	0.017506443	0.017438116	0.017521892	0.017391613	0.01750452	0.01751823	0.017535092	0.01655325	0.017671531
ù	0.0014378325	0.2141486	0.06266057	0.07586128	0.013449935	0.028950278	0.05035435	0.04869872	0.0395411	0.006510339	0.046677925	0.0038071747	0.03946444	0.04783724	0.039911892	0.05004272	0.035707716	0.047467094	0.04742871	0.045163166	0.009565856	0.045313016
m	0.013803777	0.057694007	0.45635247	0.13555674	0.021603713	0.0070453375	0.034343407	0.028999228	0.013896676	0.0025145938	0.024542904	0.0017381227	0.019403877	0.026798777	0.014029555	0.03301201	0.010447877	0.02584007	0.026096772	0.021166705	0.003419795	0.02169359
e	0.003921561	0.15263876	0.20684804	0.06860215	0.014947472	0.00962957	0.1442347	0.047576662	0.01297698	0.003244327	0.027943468	0.00757041	0.014253338	0.036347657	0.013270573	0.10894111	0.011171013	0.032573733	0.03308811	0.02074574	0.00792656	0.021548022
s	0.0025037776	0.05447924	0.3906015	0.2701931	0.03088422	0.016691374	0.015272959	0.015344984	0.015203912	0.013997143	0.014987527	0.011324055	0.014944386	0.014960185	0.014892584	0.014969294	0.014845221	0.014950298	0.014959967	0.014967855	0.013960073	0.015066393
e	9.124835e-05	0.02908309	0.38775006	0.32103333	0.021873463	0.0138729075	0.018070897	0.01775297	0.015538675	0.0038175	0.016953362	0.0017765979	0.015092577	0.017174738	0.015349141	0.017662108	0.014286593	0.017093575	0.017073544	0.01659002	0.005466541	0.016597142
s	0.0003078026	0.0058776396	0.34702542	0.3505352	0.10809858	0.019271353	0.012562582	0.012159214	0.01171725	0.009393406	0.010645769	0.0069722654	0.010530849	0.010513454	0.010415994	0.01050756	0.010344025	0.010483545	0.010543639	0.010690968	0.010102455	0.011301005
