 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.77727103	0.04130004	0.022538109	0.027410788	0.021961775	0.02183725	0.02187219	0.021857468	0.021800902	0.022150462
t	0.5174978	0.25296196	0.032315414	0.024703091	0.02878062	0.028650533	0.028789748	0.02876228	0.028684715	0.02885389
e	0.08677629	0.5051434	0.06760044	0.010394463	0.05543024	0.054373078	0.05540265	0.05534633	0.054530058	0.055003084
l	0.123115115	0.6340033	0.038454745	0.028230641	0.029389413	0.029336521	0.029376743	0.02936811	0.029339492	0.029385915
ì	0.0051454375	0.27714008	0.1556676	0.0013389125	0.09774075	0.08502481	0.09834591	0.09758804	0.08845099	0.093557484
s	0.013224237	0.2935007	0.27199692	0.006216357	0.09083198	0.041175805	0.0952816	0.07946032	0.04469013	0.063621975
i	0.0336331	0.3115135	0.3139721	0.0031075233	0.079982124	0.028618265	0.08557258	0.06571209	0.029420072	0.04846863
n	0.01878418	0.6138699	0.27385917	0.015850369	0.013220799	0.012907254	0.012899157	0.012884833	0.01284732	0.012877048
a	0.0016537011	0.43537158	0.4064393	0.0054015084	0.025892252	0.024489505	0.025373688	0.025290662	0.025017325	0.025070447
z	0.012993234	0.17117855	0.6643001	0.03899543	0.019607661	0.018712135	0.018486131	0.018451609	0.018532166	0.01874301
ì	0.00055513746	0.034723926	0.7294706	0.0015469881	0.040517777	0.035968862	0.03872234	0.04039782	0.039674655	0.03842189
s	0.0014987737	0.01232662	0.856001	0.005476844	0.030150356	0.011192053	0.02954087	0.023499513	0.01227933	0.018034576
i	0.00027204104	0.026279958	0.9037393	0.0011494291	0.019558487	0.0043707723	0.019971015	0.012221185	0.004710188	0.0077277063
n	0.0010738991	0.025849793	0.36071554	0.4913502	0.04522387	0.020036196	0.013985615	0.013955654	0.013932632	0.0138766365
a	3.7770442e-05	0.0038482705	0.41215715	0.05114546	0.14118034	0.070329264	0.07856674	0.07972013	0.085376635	0.077638224
m	0.0006426836	0.0029065593	0.037394956	0.69708544	0.10943298	0.044199154	0.025456479	0.025075965	0.027274499	0.030531256
i	4.140038e-05	0.00011588711	0.027884815	0.019054795	0.22335814	0.06864006	0.18391255	0.18931502	0.13421191	0.15346538
n	0.00089193496	0.003475241	0.017976327	0.47799882	0.2541897	0.09762146	0.03528882	0.034941513	0.035886947	0.04172918
ì	3.139805e-05	2.7486181e-05	0.014311984	0.023592468	0.5249296	0.056212462	0.09831521	0.11059375	0.09408029	0.077905275
s	0.00042827157	0.00035250167	0.012943382	0.062009674	0.6391427	0.13967572	0.05564907	0.035588864	0.025587348	0.028622447
e	6.203358e-05	5.3040094e-05	0.017999029	0.03572313	0.81872076	0.044741064	0.034925546	0.020387026	0.015847562	0.011540666
l	0.000105350955	0.0001248923	0.0006760457	0.05505466	0.16583124	0.6556762	0.037668914	0.028510692	0.030865464	0.025486574
i	4.837548e-05	4.225038e-05	0.0035545037	0.024677686	0.32411152	0.27522215	0.090165466	0.09590881	0.11094592	0.07532334
p	0.00016184892	0.00029685802	0.0003783592	0.01915148	0.034693796	0.6519126	0.09575005	0.06483016	0.06995812	0.06286666
a	6.156854e-05	4.6397894e-05	0.0034463373	0.0015295625	0.13009317	0.21300983	0.115534745	0.17242937	0.10751745	0.25633156
r	0.00014676477	0.00036388077	0.00036314357	0.014140559	0.027197627	0.5409178	0.13518947	0.11494118	0.07897443	0.08776512
ò	0.00015586572	1.7562297e-05	0.0008484971	0.0049900743	0.11146835	0.104030184	0.24869724	0.27950662	0.095049016	0.15523657
n	0.00023076666	0.00015517569	0.0008067521	0.008898791	0.051964067	0.11036176	0.5126178	0.22233565	0.03431462	0.058314566
g	0.00027303604	7.155025e-05	0.0036056985	0.01117456	0.2662126	0.072599925	0.2575972	0.27989864	0.04497609	0.06359066
h	0.00011703375	0.00027056574	0.0023800137	0.005514774	0.062199	0.026707562	0.57063	0.18113938	0.07096321	0.0800784
ì	0.00014245017	0.0001638708	0.0011555819	0.0006198417	0.026592659	0.055709712	0.48648965	0.2651223	0.03459926	0.12940463
z	0.00045121292	0.00033561257	0.00039844777	0.00261506	0.012273817	0.03155313	0.69996053	0.15610169	0.032800257	0.06351019
i	0.00027538135	0.00018413542	0.0043337	0.006289293	0.27765664	0.039839394	0.16187833	0.37988427	0.03787703	0.09178185
n	3.528469e-05	4.7179583e-05	0.00018615444	0.00031392314	0.002238164	0.0116863465	0.48761934	0.22904713	0.16130947	0.10751698
a	0.00015348836	3.7151447e-05	0.000568115	0.00018893098	0.016398098	0.03013285	0.12706336	0.5040642	0.1871111	0.13428277
f	0.00039896756	0.000327332	0.00040304265	0.0010671072	0.0020461597	0.0096452655	0.21480703	0.17092709	0.46331173	0.13706627
à	8.512221e-05	1.5101717e-05	0.00047758955	0.0001088711	0.0028736065	0.010603215	0.049186833	0.46056083	0.37101227	0.10507657
i	0.00023561186	0.000324423	0.0005407901	0.0008125083	0.002281528	0.0025987336	0.31149435	0.30073547	0.21395358	0.16702297
a	0.00028861666	5.5052784e-05	0.00039356275	5.5671302e-05	0.0006084671	0.0020887863	0.08421685	0.2856483	0.3709722	0.2556725
l	0.000100447905	8.405937e-05	0.0002412509	6.0973853e-05	0.0008050775	0.014407437	0.21067494	0.33453736	0.2874042	0.15168422
ì	0.00051213737	5.749637e-05	0.00039287144	0.0021898318	0.0059647495	0.0167954	0.01816222	0.35988873	0.42932647	0.16671003
o	0.0002718359	0.00030744873	0.0008071771	0.0008876188	0.0020704623	0.0013087303	0.12196041	0.13870224	0.3620686	0.37161553
</S>	0.00094615825	0.00017171372	0.0015013396	0.00078308285	0.0023398944	0.001992504	0.04019845	0.20908028	0.3813878	0.3615988
