 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.4997533	0.03494521	0.027597774	0.026279142	0.025805796	0.025689043	0.025689693	0.0256902	0.025692025	0.025671685	0.025693154	0.025680073	0.025690125	0.025690079	0.025680646	0.025696596	0.025689233	0.025704324	0.02581159	0.025850266
M	0.47781256	0.06506846	0.026204467	0.02586447	0.025786027	0.025653759	0.025657956	0.025656095	0.025761327	0.022579087	0.025828145	0.024282886	0.02582445	0.025745215	0.02369548	0.025826175	0.025389692	0.025816547	0.025526302	0.026020901
a	0.19382177	0.073075555	0.042757552	0.04233898	0.04275114	0.040726226	0.042161085	0.042199176	0.042734493	0.028794395	0.043088622	0.035836354	0.04306999	0.04265352	0.032899544	0.043083165	0.04087307	0.043033037	0.041265886	0.042836446
r	0.19609989	0.14576314	0.037757136	0.036801785	0.03668368	0.036590297	0.036588848	0.036585312	0.036616463	0.03556518	0.036636475	0.0361498	0.036635242	0.036611088	0.035954393	0.03663573	0.03650181	0.03663214	0.036534756	0.03665687
ì	0.19910327	0.31787616	0.030158564	0.03892559	0.03321826	0.020050908	0.024148045	0.024221674	0.03347434	0.0029666903	0.043061964	0.005186049	0.042426582	0.031633567	0.0038301935	0.042764183	0.013678794	0.041181043	0.015788028	0.03630607
a	0.1403472	0.54771096	0.019727571	0.034248043	0.019435124	0.011367813	0.011592677	0.01154656	0.019606939	0.0019067264	0.032345124	0.0025117379	0.031311087	0.01769951	0.0021898837	0.031823836	0.0056596925	0.029383395	0.006642973	0.022943122
p	0.014195173	0.35892484	0.08735851	0.043275125	0.036793422	0.033391237	0.033329204	0.03319872	0.034430362	0.014014823	0.03525878	0.02150031	0.035209052	0.034210254	0.018344065	0.035230927	0.030235484	0.035117947	0.031129893	0.03485188
e	0.0027862824	0.29700205	0.060457453	0.043798737	0.04778955	0.034131642	0.039684236	0.039758008	0.046824448	0.0059224884	0.05251039	0.011801636	0.052173115	0.045574203	0.008421694	0.052363344	0.028024627	0.051515814	0.030853173	0.048607174
r	0.0039556874	0.049412694	0.22958669	0.06303551	0.04787392	0.0414884	0.04106954	0.040728103	0.040716942	0.03805575	0.040738445	0.03950698	0.04072538	0.040667046	0.038999785	0.040718883	0.040382307	0.04064212	0.040558726	0.041137103
ò	0.0009209641	0.20355311	0.24941379	0.039860442	0.051138435	0.028171498	0.03405604	0.03366802	0.03841441	0.005320164	0.04215583	0.011130315	0.041925292	0.03751935	0.0077063465	0.04205096	0.024811443	0.041518297	0.027062014	0.03960321
s	0.0027417133	0.02337923	0.37231836	0.25918573	0.036051985	0.010292435	0.010085034	0.009671205	0.019362006	0.002683114	0.051956315	0.0030633565	0.047991578	0.016470162	0.0028560483	0.049864646	0.005007996	0.044061806	0.0067405994	0.026216729
t	0.0023160384	0.21399339	0.36340466	0.14938763	0.035480052	0.0059171678	0.009976823	0.009699742	0.018033057	0.0013915108	0.036436863	0.0024180084	0.034664392	0.01579945	0.0016170288	0.035571832	0.0047029154	0.03167222	0.005513624	0.022003613
è	0.004733985	0.090085745	0.08065647	0.1811381	0.025630694	0.01239695	0.013189986	0.0130669065	0.0226128	0.007464073	0.14566049	0.00803881	0.11323326	0.019416543	0.00764646	0.1278349	0.009543659	0.076285884	0.010205268	0.03115897
i	0.00057130045	0.002812593	0.18966413	0.602239	0.019441279	0.0048810723	0.0044434574	0.004058894	0.0056002	0.0030102315	0.049046423	0.0030716632	0.031225182	0.0050013647	0.0030253828	0.038326163	0.003322109	0.01839223	0.004102826	0.0077645225
à	8.288164e-05	0.00063603313	0.45899805	0.14812946	0.18204068	0.029112399	0.021344949	0.015109521	0.015725402	0.0024471935	0.016690427	0.004540154	0.016461136	0.014808067	0.0034291984	0.016486341	0.009857326	0.01621598	0.0110053625	0.016879328
r	0.00015397838	0.0009469277	0.15783757	0.608693	0.09824445	0.0075370525	0.005149194	0.0031657272	0.0049857297	0.0014191513	0.027340606	0.0015142898	0.02179914	0.003993467	0.0014212356	0.024045711	0.0018004592	0.01903499	0.0031204228	0.0077969143
t	0.00060963904	0.0056073237	0.21222517	0.47457626	0.1567312	0.006228945	0.0070293876	0.0042422987	0.0071756323	0.0010630008	0.029278992	0.0016230181	0.025000272	0.0056647197	0.0011315207	0.026727235	0.0021154725	0.020715956	0.0027550983	0.009498898
e	0.0028508266	0.0006905632	0.1433025	0.49322408	0.072007425	0.010738536	0.010089657	0.00820829	0.00920995	0.006244359	0.07861808	0.006871049	0.03868758	0.008532601	0.0063021327	0.051982038	0.0070493626	0.023868227	0.010166219	0.011356536
n	0.00016816963	0.00021374255	0.048532236	0.047677275	0.31524265	0.16449979	0.08478726	0.03182681	0.033759106	0.003177569	0.038707107	0.0047797137	0.036336396	0.02885297	0.003787563	0.03867958	0.01235393	0.036435414	0.016995385	0.053187337
a	0.00026330358	0.00050654326	0.026028398	0.016570063	0.4606661	0.083473645	0.06963341	0.03292587	0.03620763	0.0026942801	0.042758092	0.0053369673	0.041078705	0.031232283	0.003416211	0.041829668	0.013585053	0.04025645	0.015860226	0.035677146
s	3.265024e-05	4.3109212e-05	0.012878606	0.009272938	0.41027048	0.26047805	0.15049165	0.038892597	0.015888495	0.008189217	0.010607741	0.010400916	0.00943868	0.0090653	0.00732077	0.008749611	0.008495633	0.0077681886	0.009570461	0.01214489
t	0.000114022696	0.00039926497	0.014686368	0.00921544	0.5017997	0.04559652	0.17312668	0.05336248	0.029192323	0.00085795135	0.024281148	0.009189765	0.022508953	0.02026001	0.0012251793	0.022133585	0.015164143	0.021762725	0.01632881	0.018794904
è	0.00031963093	0.00020871294	0.003939285	0.005786852	0.55075926	0.05067712	0.049271706	0.020343661	0.027503116	0.0018886987	0.048756734	0.003529299	0.045210864	0.02121441	0.0020878573	0.04567969	0.006437017	0.039975937	0.011724851	0.06468539
i	0.00062857557	0.00067821646	0.013231351	0.09447864	0.18747818	0.22306703	0.119315736	0.039093636	0.01797672	0.0077385553	0.0989941	0.008483198	0.045813557	0.008448398	0.005886099	0.053027686	0.0060547865	0.02602622	0.02015011	0.023429167
k	7.212641e-05	8.184037e-05	0.0010754605	0.0011448426	0.12811637	0.38722456	0.23261237	0.061598204	0.033577863	0.0022232258	0.022880677	0.003233659	0.01738478	0.014921929	0.0018560075	0.019375749	0.005994257	0.017257877	0.011280852	0.038087294
a	0.0008271818	0.0005432997	0.003275579	0.00420622	0.115041316	0.049819846	0.23165406	0.12236836	0.07389319	0.00041491317	0.088606946	0.007859677	0.07368124	0.03353443	0.0003505693	0.075883016	0.011568843	0.06541554	0.013289532	0.027766315
m	2.032621e-05	2.5095906e-05	0.0006881563	0.00036563826	0.048008665	0.32396308	0.21376956	0.2121088	0.07714325	0.01917509	0.020799441	0.029360516	0.0103313625	0.00829703	0.005908978	0.005578626	0.0058899927	0.0024209083	0.008158587	0.007986973
m	0.0027540645	0.0021285282	0.0008511397	0.0042724786	0.026798857	0.05720471	0.0976853	0.08344779	0.07041335	0.0010431894	0.13014635	0.013885521	0.10813226	0.03738284	0.0006748556	0.17301399	0.019178513	0.12254703	0.018147863	0.030291384
è	0.0011090719	0.00060869305	0.0058772885	0.013564951	0.051134657	0.022561459	0.120300725	0.038226075	0.05521803	0.0013331302	0.07854696	0.0126139205	0.09874618	0.050082907	0.0014248196	0.110183224	0.01767426	0.10386127	0.039977275	0.17695507
n	0.0002162106	0.0003160971	0.0036767265	0.0145937335	0.06564222	0.15633981	0.2252745	0.13179582	0.082664914	0.008359666	0.13253844	0.011818091	0.064292535	0.009409166	0.0028824864	0.044894427	0.0034013877	0.024312275	0.003734292	0.013837254
i	0.0004912191	0.00058724853	0.00034093912	0.0018484455	0.030541994	0.10353587	0.23820102	0.15186718	0.10303888	0.006870617	0.17933984	0.017091716	0.07149139	0.008605497	0.0018645837	0.04437387	0.0032736151	0.024349116	0.0030547194	0.009232251
s	1.3526076e-05	1.3983403e-05	0.00014714587	0.00010380548	0.0055316514	0.15051854	0.14140444	0.20896323	0.1849623	0.045662884	0.09291312	0.07840119	0.038818743	0.0191356	0.0069754203	0.007231888	0.006347577	0.0023271947	0.005283496	0.005244289
t	0.00048969925	0.00028885878	0.00091747934	0.0011865747	0.019473659	0.03727549	0.10101703	0.19956128	0.25592	0.0017440986	0.15010439	0.029686889	0.06481546	0.03407282	0.00029164524	0.04134861	0.011229872	0.02917086	0.0103448	0.011060538
o	0.0005494394	0.0001265224	0.00014304198	0.0006831421	0.0034987351	0.03610119	0.16931382	0.21624675	0.20802706	0.0025973117	0.15580626	0.02206248	0.06896582	0.01916004	0.00069040124	0.036316033	0.0048754667	0.014008468	0.011497532	0.029330434
c	4.861485e-05	4.691001e-05	9.035934e-05	0.00012641767	0.0033073546	0.06924183	0.059357833	0.16586946	0.24642307	0.061325654	0.12293429	0.080947734	0.043048203	0.06382169	0.010315396	0.013490291	0.019565655	0.003532939	0.022492032	0.014014288
ì	0.005467495	0.0019256951	0.0005348197	0.008064934	0.003783226	0.014138852	0.018931683	0.044371326	0.06117383	0.029619409	0.2497127	0.09816841	0.10454364	0.032727577	0.0044171084	0.15002266	0.051241145	0.05483595	0.03326559	0.033053923
p	0.00024496522	8.25994e-05	0.00019748273	0.0007491065	0.003955386	0.006414005	0.019155879	0.05931367	0.12090757	0.020749474	0.4781677	0.03601084	0.18563718	0.018383466	0.0032928688	0.029680645	0.0025277743	0.007148311	0.003411729	0.0039693904
o	0.0011301863	0.00013102703	0.00012952447	0.0017533805	0.0010704455	0.005785149	0.02240349	0.051485684	0.092746235	0.010811793	0.4164231	0.12675504	0.13129848	0.027172044	0.0013901409	0.06477198	0.013730052	0.01924573	0.008000266	0.003766323
c	1.19829365e-05	1.1836376e-05	3.700556e-05	4.034499e-05	0.0012358808	0.030173719	0.04333825	0.12510915	0.1710628	0.096733086	0.14851187	0.12715402	0.09862859	0.07117606	0.033980023	0.019101562	0.019303747	0.0032129723	0.0070019797	0.0041750893
e	0.0026373693	0.0006328437	0.00029697042	0.0029548714	0.0009236303	0.0015777156	0.008623619	0.027829558	0.07832011	0.010259538	0.30744168	0.06822376	0.2546523	0.04684849	0.003271161	0.09358856	0.018224886	0.039625823	0.009490467	0.024576725
e	1.6434118e-05	1.5177536e-05	2.6293297e-05	2.5072544e-05	0.00021195167	0.01267341	0.014990743	0.07259687	0.13596979	0.15699309	0.113678455	0.13680963	0.07718481	0.12586547	0.07894457	0.020583289	0.031879876	0.0047180303	0.012618587	0.0041984417
s	9.8683944e-05	5.3183394e-05	9.177798e-05	0.00014359079	0.00095576135	0.008540231	0.021741325	0.074670486	0.13355832	0.045560446	0.14095731	0.041372955	0.11435729	0.16562757	0.051252708	0.05175836	0.067903966	0.011750492	0.04398868	0.025616823
ò	0.0023470975	0.00036248856	0.0022964492	0.0029788292	0.002860456	0.011466836	0.011094109	0.023990888	0.048230104	0.018831996	0.08811776	0.044758283	0.0832136	0.18788092	0.009138958	0.12187374	0.17592193	0.04324878	0.0721473	0.04923955
z	0.0052767633	0.00013175962	9.9923374e-05	0.0005486538	0.00034292726	0.000602609	0.0024514266	0.012619076	0.054247126	0.02078737	0.26630434	0.022621544	0.14601032	0.12239577	0.017294217	0.13584824	0.022274382	0.081939325	0.0463391	0.04186515
z	0.0022495275	0.0004876383	0.00030783602	0.0023197923	0.00015378279	0.0024742128	0.005235989	0.012811507	0.025287464	0.015099097	0.26926556	0.027464189	0.20273013	0.037879992	0.0073429877	0.260225	0.049840707	0.06143899	0.011766694	0.0056188484
i	0.003015017	0.00010010263	2.6931315e-05	0.00036478558	0.00012920468	0.00070153375	0.003439142	0.019898985	0.052814692	0.025663951	0.31499386	0.14225483	0.12669958	0.12775844	0.011825852	0.05896603	0.0371298	0.030010901	0.03318763	0.011018849
r	0.0004449089	0.00014316973	8.203356e-05	0.00025115212	0.0009164974	0.0026099482	0.0043256055	0.025728967	0.10518427	0.029285217	0.09298069	0.05747668	0.17465073	0.2785667	0.04414949	0.051130973	0.04671228	0.047554933	0.020137412	0.017668307
i	0.001264768	0.00024414065	8.7084416e-05	0.0015132203	0.00018188913	0.0005658558	0.0049665724	0.019404935	0.037806112	0.0070806476	0.3578798	0.052290834	0.2499128	0.03366857	0.004659513	0.12846363	0.023909964	0.044746205	0.018118598	0.013234912
s	8.1651306e-05	4.5263117e-05	0.00011850554	7.484607e-05	0.00014791574	0.0017240514	0.003298983	0.01607103	0.040120456	0.07893805	0.027809594	0.042578995	0.03272174	0.2297999	0.14676306	0.03281861	0.13263015	0.03244719	0.13772921	0.044080786
p	0.0015174393	0.00025619415	0.0012269252	0.0018701768	0.00054310914	0.0024235754	0.0064102886	0.02088675	0.06172209	0.0063616345	0.11697096	0.0294313	0.18621781	0.13451545	0.0068301572	0.19621567	0.08382147	0.0927175	0.024797358	0.025264101
o	0.009557202	0.0016067924	0.00044542828	0.0017025181	0.0015373351	0.00065874873	0.002600799	0.014429471	0.05148463	0.011286467	0.05141807	0.04483607	0.04528368	0.5145182	0.008792551	0.0461262	0.061015457	0.047059283	0.042625036	0.043016057
n	5.0667e-05	3.8965503e-05	7.410378e-05	5.2026317e-05	9.0804286e-05	0.0043917783	0.0041296105	0.013466748	0.03553076	0.10741677	0.02136949	0.08524355	0.033071317	0.18770102	0.15838821	0.037648782	0.103436396	0.04915512	0.12016169	0.038582135
d	0.0027123734	0.00040334347	0.0004294216	0.0023064553	0.0002858297	0.00041998722	0.0013614986	0.004248887	0.01156596	0.012544199	0.100367196	0.03433309	0.11983452	0.057281546	0.020528711	0.23741686	0.1445785	0.13309294	0.06535686	0.050931804
è	0.0007691995	0.00049694214	0.0001302558	0.00077965466	0.0018030152	0.0003618689	0.0013957046	0.0037725302	0.012612189	0.0038729236	0.039184935	0.05106046	0.1006927	0.117997326	0.0040521617	0.0770026	0.07744026	0.3674109	0.072758086	0.06640634
t	0.01270417	0.00021716143	0.00013253783	0.00087518984	0.00020014857	0.00028163882	0.0012078651	0.002285717	0.00769935	0.009258949	0.05710013	0.018437622	0.06441081	0.06838769	0.011855318	0.13950863	0.03380663	0.25224033	0.1585062	0.160884
s	0.0035748894	0.0004634729	0.00039713414	0.004458549	0.00012752642	0.00079823635	0.0016460526	0.0032191267	0.0060110055	0.017065765	0.05145552	0.027463902	0.04355808	0.024827888	0.028117228	0.16813001	0.14349648	0.22539118	0.1474846	0.102313384
i	0.0025845459	0.0001261654	0.00010727234	0.0006663054	0.00038492272	0.00044268437	0.0014895442	0.002927485	0.0071990867	0.0053180293	0.03503083	0.14292216	0.050442528	0.120660715	0.005320067	0.06432152	0.093516305	0.26300845	0.15165056	0.051880848
s	0.0029879129	0.00023765363	0.0001365284	0.00034512824	0.00051379914	0.0006698565	0.0022859832	0.007780881	0.03978575	0.012949446	0.017238718	0.026930787	0.07958751	0.24724512	0.029777043	0.037577022	0.034472793	0.3228833	0.05201235	0.08458242
t	0.0022459014	0.0003873033	0.00042281093	0.0019262645	0.00019590837	0.00023114258	0.0008814738	0.003155013	0.013080496	0.005222673	0.05891427	0.030085696	0.11807968	0.060200855	0.009999445	0.23762651	0.09098631	0.24128453	0.075080864	0.049992893
o	0.0040483745	0.00031178127	0.00010316204	0.00044927487	0.00018672529	0.000109896086	0.00061851525	0.002201657	0.012506774	0.005520218	0.017668376	0.028189704	0.058781907	0.20167448	0.0081248	0.06346348	0.05705382	0.34370154	0.08376803	0.1115175
t	0.0045087277	0.00031911806	0.00028124603	0.00058495806	0.00073944323	0.00046431625	0.0023137084	0.008638319	0.036005244	0.0047815177	0.009748897	0.034997866	0.048446435	0.24630031	0.013698727	0.023641786	0.045272745	0.3155555	0.10570479	0.097996235
e	0.006654286	0.0005208842	0.00066049956	0.0027156358	0.0003045682	0.000627572	0.0018408115	0.0032105139	0.011648344	0.027801238	0.06869916	0.03188509	0.09696314	0.04805499	0.0509655	0.15807922	0.13611709	0.14729685	0.060849432	0.14510518
l	0.00022352519	8.758583e-05	0.0003797195	0.00019371003	0.00014693201	0.00063481077	0.0014013286	0.0033540567	0.011801197	0.026164945	0.003246329	0.054889444	0.008361123	0.1911194	0.041075487	0.015270497	0.093627684	0.072125286	0.33478573	0.14111117
è	0.0077612773	0.00073411444	0.00045212556	0.0038416767	0.0002431825	0.00025715117	0.0007489106	0.0017434775	0.0054514604	0.014647615	0.04690054	0.020029893	0.05806729	0.026628764	0.026634071	0.13995592	0.12238043	0.13343382	0.15586282	0.2342255
f	0.013165958	0.00033308117	0.00010432603	0.0009871486	7.6688375e-05	3.1239928e-05	0.0002447199	0.0008289457	0.002911182	0.0017476864	0.01192509	0.007398127	0.016397098	0.027432859	0.0026916957	0.038143348	0.016767696	0.17121427	0.29185286	0.39574596
o	0.0032400757	0.0007464831	0.00022842937	0.002942359	5.903216e-05	0.00010945939	0.00019258635	0.0004090388	0.0016470804	0.007563734	0.015675642	0.02088414	0.031685423	0.0131642725	0.018625649	0.1298109	0.091832936	0.31021056	0.16467796	0.18629438
n	0.00031591568	8.264737e-05	0.0003088887	0.00022202445	0.00012738215	0.00017748376	0.00052936457	0.000999957	0.0036892921	0.0046626194	0.0013006144	0.0151686715	0.004929912	0.081241235	0.009845192	0.008879602	0.049664542	0.072539486	0.45867902	0.28663614
o	0.003834177	0.0007279922	0.00032530975	0.0020777825	0.00017679029	9.849132e-05	0.00025376645	0.0016793258	0.009189106	0.0034699095	0.0352297	0.030509256	0.086165726	0.061020363	0.006697057	0.18366438	0.088461	0.23210672	0.16534941	0.08896384
e	0.000549029	0.00013164569	0.0005941604	0.00035354678	0.00027556843	0.00044598954	0.000690581	0.0013407258	0.0043423777	0.014009262	0.0011327667	0.041463215	0.006155297	0.09018593	0.053715628	0.0058065085	0.06600894	0.07421754	0.31627053	0.32231075
s	0.004551568	0.0002331879	0.0003959065	0.0004558073	0.00028495933	7.3743635e-05	0.00046829268	0.0041651847	0.02562731	0.0012566103	0.011863781	0.027972117	0.047353294	0.24666718	0.0025609997	0.035584897	0.05269595	0.28893164	0.138414	0.11044361
